"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030705","cytoskeleton-dependent intracellular transport","8/51","195/18723",5.20420453271668e-08,4.65081402055884e-05,3.61234953699506e-05,"6860/4133/4131/54874/55638/4747/7846/22920",8
"GO:0032989","cellular component morphogenesis","13/51","744/18723",6.53663249551488e-08,4.65081402055884e-05,3.61234953699506e-05,"6860/4133/4131/56896/287/8609/4747/6857/11214/4884/816/4897/26999",13
"GO:0030182","neuron differentiation","16/51","1363/18723",3.56166158738881e-07,0.000168941481295143,0.000131219111114325,"6860/4133/4131/56896/8609/4747/6857/7532/4884/2119/3084/816/4897/10565/28996/26999",16
"GO:0048812","neuron projection morphogenesis","11/51","615/18723",6.33289832336388e-07,0.000173665266741695,0.000134888138535178,"6860/4133/4131/56896/8609/4747/6857/4884/816/4897/26999",11
"GO:0022008","neurogenesis","17/51","1632/18723",7.44080932892299e-07,0.000173665266741695,0.000134888138535178,"6860/4133/4131/56896/8609/4747/6857/7532/4884/2119/3084/55553/816/4897/10565/28996/26999",17
"GO:0120039","plasma membrane bounded cell projection morphogenesis","11/51","630/18723",8.02803205673326e-07,0.000173665266741695,0.000134888138535178,"6860/4133/4131/56896/8609/4747/6857/4884/816/4897/26999",11
"GO:0048858","cell projection morphogenesis","11/51","634/18723",8.54291544056125e-07,0.000173665266741695,0.000134888138535178,"6860/4133/4131/56896/8609/4747/6857/4884/816/4897/26999",11
"GO:0032990","cell part morphogenesis","11/51","652/18723",1.12390793198489e-06,0.000199915123401812,0.00015527675376107,"6860/4133/4131/56896/8609/4747/6857/4884/816/4897/26999",11
"GO:0048699","generation of neurons","16/51","1514/18723",1.45369794699125e-06,0.000227188514333885,0.000176460361763937,"6860/4133/4131/56896/8609/4747/6857/7532/4884/2119/3084/816/4897/10565/28996/26999",16
"GO:0099518","vesicle cytoskeletal trafficking","5/51","73/18723",1.60175301208237e-06,0.000227188514333885,0.000176460361763937,"6860/4133/54874/55638/22920",5
"GO:0050808","synapse organization","9/51","426/18723",1.95957586029437e-06,0.000227188514333885,0.000176460361763937,"4131/57633/55638/4747/7846/26045/3084/816/4897",9
"GO:0032253","dense core granule localization","3/51","10/18723",2.25429316128646e-06,0.000227188514333885,0.000176460361763937,"6860/4133/55638",3
"GO:0099519","dense core granule cytoskeletal transport","3/51","10/18723",2.25429316128646e-06,0.000227188514333885,0.000176460361763937,"6860/4133/55638",3
"GO:1901950","dense core granule transport","3/51","10/18723",2.25429316128646e-06,0.000227188514333885,0.000176460361763937,"6860/4133/55638",3
"GO:0050804","modulation of chemical synaptic transmission","9/51","439/18723",2.50734537211588e-06,0.000227188514333885,0.000176460361763937,"6860/4131/55638/6857/7532/4884/26045/2899/816",9
"GO:0099177","regulation of trans-synaptic signaling","9/51","440/18723",2.55447380839224e-06,0.000227188514333885,0.000176460361763937,"6860/4131/55638/6857/7532/4884/26045/2899/816",9
"GO:0048588","developmental cell growth","7/51","234/18723",3.15739298640178e-06,0.000264292365861749,0.000205279420168537,"6860/4133/4131/6857/11214/4897/26999",7
"GO:0072384","organelle transport along microtubule","5/51","85/18723",3.41300659263732e-06,0.000269817132295717,0.00020957058024966,"4133/4131/55638/4747/22920",5
"GO:0032252","secretory granule localization","3/51","13/18723",5.34181632279201e-06,0.00040007392775437,0.000310742777780145,"6860/4133/55638",3
"GO:0120036","plasma membrane bounded cell projection organization","15/51","1478/18723",5.62964943353564e-06,0.000400549557196061,0.000311112205537496,"478/6860/4133/4131/56896/54874/8609/4747/6857/4884/22920/816/4897/10565/26999",15
