"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032989","cellular component morphogenesis","15/65","744/18723",2.75125050551835e-08,1.58933856726504e-05,1.26117554325485e-05,"6860/4133/4131/56896/287/8609/4747/6857/1952/11214/4884/816/4897/26999/50944",15
"GO:0050804","modulation of chemical synaptic transmission","12/65","439/18723",3.11057445311879e-08,1.58933856726504e-05,1.26117554325485e-05,"6860/4131/55638/6857/23208/7532/4884/26045/2899/816/50944/57497",12
"GO:0099177","regulation of trans-synaptic signaling","12/65","440/18723",3.18930816173587e-08,1.58933856726504e-05,1.26117554325485e-05,"6860/4131/55638/6857/23208/7532/4884/26045/2899/816/50944/57497",12
"GO:0048812","neuron projection morphogenesis","13/65","615/18723",1.56079940183569e-07,4.7267329721074e-05,3.75076786450628e-05,"6860/4133/4131/56896/8609/4747/6857/1952/4884/816/4897/26999/50944",13
"GO:0120039","plasma membrane bounded cell projection morphogenesis","13/65","630/18723",2.05839452928693e-07,4.7267329721074e-05,3.75076786450628e-05,"6860/4133/4131/56896/8609/4747/6857/1952/4884/816/4897/26999/50944",13
"GO:0050808","synapse organization","11/65","426/18723",2.20604612302295e-07,4.7267329721074e-05,3.75076786450628e-05,"4131/57633/55638/4747/7846/26045/3084/816/4897/50944/57497",11
"GO:0048858","cell projection morphogenesis","13/65","634/18723",2.21318600700681e-07,4.7267329721074e-05,3.75076786450628e-05,"6860/4133/4131/56896/8609/4747/6857/1952/4884/816/4897/26999/50944",13
"GO:0032990","cell part morphogenesis","13/65","652/18723",3.04732369226996e-07,5.69468614992948e-05,4.51886026472137e-05,"6860/4133/4131/56896/8609/4747/6857/1952/4884/816/4897/26999/50944",13
"GO:0120036","plasma membrane bounded cell projection organization","19/65","1478/18723",3.63864087645164e-07,6.04418678921689e-05,4.79619680439883e-05,"478/6860/4133/4131/56896/3983/54874/8609/4747/6857/1952/4884/1809/816/4897/10565/26999/50944/140735",19
"GO:0030182","neuron differentiation","18/65","1363/18723",5.44489346302223e-07,7.76149233408548e-05,6.1589169938492e-05,"6860/4133/4131/56896/8609/4747/6857/1952/7532/4884/1809/2119/3084/816/4897/10565/26999/50944",18
"GO:0030030","cell projection organization","19/65","1522/18723",5.71079703511306e-07,7.76149233408548e-05,6.1589169938492e-05,"478/6860/4133/4131/56896/3983/54874/8609/4747/6857/1952/4884/1809/816/4897/10565/26999/50944/140735",19
"GO:0031175","neuron projection development","15/65","963/18723",7.72348687133868e-07,9.6221773938761e-05,7.63541202105148e-05,"6860/4133/4131/56896/8609/4747/6857/1952/4884/1809/816/4897/10565/26999/50944",15
"GO:0000902","cell morphogenesis","15/65","988/18723",1.06586153604505e-06,0.000122574076645181,9.72652592002244e-05,"6860/4133/4131/56896/8609/4747/6857/1952/4884/3084/816/4897/26999/50944/8516",15
"GO:0099536","synaptic signaling","13/65","748/18723",1.43158334581157e-06,0.000152872650142021,0.000121307851934559,"6860/4131/55638/6857/23208/7532/4884/26045/2899/3084/816/50944/57497",13
"GO:0060074","synapse maturation","4/65","25/18723",1.58402435222444e-06,0.000153639349541558,0.000121916244980345,"55638/4747/816/50944",4
"GO:0022008","neurogenesis","19/65","1632/18723",1.64430073087955e-06,0.000153639349541558,0.000121916244980345,"6860/4133/4131/56896/8609/4747/6857/1952/7532/4884/1809/2119/3084/55553/816/4897/10565/26999/50944",19
"GO:0048699","generation of neurons","18/65","1514/18723",2.48851978565171e-06,0.000218843357620548,0.000173657077302135,"6860/4133/4131/56896/8609/4747/6857/1952/7532/4884/1809/2119/3084/816/4897/10565/26999/50944",18
"GO:0034330","cell junction organization","12/65","694/18723",4.06213459312424e-06,0.000320050782052132,0.000253967422195214,"4131/287/57633/55638/4747/7846/26045/3084/816/4897/50944/57497",12
"GO:0048666","neuron development","15/65","1104/18723",4.20921697531696e-06,0.000320050782052132,0.000253967422195214,"6860/4133/4131/56896/8609/4747/6857/1952/4884/1809/816/4897/10565/26999/50944",15
"GO:0032253","dense core granule localization","3/65","10/18723",4.70977739474709e-06,0.000320050782052132,0.000253967422195214,"6860/4133/55638",3
"GO:0099519","dense core granule cytoskeletal transport","3/65","10/18723",4.70977739474709e-06,0.000320050782052132,0.000253967422195214,"6860/4133/55638",3
"GO:1901950","dense core granule transport","3/65","10/18723",4.70977739474709e-06,0.000320050782052132,0.000253967422195214,"6860/4133/55638",3
"GO:0030705","cytoskeleton-dependent intracellular transport","7/65","195/18723",4.986346377306e-06,0.00032411251452489,0.000257190497355783,"6860/4133/4131/54874/55638/4747/7846",7
"GO:0007268","chemical synaptic transmission","12/65","716/18723",5.58611404370785e-06,0.000334049619813729,0.000265075811674052,"6860/4131/55638/6857/23208/7532/4884/26045/2899/816/50944/57497",12
"GO:0098916","anterograde trans-synaptic signaling","12/65","716/18723",5.58611404370785e-06,0.000334049619813729,0.000265075811674052,"6860/4131/55638/6857/23208/7532/4884/26045/2899/816/50944/57497",12
"GO:0099537","trans-synaptic signaling","12/65","724/18723",6.25404753258383e-06,0.00035960773312357,0.000285356743693197,"6860/4131/55638/6857/23208/7532/4884/26045/2899/816/50944/57497",12
"GO:0032252","secretory granule localization","3/65","13/18723",1.11416118530238e-05,0.000616915174824835,0.000489535928201084,"6860/4133/55638",3
"GO:0048588","developmental cell growth","7/65","234/18723",1.6368371030529e-05,0.000866340634079169,0.0006874605841276,"6860/4133/4131/6857/11214/4897/26999",7
"GO:0048667","cell morphogenesis involved in neuron differentiation","10/65","544/18723",1.68052698249471e-05,0.000866340634079169,0.0006874605841276,"4133/4131/56896/8609/4747/1952/4884/816/4897/50944",10
"GO:0044087","regulation of cellular component biogenesis","13/65","949/18723",1.89270501921568e-05,0.00094319800124248,0.000748448616370551,"4133/4131/54874/57633/23208/9908/1809/26045/3084/57482/10565/26999/50944",13
"GO:0000904","cell morphogenesis involved in differentiation","11/65","694/18723",2.4203105026594e-05,0.00116721425854058,0.000926210504752851,"4133/4131/56896/8609/4747/1952/4884/816/4897/50944/8516",11
"GO:1990138","neuron projection extension","6/65","172/18723",2.90465919477432e-05,0.00135702046755863,0.00107682595806272,"6860/4133/4131/6857/4897/26999",6
"GO:0051051","negative regulation of transport","9/65","470/18723",3.36726605774709e-05,0.00152547356252482,0.00121049723989824,"6860/4131/8609/23208/3757/26045/3084/10079/124930",9
"GO:0021700","developmental maturation","7/65","280/18723",5.15062439787163e-05,0.00222050164490658,0.00176201749960198,"6860/4131/55638/4747/816/4897/50944",7
"GO:0032535","regulation of cellular component size","8/65","383/18723",5.19849883422945e-05,0.00222050164490658,0.00176201749960198,"4133/4131/4747/57482/4897/10565/26999/3778",8
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","3/65","26/18723",9.80712607805927e-05,0.00396260905045908,0.0031444185177732,"4131/55638/4747",3
"GO:0047497","mitochondrion transport along microtubule","3/65","26/18723",9.80712607805927e-05,0.00396260905045908,0.0031444185177732,"4131/55638/4747",3
"GO:0050803","regulation of synapse structure or activity","6/65","218/18723",0.00010836726140001,0.00426339620507933,0.00338309982265404,"57633/55638/7846/26045/816/57497",6
"GO:0007267","cell-cell signaling","16/65","1641/18723",0.000116214230221084,0.0043860521983811,0.00348043008454533,"6860/4131/287/8609/55638/6857/1952/23208/7532/4884/26045/2899/3084/816/50944/57497",16
"GO:0051129","negative regulation of cellular component organization","10/65","687/18723",0.000119698662117012,0.0043860521983811,0.00348043008454533,"6860/4133/4131/23208/1809/26045/57482/10565/50944/124930",10
"GO:0099518","vesicle cytoskeletal trafficking","4/65","73/18723",0.000120286381360284,0.0043860521983811,0.00348043008454533,"6860/4133/54874/55638",4
"GO:0051654","establishment of mitochondrion localization","3/65","29/18723",0.000136806367230059,0.00486965521449853,0.00386417984632272,"4131/55638/4747",3
"GO:0048813","dendrite morphogenesis","5/65","146/18723",0.000152625488269218,0.00530639778982515,0.00421074480488149,"4133/8609/1952/816/50944",5
"GO:0060560","developmental growth involved in morphogenesis","6/65","234/18723",0.000159510577306441,0.00541973438802565,0.00430067991924303,"6860/4133/4131/6857/4897/26999",6
"GO:0140352","export from cell","11/65","859/18723",0.000164324966549848,0.0054424913341131,0.00431873806269704,"478/6860/8609/55638/6857/23208/3757/10565/79158/493829/10079",11
"GO:0055075","potassium ion homeostasis","3/65","31/18723",0.000167461271818865,0.0054424913341131,0.00431873806269704,"478/3757/3778",3
"GO:0016358","dendrite development","6/65","243/18723",0.000195721902165483,0.00622562220717866,0.00494016984861141,"4133/4131/8609/1952/816/50944",6
"GO:0001764","neuron migration","5/65","156/18723",0.00020790928755955,0.0064755080187818,0.00513845980437746,"4131/1952/3084/816/4897",5
"GO:0072384","organelle transport along microtubule","4/65","85/18723",0.000216899853107857,0.00661635611057829,0.00525022590151152,"4133/4131/55638/4747",4
"GO:0048261","negative regulation of receptor-mediated endocytosis","3/65","34/18723",0.000221282813062819,0.00661635611057829,0.00525022590151152,"23208/26045/124930",3
"GO:0051650","establishment of vesicle localization","5/65","161/18723",0.000240704690680946,0.00705595122682381,0.00559905441480756,"6860/4133/54874/55638/23208",5
"GO:0051494","negative regulation of cytoskeleton organization","5/65","163/18723",0.000254870720915238,0.00714136296617205,0.00566683053186123,"4133/4131/57482/10565/50944",5
"GO:0051049","regulation of transport","16/65","1759/18723",0.000259804193644353,0.00714136296617205,0.00566683053186123,"6860/4133/4131/287/8609/55638/6857/23208/3757/26045/3084/816/50944/10079/124930/3778",16
"GO:0014046","dopamine secretion","3/65","36/18723",0.000262725727852484,0.00714136296617205,0.00566683053186123,"6860/6857/23208",3
"GO:0014059","regulation of dopamine secretion","3/65","36/18723",0.000262725727852484,0.00714136296617205,0.00566683053186123,"6860/6857/23208",3
"GO:1902904","negative regulation of supramolecular fiber organization","5/65","167/18723",0.000285097813897516,0.00748024979450301,0.00593574477620482,"4133/4131/57482/10565/50944",5
"GO:0097484","dendrite extension","3/65","37/18723",0.000285200159389078,0.00748024979450301,0.00593574477620482,"6860/6857/26999",3
"GO:0099173","postsynapse organization","5/65","168/18723",0.000293062720980683,0.00755394427355382,0.00599422298630182,"4747/26045/816/50944/57497",5
"GO:0051048","negative regulation of secretion","5/65","171/18723",0.000317974105052035,0.00800776261581027,0.00635433794614904,"6860/8609/23208/3084/10079",5
"GO:0006897","endocytosis","9/65","633/18723",0.000321381777223155,0.00800776261581027,0.00635433794614904,"6860/287/54874/6345/6857/23208/26045/10079/124930",9
"GO:0017158","regulation of calcium ion-dependent exocytosis","3/65","39/18723",0.000333792475110921,0.00818065164411191,0.00649152923986208,"6860/6857/23208",3
"GO:0046903","secretion","11/65","935/18723",0.000341566818422886,0.00819386035751141,0.00650201064806574,"6860/8609/55638/6857/1952/23208/3084/10565/79158/493829/10079",11
"GO:0033043","regulation of organelle organization","12/65","1099/18723",0.000352010758929483,0.00819386035751141,0.00650201064806574,"6860/4133/4131/6857/11214/23208/9908/26045/57482/10565/26999/50944",12
"GO:1902903","regulation of supramolecular fiber organization","7/65","383/18723",0.000356106677385704,0.00819386035751141,0.00650201064806574,"4133/4131/11214/57482/10565/26999/50944",7
"GO:0051962","positive regulation of nervous system development","6/65","272/18723",0.000358398578665865,0.00819386035751141,0.00650201064806574,"4131/57633/4747/26045/2119/816",6
"GO:0042692","muscle cell differentiation","7/65","384/18723",0.000361735641201173,0.00819386035751141,0.00650201064806574,"57538/287/11214/3084/11096/55553/493829",7
"GO:0051648","vesicle localization","5/65","177/18723",0.000372585122400514,0.00831365310430998,0.00659706886010023,"6860/4133/54874/55638/23208",5
"GO:0007416","synapse assembly","5/65","179/18723",0.000392278229483834,0.00860230148151924,0.00682611777480879,"4131/57633/26045/3084/4897",5
"GO:0051656","establishment of organelle localization","7/65","390/18723",0.000397029299147042,0.00860230148151924,0.00682611777480879,"6860/4133/4131/54874/55638/4747/23208",7
"GO:0090066","regulation of anatomical structure size","8/65","518/18723",0.000410859753989611,0.00876274932335267,0.00695343671002884,"4133/4131/4747/57482/4897/10565/26999/3778",8
"GO:0044089","positive regulation of cellular component biogenesis","8/65","519/18723",0.000416157325724441,0.00876274932335267,0.00695343671002884,"4131/54874/57633/9908/1809/26045/3084/57482",8
"GO:0051640","organelle localization","8/65","521/18723",0.000426919749774199,0.00886451424878372,0.00703418944437899,"6860/4133/4131/54874/55638/4747/6857/23208",8
"GO:0051146","striated muscle cell differentiation","6/65","283/18723",0.000442326667774343,0.00905860778524169,0.00718820698747924,"57538/11214/3084/11096/55553/493829",6
"GO:0051094","positive regulation of developmental process","13/65","1313/18723",0.000496559517573111,0.010031844307727,0.00796049183932996,"6860/4131/222166/57633/4747/6857/26045/2119/3084/55553/816/4897/50944",13
"GO:0051258","protein polymerization","6/65","297/18723",0.000570537744559286,0.0113727190415484,0.0090245057981518,"4133/4131/4747/57482/10565/26999",6
"GO:0007409","axonogenesis","7/65","418/18723",0.000600053106134655,0.0117074912980707,0.00929015503814518,"4133/4131/56896/8609/4747/4884/4897",7
"GO:0009611","response to wounding","8/65","549/18723",0.000602994535084578,0.0117074912980707,0.00929015503814518,"4131/4747/23208/1607/1809/3084/10565/493829",8
"GO:0046929","negative regulation of neurotransmitter secretion","2/65","11/18723",0.00063967302910393,0.012260399724492,0.00972890018623656,"6860/23208",2
"GO:0008089","anterograde axonal transport","3/65","50/18723",0.000696648959386132,0.0128579036331144,0.0102030328424714,"4133/55638/4747",3
"GO:0015872","dopamine transport","3/65","50/18723",0.000696648959386132,0.0128579036331144,0.0102030328424714,"6860/6857/23208",3
"GO:0051646","mitochondrion localization","3/65","50/18723",0.000696648959386132,0.0128579036331144,0.0102030328424714,"4131/55638/4747",3
"GO:0045595","regulation of cell differentiation","14/65","1554/18723",0.000752039658419021,0.0137109669431273,0.0108799575743034,"4133/4131/222166/200734/8609/4747/7532/399473/2119/3084/55553/816/4897/493829",14
"GO:0045806","negative regulation of endocytosis","3/65","53/18723",0.000826485735165246,0.0147205259444616,0.0116810651219209,"23208/26045/124930",3
"GO:0050807","regulation of synapse organization","5/65","211/18723",0.000827106474471419,0.0147205259444616,0.0116810651219209,"57633/7846/26045/816/57497",5
"GO:0051960","regulation of nervous system development","7/65","443/18723",0.000844441822571082,0.0148522414675737,0.0117855843224472,"4133/4131/57633/4747/26045/2119/816",7
"GO:0051130","positive regulation of cellular component organization","11/65","1047/18723",0.000880141554115552,0.0153001351558459,0.0121409979374324,"4131/54874/57633/4747/6857/9908/1809/26045/3084/57482/816",11
"GO:0001778","plasma membrane repair","2/65","13/18723",0.00090311612543646,0.0155190644543392,0.0123147232107307,"23208/493829",2
"GO:0055007","cardiac muscle cell differentiation","4/65","125/18723",0.000935905375367118,0.0158997560928846,0.0126168105028558,"57538/11214/3084/55553",4
"GO:0050433","regulation of catecholamine secretion","3/65","56/18723",0.000970758072361933,0.0163065541368662,0.0129396138090112,"6860/6857/23208",3
"GO:0097435","supramolecular fiber organization","9/65","740/18723",0.000987234153891277,0.0163990562229718,0.013013016274099,"4133/4131/4747/11214/1809/57482/10565/26999/50944",9
"GO:0002091","negative regulation of receptor internalization","2/65","14/18723",0.00105127797074904,0.0167197932581895,0.0132675282534621,"26045/124930",2
"GO:0030007","cellular potassium ion homeostasis","2/65","14/18723",0.00105127797074904,0.0167197932581895,0.0132675282534621,"478/3778",2
"GO:0033604","negative regulation of catecholamine secretion","2/65","14/18723",0.00105127797074904,0.0167197932581895,0.0132675282534621,"6860/23208",2
"GO:0051589","negative regulation of neurotransmitter transport","2/65","14/18723",0.00105127797074904,0.0167197932581895,0.0132675282534621,"6860/23208",2
"GO:0050432","catecholamine secretion","3/65","58/18723",0.0010752558639953,0.0169211317544523,0.0134272948334926,"6860/6857/23208",3
"GO:0061564","axon development","7/65","467/18723",0.00114751646845856,0.0178701783369328,0.014180384429307,"4133/4131/56896/8609/4747/4884/4897",7
"GO:0032271","regulation of protein polymerization","5/65","233/18723",0.00128690838143681,0.019781989855384,0.0156974494398998,"4133/4131/57482/10565/26999",5
"GO:0010639","negative regulation of organelle organization","6/65","348/18723",0.00129674582329607,0.019781989855384,0.0156974494398998,"6860/4133/4131/57482/10565/50944",6
"GO:0006887","exocytosis","6/65","352/18723",0.00137460366086252,0.0205806316004275,0.0163311894481125,"6860/6857/23208/10565/493829/10079",6
"GO:0016049","cell growth","7/65","482/18723",0.00137663087628278,0.0205806316004275,0.0163311894481125,"6860/4133/4131/6857/11214/4897/26999",7
"GO:0017156","calcium-ion regulated exocytosis","3/65","64/18723",0.00143053920086156,0.0209672167185101,0.0166379533474817,"6860/6857/23208",3
"GO:0098930","axonal transport","3/65","64/18723",0.00143053920086156,0.0209672167185101,0.0166379533474817,"4133/55638/4747",3
"GO:0007009","plasma membrane organization","4/65","142/18723",0.00150033031309416,0.0217766390104444,0.0172802479597049,"287/54874/23208/493829",4
"GO:0032940","secretion by cell","9/65","792/18723",0.00158368013238425,0.0227654019030235,0.0180648533319539,"6860/8609/55638/6857/23208/10565/79158/493829/10079",9
"GO:0030029","actin filament-based process","9/65","798/18723",0.00166804688518307,0.0237498104128446,0.0188460034045245,"287/54874/11214/3757/1809/57482/10565/26999/50944",9
"GO:1903531","negative regulation of secretion by cell","4/65","147/18723",0.00170343174421943,0.0240248156378117,0.019064226174134,"6860/8609/23208/10079",4
"GO:0019896","axonal transport of mitochondrion","2/65","18/18723",0.0017517764641417,0.024249127906406,0.0192422229540711,"55638/4747",2
"GO:0045956","positive regulation of calcium ion-dependent exocytosis","2/65","18/18723",0.0017517764641417,0.024249127906406,0.0192422229540711,"6860/6857",2
"GO:0050805","negative regulation of synaptic transmission","3/65","69/18723",0.00177690039471107,0.0243246345822674,0.0193021391826899,"6860/23208/2899",3
"GO:0051592","response to calcium ion","4/65","149/18723",0.00178977244418021,0.0243246345822674,0.0193021391826899,"6860/6857/23208/3778",4
"GO:0010970","transport along microtubule","4/65","155/18723",0.00206697844775555,0.027632709505761,0.0219271702960694,"4133/4131/55638/4747",4
"GO:0007018","microtubule-based movement","6/65","382/18723",0.00207844455558375,0.027632709505761,0.0219271702960694,"4133/4131/23046/55638/4747/1952",6
"GO:0051937","catecholamine transport","3/65","73/18723",0.00208862620344548,0.027632709505761,0.0219271702960694,"6860/6857/23208",3
"GO:0035051","cardiocyte differentiation","4/65","156/18723",0.00211590132039229,0.027748004157776,0.0220186591697332,"57538/11214/3084/55553",4
"GO:0008088","axo-dendritic transport","3/65","75/18723",0.00225643114389525,0.0291316857772017,0.0231166413454718,"4133/55638/4747",3
"GO:0051493","regulation of cytoskeleton organization","7/65","526/18723",0.00226038498338153,0.0291316857772017,0.0231166413454718,"4133/4131/11214/57482/10565/26999/50944",7
"GO:0010256","endomembrane system organization","7/65","532/18723",0.00240879012588048,0.0307789849418061,0.024423809913336,"6860/287/54874/6857/23208/10565/493829",7
"GO:0032970","regulation of actin filament-based process","6/65","397/18723",0.00251910555153432,0.031915786436812,0.0253258872130168,"287/11214/57482/10565/26999/50944",6
"GO:2000026","regulation of multicellular organismal development","12/65","1382/18723",0.00258548683358851,0.0324815362707128,0.0257748223038854,"4133/4131/222166/200734/57633/8609/4747/399473/26045/2119/55553/816",12
"GO:0007417","central nervous system development","10/65","1024/18723",0.00264434102910716,0.0327949108748611,0.0260234920302542,"6860/4133/4747/6857/1952/4884/3084/55553/4897/8516",10
"GO:0043269","regulation of ion transport","8/65","693/18723",0.00265430382331652,0.0327949108748611,0.0260234920302542,"6860/287/6857/23208/3757/816/50944/3778",8
"GO:0032272","negative regulation of protein polymerization","3/65","80/18723",0.00271186764560811,0.0332314928703616,0.0263699295651453,"4133/57482/10565",3
"GO:0016482","cytosolic transport","4/65","168/18723",0.0027668972564201,0.0336301739703094,0.0266862918954682,"6860/4133/55638/10079",4
"GO:0031338","regulation of vesicle fusion","2/65","23/18723",0.00286452085693946,0.034259669448996,0.0271858105749118,"6860/6857",2
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","2/65","23/18723",0.00286452085693946,0.034259669448996,0.0271858105749118,"287/3757",2
"GO:0048678","response to axon injury","3/65","83/18723",0.0030104112946005,0.0357187689319663,0.0283436385047182,"4131/4747/1809",3
"GO:0015844","monoamine transport","3/65","84/18723",0.00311423281960959,0.0364167622386932,0.0288975117359671,"6860/6857/23208",3
"GO:1903861","positive regulation of dendrite extension","2/65","24/18723",0.00311795690070417,0.0364167622386932,0.0288975117359671,"6860/6857",2
"GO:0007010","cytoskeleton organization","12/65","1419/18723",0.00321383155513571,0.0370326772711726,0.0293862540289467,"4133/4131/3983/287/4747/11214/7846/1809/57482/10565/26999/50944",12
"GO:0071277","cellular response to calcium ion","3/65","85/18723",0.00322023280618892,0.0370326772711726,0.0293862540289467,"6860/6857/23208",3
"GO:0034329","cell junction assembly","6/65","420/18723",0.00332719363330044,0.0376969448490944,0.029913365143411,"4131/287/57633/26045/3084/4897",6
"GO:0046928","regulation of neurotransmitter secretion","3/65","86/18723",0.00332842589971937,0.0376969448490944,0.029913365143411,"6860/6857/23208",3
"GO:0008361","regulation of cell size","4/65","181/18723",0.00361444098641025,0.0406284907870926,0.0322396121225512,"4133/4131/4897/3778",4
"GO:0043254","regulation of protein-containing complex assembly","6/65","428/18723",0.00364930417608959,0.0406401782189816,0.0322488863600016,"4133/4131/3084/57482/10565/26999",6
"GO:0010035","response to inorganic substance","7/65","574/18723",0.00366984886927258,0.0406401782189816,0.0322488863600016,"6860/4131/4747/6857/23208/1917/3778",7
"GO:0099175","regulation of postsynapse organization","3/65","90/18723",0.00378341445713647,0.0414678099137005,0.0329056305388069,"26045/816/57497",3
"GO:0044057","regulation of system process","7/65","580/18723",0.00388480603249185,0.0414678099137005,0.0329056305388069,"478/287/4884/3757/816/50944/3778",7
"GO:0051952","regulation of amine transport","3/65","91/18723",0.00390278499510046,0.0414678099137005,0.0329056305388069,"6860/6857/23208",3
"GO:0042391","regulation of membrane potential","6/65","434/18723",0.00390574570109789,0.0414678099137005,0.0329056305388069,"478/287/3757/2899/50944/3778",6
"GO:0051953","negative regulation of amine transport","2/65","27/18723",0.0039387485001642,0.0414678099137005,0.0329056305388069,"6860/23208",2
"GO:0099625","ventricular cardiac muscle cell membrane repolarization","2/65","27/18723",0.0039387485001642,0.0414678099137005,0.0329056305388069,"287/3757",2
"GO:1903859","regulation of dendrite extension","2/65","27/18723",0.0039387485001642,0.0414678099137005,0.0329056305388069,"6860/6857",2
