"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032989","cellular component morphogenesis","15/51","744/18723",7.1049160777153e-10,7.30401927214315e-07,5.37449976484023e-07,"6860/4133/11214/56896/50944/287/6857/8609/4747/4131/3730/4884/1952/26999/4897",15
"GO:0030182","neuron differentiation","19/51","1363/18723",1.0828790618448e-09,7.30401927214315e-07,5.37449976484023e-07,"6860/4133/56896/7532/50944/6857/8609/3084/4747/4131/3730/11075/4884/1809/1952/26999/4897/10565/2119",19
"GO:0031175","neuron projection development","16/51","963/18723",2.77889093973026e-09,1.2495746258987e-06,9.19471633742327e-07,"6860/4133/56896/50944/6857/8609/4747/4131/3730/11075/4884/1809/1952/26999/4897/10565",16
"GO:0120036","plasma membrane bounded cell projection organization","19/51","1478/18723",4.17255493429113e-09,1.33079209806151e-06,9.79233700184935e-07,"6860/4133/56896/478/50944/6857/8609/4747/4131/3730/54874/11075/3983/4884/1809/1952/26999/4897/10565",19
"GO:0048699","generation of neurons","19/51","1514/18723",6.20723037614075e-09,1.33079209806151e-06,9.79233700184935e-07,"6860/4133/56896/7532/50944/6857/8609/3084/4747/4131/3730/11075/4884/1809/1952/26999/4897/10565/2119",19
"GO:0030030","cell projection organization","19/51","1522/18723",6.76977926582989e-09,1.33079209806151e-06,9.79233700184935e-07,"6860/4133/56896/478/50944/6857/8609/4747/4131/3730/54874/11075/3983/4884/1809/1952/26999/4897/10565",19
"GO:0048812","neuron projection morphogenesis","13/51","615/18723",6.9055186704452e-09,1.33079209806151e-06,9.79233700184935e-07,"6860/4133/56896/50944/6857/8609/4747/4131/3730/4884/1952/26999/4897",13
"GO:0120039","plasma membrane bounded cell projection morphogenesis","13/51","630/18723",9.20403245000277e-09,1.4875235108487e-06,1.09456101652711e-06,"6860/4133/56896/50944/6857/8609/4747/4131/3730/4884/1952/26999/4897",13
"GO:0048858","cell projection morphogenesis","13/51","634/18723",9.9241746461366e-09,1.4875235108487e-06,1.09456101652711e-06,"6860/4133/56896/50944/6857/8609/4747/4131/3730/4884/1952/26999/4897",13
"GO:0032990","cell part morphogenesis","13/51","652/18723",1.38394070228337e-08,1.86693600738026e-06,1.37374324447707e-06,"6860/4133/56896/50944/6857/8609/4747/4131/3730/4884/1952/26999/4897",13
"GO:0048666","neuron development","16/51","1104/18723",1.93832147009999e-08,2.09861098384464e-06,1.5442161115567e-06,"6860/4133/56896/50944/6857/8609/4747/4131/3730/11075/4884/1809/1952/26999/4897/10565",16
"GO:0022008","neurogenesis","19/51","1632/18723",2.11832209987392e-08,2.09861098384464e-06,1.5442161115567e-06,"6860/4133/56896/7532/50944/6857/8609/3084/4747/4131/3730/11075/4884/1809/1952/26999/4897/10565/2119",19
"GO:0050804","modulation of chemical synaptic transmission","11/51","439/18723",2.12773362259224e-08,2.09861098384464e-06,1.5442161115567e-06,"6860/23208/7532/50944/55638/6857/4131/2899/26045/4884/57497",11
"GO:0099177","regulation of trans-synaptic signaling","11/51","440/18723",2.17795061333024e-08,2.09861098384464e-06,1.5442161115567e-06,"6860/23208/7532/50944/55638/6857/4131/2899/26045/4884/57497",11
"GO:0000902","cell morphogenesis","14/51","988/18723",2.45047716025383e-07,2.20379579278828e-05,1.62161400850482e-05,"6860/4133/56896/50944/6857/8609/3084/4747/4131/3730/4884/1952/26999/4897",14
"GO:0099536","synaptic signaling","12/51","748/18723",5.72675966752363e-07,4.82837424468086e-05,3.55285155689131e-05,"6860/23208/7532/50944/55638/6857/3084/4131/2899/26045/4884/57497",12
"GO:0044087","regulation of cellular component biogenesis","13/51","949/18723",1.06079007666182e-06,8.41768125539291e-05,6.19396311016778e-05,"4133/23208/50944/57633/3084/4131/54874/11075/26045/57482/1809/26999/10565",13
"GO:0048667","cell morphogenesis involved in neuron differentiation","10/51","544/18723",1.72713085664547e-06,0.000129438862534153,9.52447016267065e-05,"4133/56896/50944/8609/4747/4131/3730/4884/1952/4897",10
"GO:0051129","negative regulation of cellular component organization","11/51","687/18723",1.87035606557031e-06,0.000132173391776855,9.72568440135573e-05,"6860/4133/23208/50944/4131/11075/26045/57482/1809/124930/10565",11
"GO:0050808","synapse organization","9/51","426/18723",1.95957586029437e-06,0.000132173391776855,9.72568440135573e-05,"50944/55638/57633/3084/4747/4131/26045/57497/4897",9
"GO:0032253","dense core granule localization","3/51","10/18723",2.25429316128646e-06,0.000132219194546758,9.72905469607841e-05,"6860/4133/55638",3
"GO:0099519","dense core granule cytoskeletal transport","3/51","10/18723",2.25429316128646e-06,0.000132219194546758,9.72905469607841e-05,"6860/4133/55638",3
"GO:1901950","dense core granule transport","3/51","10/18723",2.25429316128646e-06,0.000132219194546758,9.72905469607841e-05,"6860/4133/55638",3
"GO:0007268","chemical synaptic transmission","11/51","716/18723",2.78980516142945e-06,0.000150537886510733,0.000110769948093809,"6860/23208/7532/50944/55638/6857/4131/2899/26045/4884/57497",11
"GO:0098916","anterograde trans-synaptic signaling","11/51","716/18723",2.78980516142945e-06,0.000150537886510733,0.000110769948093809,"6860/23208/7532/50944/55638/6857/4131/2899/26045/4884/57497",11
"GO:0099537","trans-synaptic signaling","11/51","724/18723",3.10488723404445e-06,0.000157752708839111,0.000116078814275902,"6860/23208/7532/50944/55638/6857/4131/2899/26045/4884/57497",11
"GO:0048588","developmental cell growth","7/51","234/18723",3.15739298640178e-06,0.000157752708839111,0.000116078814275902,"6860/4133/11214/6857/4131/26999/4897",7
"GO:0051494","negative regulation of cytoskeleton organization","6/51","163/18723",5.17147224301224e-06,0.000248486559291256,0.00018284329554965,"4133/50944/4131/11075/57482/10565",6
"GO:0032252","secretory granule localization","3/51","13/18723",5.34181632279201e-06,0.000248486559291256,0.00018284329554965,"6860/4133/55638",3
"GO:1902904","negative regulation of supramolecular fiber organization","6/51","167/18723",5.94540995079483e-06,0.000267345267454074,0.000196720055564896,"4133/50944/4131/11075/57482/10565",6
"GO:1990138","neuron projection extension","6/51","172/18723",7.04258231642703e-06,0.000306465920801937,0.000225506116278122,"6860/4133/6857/4131/26999/4897",6
"GO:1902903","regulation of supramolecular fiber organization","8/51","383/18723",8.41364330188871e-06,0.000354687650445246,0.000260989001107929,"4133/11214/50944/4131/11075/57482/26999/10565",8
"GO:0030705","cytoskeleton-dependent intracellular transport","6/51","195/18723",1.44117293882003e-05,0.000561959196095935,0.000413505147609119,"6860/4133/55638/4747/4131/54874",6
