"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048812","neuron projection morphogenesis","23/132","615/18723",5.28772419079093e-11,5.80303549338909e-08,4.90762860507576e-08,"4133/6860/56896/7804/3670/4747/6857/4744/8609/1952/50944/4131/26999/5015/57556/66008/4897/4884/3730/2115/23022/23242/10152",23
"GO:0032989","cellular component morphogenesis","25/132","744/18723",6.75158970914699e-11,5.80303549338909e-08,4.90762860507576e-08,"4133/6860/56896/287/7804/3670/4747/6857/4744/8609/1952/11214/50944/4131/26999/5015/57556/66008/4897/4884/3730/2115/23022/23242/10152",25
"GO:0120039","plasma membrane bounded cell projection morphogenesis","23/132","630/18723",8.52998843682585e-11,5.80303549338909e-08,4.90762860507576e-08,"4133/6860/56896/7804/3670/4747/6857/4744/8609/1952/50944/4131/26999/5015/57556/66008/4897/4884/3730/2115/23022/23242/10152",23
"GO:0048858","cell projection morphogenesis","23/132","634/18723",9.66769761497557e-11,5.80303549338909e-08,4.90762860507576e-08,"4133/6860/56896/7804/3670/4747/6857/4744/8609/1952/50944/4131/26999/5015/57556/66008/4897/4884/3730/2115/23022/23242/10152",23
"GO:0032990","cell part morphogenesis","23/132","652/18723",1.67867663005994e-10,8.06100517754782e-08,6.81719414607499e-08,"4133/6860/56896/7804/3670/4747/6857/4744/8609/1952/50944/4131/26999/5015/57556/66008/4897/4884/3730/2115/23022/23242/10152",23
"GO:0031175","neuron projection development","27/132","963/18723",5.97065367815844e-10,2.38925658020974e-07,2.02059490266099e-07,"4133/6860/56896/7804/3670/4747/6857/4744/8609/1952/50944/1809/4131/26999/5015/10565/57556/66008/4897/4884/3730/27242/2115/23022/23242/10152/4685",27
"GO:0048667","cell morphogenesis involved in neuron differentiation","20/132","544/18723",1.47264307787795e-09,5.05116575712138e-07,4.27177217628056e-07,"4133/56896/7804/3670/4747/4744/8609/1952/50944/4131/5015/57556/66008/4897/4884/3730/2115/23022/23242/10152",20
"GO:0061564","axon development","18/132","467/18723",5.05318356194395e-09,1.51658671652843e-06,1.28257777513025e-06,"4133/56896/3670/4747/4744/8609/4131/5015/57556/66008/4897/4884/3730/27242/2115/23022/23242/4685",18
"GO:0048666","neuron development","27/132","1104/18723",1.12557291003239e-08,2.97069163204796e-06,2.51231467512244e-06,"4133/6860/56896/7804/3670/4747/6857/4744/8609/1952/50944/1809/4131/26999/5015/10565/57556/66008/4897/4884/3730/27242/2115/23022/23242/10152/4685",27
"GO:0048699","generation of neurons","32/132","1514/18723",1.27977089682643e-08,2.97069163204796e-06,2.51231467512244e-06,"4133/6860/56896/7804/3670/4747/6857/4744/8609/7532/3084/1952/50944/1809/4131/26999/2119/55636/5015/10565/57556/66008/4897/4884/3730/27242/2115/1021/23022/23242/10152/4685",32
"GO:0030705","cytoskeleton-dependent intracellular transport","12/132","195/18723",1.36099991472418e-08,2.97069163204796e-06,2.51231467512244e-06,"4133/6860/4747/54874/4744/22920/7846/55638/4131/283234/26985/66008",12
"GO:0030182","neuron differentiation","30/132","1363/18723",1.64055665436773e-08,3.15653024211907e-06,2.66947843532199e-06,"4133/6860/56896/7804/3670/4747/6857/4744/8609/7532/3084/1952/50944/1809/4131/26999/2119/5015/10565/57556/66008/4897/4884/3730/27242/2115/23022/23242/10152/4685",30
"GO:0000904","cell morphogenesis involved in differentiation","21/132","694/18723",1.70907509985622e-08,3.15653024211907e-06,2.66947843532199e-06,"4133/56896/7804/3670/4747/4744/8609/1952/50944/4131/5015/57556/66008/4897/4884/3730/2115/8516/23022/23242/10152",21
"GO:0022008","neurogenesis","33/132","1632/18723",2.10322155984832e-08,3.56187823577792e-06,3.01228133751972e-06,"4133/6860/56896/7804/3670/4747/6857/4744/8609/7532/3084/1952/50944/1809/4131/26999/2119/55636/55553/5015/10565/57556/66008/4897/4884/3730/27242/2115/1021/23022/23242/10152/4685",33
"GO:0000902","cell morphogenesis","25/132","988/18723",2.22524671123152e-08,3.56187823577792e-06,3.01228133751972e-06,"4133/6860/56896/7804/3670/4747/6857/4744/8609/3084/1952/50944/4131/26999/5015/57556/66008/4897/4884/3730/2115/8516/23022/23242/10152",25
"GO:0007267","cell-cell signaling","33/132","1641/18723",2.40295478204594e-08,3.60593401980769e-06,3.04953932537278e-06,"6860/287/7804/3670/6857/8609/7532/2899/9783/1143/3084/1952/55638/50944/4131/6854/26045/610/55636/5865/1958/4884/2982/57497/65268/154810/64084/8792/5122/775/8573/4355/7091",33
"GO:0120036","plasma membrane bounded cell projection organization","31/132","1478/18723",2.73445882629551e-08,3.86202096584442e-06,3.26611212131519e-06,"4133/478/6860/56896/7804/3670/4747/6857/54874/4744/22920/8609/1952/50944/1809/4131/26999/5015/10565/57556/66008/4897/4884/3730/27242/2115/140735/23022/23242/10152/4685",31
"GO:0007409","axonogenesis","16/132","418/18723",4.23631140936943e-08,5.65076871883111e-06,4.7788565547799e-06,"4133/56896/3670/4747/4744/8609/4131/5015/57556/66008/4897/4884/3730/2115/23022/23242",16
"GO:0030030","cell projection organization","31/132","1522/18723",5.35161295820268e-08,6.76274879612875e-06,5.71925839134236e-06,"4133/478/6860/56896/7804/3670/4747/6857/54874/4744/22920/8609/1952/50944/1809/4131/26999/5015/10565/57556/66008/4897/4884/3730/27242/2115/140735/23022/23242/10152/4685",31
"GO:0050804","modulation of chemical synaptic transmission","16/132","439/18723",8.31254426113515e-08,9.80443646459561e-06,8.29161443267276e-06,"6860/7804/6857/7532/2899/9783/1143/55638/50944/4131/26045/4884/57497/64084/8573/4355",16
"GO:0099177","regulation of trans-synaptic signaling","16/132","440/18723",8.57530886116234e-08,9.80443646459561e-06,8.29161443267276e-06,"6860/7804/6857/7532/2899/9783/1143/55638/50944/4131/26045/4884/57497/64084/8573/4355",16
"GO:0072384","organelle transport along microtubule","8/132","85/18723",1.50440738472191e-07,1.64185551396241e-05,1.38851762924811e-05,"4133/4747/4744/22920/55638/4131/26985/66008",8
"GO:0099536","synaptic signaling","20/132","748/18723",2.87255872456116e-07,2.99870152072667e-05,2.53600264516177e-05,"6860/7804/6857/7532/2899/9783/1143/3084/55638/50944/4131/6854/26045/5865/4884/2982/57497/64084/8573/4355",20
"GO:0050808","synapse organization","15/132","426/18723",3.37263414270986e-07,3.37403940693599e-05,2.85342599179269e-05,"7804/57633/4747/4744/3084/7846/55638/50944/4131/26045/4897/57497/1282/64084/10152",15
"GO:0007268","chemical synaptic transmission","19/132","716/18723",6.59331600930208e-07,6.08867374551319e-05,5.14919294815535e-05,"6860/7804/6857/7532/2899/9783/1143/55638/50944/4131/6854/26045/5865/4884/2982/57497/64084/8573/4355",19
"GO:0098916","anterograde trans-synaptic signaling","19/132","716/18723",6.59331600930208e-07,6.08867374551319e-05,5.14919294815535e-05,"6860/7804/6857/7532/2899/9783/1143/55638/50944/4131/6854/26045/5865/4884/2982/57497/64084/8573/4355",19
"GO:0099537","trans-synaptic signaling","19/132","724/18723",7.78912721714683e-07,6.92655349939612e-05,5.85778807090691e-05,"6860/7804/6857/7532/2899/9783/1143/55638/50944/4131/6854/26045/5865/4884/2982/57497/64084/8573/4355",19
"GO:0099518","vesicle cytoskeletal trafficking","7/132","73/18723",8.16397667232167e-07,7.00060999651583e-05,5.92041766951447e-05,"4133/6860/54874/22920/55638/26985/66008",7
"GO:0086010","membrane depolarization during action potential","5/132","36/18723",5.10591827241661e-06,0.00042273481972663,0.000357506945462491,"287/3757/610/8912/775",5
"GO:0140352","export from cell","19/132","859/18723",9.38958185871663e-06,0.000751479534759288,0.000635526435279452,"478/6860/3670/6857/8609/9783/1143/3757/55638/6854/55636/10565/5865/8912/79158/10079/493829/8792/8573",19
"GO:2000026","regulation of multicellular organismal development","25/132","1382/18723",1.09389236461379e-05,0.000847237279818619,0.000716508784835317,"4133/7804/57633/3670/4747/8609/399473/222166/4131/2119/26045/200734/55636/55553/5015/57556/2549/66008/27242/1021/5613/64084/1284/55294/3910",25
"GO:0010970","transport along microtubule","8/132","155/18723",1.42374523468846e-05,0.00106825384640218,0.000903422551879618,"4133/4747/4744/22920/55638/4131/26985/66008",8
"GO:0047496","vesicle transport along microtubule","5/132","47/18723",1.95245117833222e-05,0.00142055614520474,0.00120136469633265,"4133/22920/55638/26985/66008",5
"GO:0008089","anterograde axonal transport","5/132","50/18723",2.65158164408574e-05,0.00187248456689702,0.00158356067846483,"4133/4747/55638/26985/66008",5
"GO:0046903","secretion","19/132","935/18723",3.04762448510853e-05,0.00194640983646023,0.0016460792978942,"6860/3670/6857/8609/9783/1143/3084/1952/55638/6854/55636/10565/5865/8912/79158/10079/493829/8792/8573",19
"GO:0034330","cell junction organization","16/132","694/18723",3.0844597100609e-05,0.00194640983646023,0.0016460792978942,"287/7804/57633/4747/4744/3084/7846/55638/50944/4131/26045/4897/57497/1282/64084/10152",16
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","4/132","26/18723",3.12859925628017e-05,0.00194640983646023,0.0016460792978942,"4747/55638/4131/66008",4
"GO:0047497","mitochondrion transport along microtubule","4/132","26/18723",3.12859925628017e-05,0.00194640983646023,0.0016460792978942,"4747/55638/4131/66008",4
"GO:0051049","regulation of transport","28/132","1759/18723",3.16159865147642e-05,0.00194640983646023,0.0016460792978942,"4133/6860/287/3670/6857/4744/8609/9783/1143/3084/3757/55638/50944/4131/124930/26045/610/55636/5865/8912/10079/10776/3778/65268/8792/775/55294/8573",28
"GO:0007411","axon guidance","9/132","227/18723",3.36955947894608e-05,0.00202257807723739,0.00171049479865447,"56896/3670/8609/5015/57556/4897/3730/2115/23022",9
"GO:0097485","neuron projection guidance","9/132","228/18723",3.48737027213351e-05,0.00204223805448599,0.00172712124645585,"56896/3670/8609/5015/57556/4897/3730/2115/23022",9
"GO:0051648","vesicle localization","8/132","177/18723",3.70236297761944e-05,0.0021152152930279,0.00178883811580737,"4133/6860/54874/22920/55638/26985/6854/66008",8
"GO:0032253","dense core granule localization","3/132","10/18723",3.9643768507395e-05,0.0021152152930279,0.00178883811580737,"4133/6860/55638",3
