"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051270","regulation of cellular component movement","27/135","1116/18723",2.33458711985837e-08,6.88469741646233e-05,5.92739382431409e-05,"5919/5176/7139/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/116985/2752/3162/476/684/6223/114757/87",27
"GO:0016477","cell migration","30/135","1526/18723",3.37247393229245e-07,0.000278025323614969,0.000239366450914425,"5919/5176/5414/85407/9922/3397/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/7114/2817/157285/9219/6781/11240/387/2752/3162/684/6223/114757",30
"GO:0048870","cell motility","32/135","1710/18723",3.77111323994533e-07,0.000278025323614969,0.000239366450914425,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/6781/11240/387/2752/3162/684/6223/114757",32
"GO:0051674","localization of cell","32/135","1710/18723",3.77111323994533e-07,0.000278025323614969,0.000239366450914425,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/6781/11240/387/2752/3162/684/6223/114757",32
"GO:0061061","muscle structure development","18/135","636/18723",7.43509245491988e-07,0.000438521752991175,0.000377546168447721,"89/7139/85407/93185/30812/10290/5997/23462/3398/4814/975/85461/221662/2817/1134/6443/387/87",18
"GO:0040011","locomotion","33/135","1878/18723",9.8734790228316e-07,0.000485281493972173,0.000417804059702979,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/7408/6781/11240/387/2752/3162/684/6223/114757",33
"GO:0014706","striated muscle tissue development","13/135","384/18723",4.24409154615485e-06,0.00178797513851581,0.00153936072320684,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387",13
"GO:2000145","regulation of cell motility","22/135","1043/18723",5.34596305263944e-06,0.00197065563027921,0.00169663985302188,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/2752/3162/684/114757",22
"GO:0060537","muscle tissue development","13/135","403/18723",7.15046735567072e-06,0.00234296980354144,0.00201718447507343,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387",13
"GO:0040012","regulation of locomotion","22/135","1082/18723",9.55628142927557e-06,0.00281814739349337,0.00242628955867502,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/2752/3162/684/114757",22
"GO:0060284","regulation of cell development","14/135","501/18723",1.59117130779359e-05,0.00393966397225468,0.00339186146992853,"89/5176/3397/30812/23462/3398/1956/655/2192/3949/4880/7520/6223/8408",14
"GO:0071383","cellular response to steroid hormone stimulus","9/135","204/18723",1.73567277411344e-05,0.00393966397225468,0.00339186146992853,"5176/23462/6752/1956/655/6781/11240/387/476",9
"GO:0030029","actin filament-based process","18/135","798/18723",1.73671182228928e-05,0.00393966397225468,0.00339186146992853,"89/23406/11113/7139/9922/3397/30011/25777/1902/7114/7408/6781/387/116985/476/684/87/5910",18
"GO:0009888","tissue development","30/135","1870/18723",2.09931863355429e-05,0.00439854484808788,0.00378693586535595,"89/8614/7139/26227/85407/7178/3397/1747/93185/30812/960/768/1508/7045/5997/23462/3398/1956/8828/655/221662/2817/7408/1134/6781/4880/6443/387/8516/9139",30
"GO:0042692","muscle cell differentiation","12/135","384/18723",2.23730663687074e-05,0.00439854484808788,0.00378693586535595,"89/7139/10290/5997/23462/3398/4814/975/85461/221662/6443/87",12
"GO:1902531","regulation of intracellular signal transduction","28/135","1694/18723",2.4639370605379e-05,0.00451696234399907,0.00388888764210018,"89/11113/5414/7178/9922/7078/960/5997/1956/1902/655/975/8878/7205/2192/7114/7706/157285/56882/55379/4880/138151/387/116985/3162/684/754/3589",28
"GO:0030334","regulation of cell migration","20/135","985/18723",2.60387791956542e-05,0.00451696234399907,0.00388888764210018,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/7114/9219/6781/11240/387/2752/3162/684/114757",20
"GO:0048646","anatomical structure formation involved in morphogenesis","22/135","1175/18723",3.4028241771114e-05,0.00557496027683418,0.00479977304982029,"5176/7139/85407/3397/30812/6461/7045/23462/4814/8828/655/975/85461/2817/7408/57674/387/8516/2752/3162/23670/87",22
"GO:0001667","ameboidal-type cell migration","13/135","475/18723",4.02251696893973e-05,0.0062433697586333,0.00537524151195714,"5176/9922/3397/30812/8828/655/7114/9219/6781/387/2752/3162/114757",13
"GO:0035295","tube development","21/135","1113/18723",4.69831495387549e-05,0.00692766539948942,0.00596438719407773,"5919/5176/26227/3397/30812/6461/7045/23462/3398/4814/1956/8828/655/3949/7408/57674/387/2752/3162/23670/9139",21
"GO:0071385","cellular response to glucocorticoid stimulus","5/135","56/18723",5.14482147856611e-05,0.0072247993049007,0.00622020521619121,"5176/23462/6752/1956/6781",5
"GO:0009057","macromolecule catabolic process","23/135","1310/18723",5.97864922724911e-05,0.00801410753234437,0.00689976169192576,"1618/85407/3920/7078/960/1508/85441/1956/5720/975/8878/221662/51449/2817/3949/7706/6599/57674/2799/754/23670/196513/58476",23
"GO:0022603","regulation of anatomical structure morphogenesis","19/135","973/18723",7.13561259469753e-05,0.00914909632250566,0.00787693253016497,"5176/85407/3397/30812/960/30011/4814/1902/655/2192/157285/56882/387/54751/116985/2752/3162/8408/23670",19
"GO:0009991","response to extracellular stimulus","13/135","505/18723",7.49952606796313e-05,0.00918328260833403,0.00790636528039895,"8614/5919/3920/6752/1956/655/3949/7706/6781/2752/3162/6223/8408",13
"GO:0071384","cellular response to corticosteroid stimulus","5/135","61/18723",7.78508189923197e-05,0.00918328260833403,0.00790636528039895,"5176/23462/6752/1956/6781",5
"GO:0000902","cell morphogenesis","19/135","988/18723",8.73384701160291e-05,0.00990619801431422,0.00852876072550049,"3397/960/30011/4884/1956/8828/1902/655/2192/157285/7408/56882/6781/387/54751/8516/116985/8408/87",19
"GO:0022008","neurogenesis","26/135","1632/18723",9.377112304981e-05,0.0102418904397737,0.00881777578152599,"5176/11113/26227/5414/85407/9922/3397/10397/30812/5997/4884/23462/3398/25777/1956/8828/1902/655/2817/3949/157285/7408/7520/387/8408/9139",26
"GO:0051384","response to glucocorticoid","7/135","148/18723",9.95928508128296e-05,0.0104892613231084,0.00903075023159943,"5176/23462/6752/1956/10076/6781/387",7
"GO:0072359","circulatory system development","21/135","1179/18723",0.000106698465097774,0.0108501301232185,0.00934144093705377,"5176/7139/3397/1747/6461/7045/5997/23462/3398/4814/1956/8828/655/221662/3949/57674/6443/387/2752/3162/23670",21
"GO:0033280","response to vitamin D","4/135","35/18723",0.000113798028733221,0.0111863462244756,0.00963090685279048,"8614/655/7706/6781",4
"GO:0045989","positive regulation of striated muscle contraction","3/135","14/18723",0.00012590511168377,0.0115261109630957,0.00992342797486638,"89/5997/476",3
"GO:0008360","regulation of cell shape","7/135","154/18723",0.00012764435888677,0.0115261109630957,0.00992342797486638,"30011/1902/157285/56882/387/54751/116985",7
"GO:0007517","muscle organ development","10/135","327/18723",0.000131886947068632,0.0115261109630957,0.00992342797486638,"89/7139/93185/30812/10290/221662/2817/1134/6443/387",10
"GO:0007519","skeletal muscle tissue development","7/135","155/18723",0.000132888359696594,0.0115261109630957,0.00992342797486638,"89/93185/30812/221662/2817/1134/387",7
"GO:0032970","regulation of actin filament-based process","11/135","397/18723",0.000144675373835007,0.0121899336411267,0.0104949474192492,"23406/7139/3397/1902/7114/7408/6781/387/116985/476/684",11
"GO:0009725","response to hormone","17/135","860/18723",0.000152977560283902,0.0125314118132563,0.0107889437252857,"8614/5919/5176/7078/1508/23462/6752/1956/655/10076/7706/6781/11240/6599/387/3162/476",17
"GO:1901565","organonitrogen compound catabolic process","22/135","1308/18723",0.000164234586433522,0.0129719443910857,0.0111682211173453,"85407/3920/7078/960/1508/1956/5720/975/8878/51449/2817/3949/7706/6599/57674/5143/2752/3162/2799/754/23670/58476",22
"GO:0031667","response to nutrient levels","12/135","474/18723",0.000167152894832573,0.0129719443910857,0.0111682211173453,"8614/5919/3920/6752/1956/655/3949/7706/6781/2752/3162/8408",12
"GO:0048545","response to steroid hormone","10/135","339/18723",0.000176706864665636,0.0133617575358708,0.0115038315134552,"5176/23462/6752/1956/655/10076/6781/11240/387/476",10
"GO:0030036","actin cytoskeleton organization","15/135","712/18723",0.000194014261611036,0.0143037014372736,0.0123147999738374,"89/23406/11113/7139/9922/3397/30011/1902/7114/7408/387/116985/684/87/5910",15
"GO:0060538","skeletal muscle organ development","7/135","166/18723",0.000203006401513474,0.0145591509438898,0.0125347297305642,"89/93185/30812/221662/2817/1134/387",7
"GO:0031960","response to corticosteroid","7/135","167/18723",0.000210631679173338,0.0145591509438898,0.0125347297305642,"5176/23462/6752/1956/10076/6781/387",7
"GO:0001944","vasculature development","16/135","800/18723",0.000212290095146579,0.0145591509438898,0.0125347297305642,"5176/3397/1747/6461/7045/23462/4814/8828/655/3949/57674/6443/387/2752/3162/23670",16
