"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","35/152","1526/18723",1.39032457354397e-08,1.79801871514975e-05,1.53169394607619e-05,"5919/5176/5414/85407/9922/3397/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/7114/2817/157285/9219/558/6781/11240/387/2752/3162/684/6223/114757/9050/10163/1647/5580",35
"GO:0051270","regulation of cellular component movement","29/152","1116/18723",2.16316154386232e-08,1.79801871514975e-05,1.53169394607619e-05,"5919/5176/7139/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/116985/2752/3162/476/684/6223/114757/87/3916/1647",29
"GO:0048870","cell motility","37/152","1710/18723",2.25598333143005e-08,1.79801871514975e-05,1.53169394607619e-05,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/558/6781/11240/387/2752/3162/684/6223/114757/9050/10163/1647/5580",37
"GO:0051674","localization of cell","37/152","1710/18723",2.25598333143005e-08,1.79801871514975e-05,1.53169394607619e-05,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/558/6781/11240/387/2752/3162/684/6223/114757/9050/10163/1647/5580",37
"GO:0040011","locomotion","38/152","1878/18723",8.183465207425e-08,5.21777741625418e-05,4.44491373371716e-05,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/7408/558/6781/11240/387/2752/3162/684/6223/114757/9050/10163/1647/5580",38
"GO:0030029","actin filament-based process","21/152","798/18723",1.98862686608638e-06,0.0010566237415139,0.000900115318333836,"89/23406/11113/7139/9922/3397/30011/25777/1902/7114/7408/6781/387/116985/476/684/87/5910/9050/10163/5580",21
"GO:0061061","muscle structure development","18/152","636/18723",4.22148097063273e-06,0.00192258304776816,0.0016378076547718,"89/7139/85407/93185/30812/10290/5997/23462/3398/4814/975/85461/221662/2817/1134/6443/387/87",18
"GO:0071383","cellular response to steroid hormone stimulus","10/152","204/18723",6.62420055226218e-06,0.00263974392007648,0.00224874176642584,"5176/23462/6752/1956/655/6781/11240/387/476/8031",10
"GO:0001667","ameboidal-type cell migration","15/152","475/18723",7.74442778924034e-06,0.00274324842134425,0.00233691505219182,"5176/9922/3397/30812/8828/655/7114/9219/6781/387/2752/3162/114757/10163/1647",15
"GO:2000145","regulation of cell motility","23/152","1043/18723",1.17310792488162e-05,0.00364171342678048,0.0031022983032073,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/2752/3162/684/114757/1647",23
"GO:1902531","regulation of intracellular signal transduction","31/152","1694/18723",1.32322765973901e-05,0.00364171342678048,0.0031022983032073,"89/11113/5414/7178/9922/7078/960/5997/1956/1902/655/975/8878/7205/2192/7114/7706/157285/56882/558/55379/4880/138151/387/116985/3162/684/754/3589/1647/5580",31
"GO:0014706","striated muscle tissue development","13/152","384/18723",1.55296019963978e-05,0.00364171342678048,0.0031022983032073,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387",13
"GO:0009991","response to extracellular stimulus","15/152","505/18723",1.59700959650849e-05,0.00364171342678048,0.0031022983032073,"8614/5919/3920/6752/1956/655/3949/7706/558/6781/2752/3162/6223/8408/5447",15
"GO:0000902","cell morphogenesis","22/152","988/18723",1.59924679971539e-05,0.00364171342678048,0.0031022983032073,"3397/960/30011/4884/1956/8828/1902/655/2192/157285/7408/56882/558/6781/387/54751/8516/116985/8408/87/92211/10163",22
"GO:0022008","neurogenesis","30/152","1632/18723",1.72338664863885e-05,0.00366277109057377,0.00312023687964087,"5176/11113/26227/5414/85407/9922/3397/10397/30812/5997/4884/23462/3398/25777/1956/8828/1902/655/2817/3949/157285/7408/558/7520/387/8408/9139/92211/6929/50807",30
"GO:0030036","actin cytoskeleton organization","18/152","712/18723",1.95235409141699e-05,0.00369543796832141,0.00314806509881439,"89/23406/11113/7139/9922/3397/30011/1902/7114/7408/387/116985/684/87/5910/9050/10163/5580",18
"GO:0040012","regulation of locomotion","23/152","1082/18723",2.10533744268675e-05,0.00369543796832141,0.00314806509881439,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/2752/3162/684/114757/1647",23
"GO:0009725","response to hormone","20/152","860/18723",2.18338579293358e-05,0.00369543796832141,0.00314806509881439,"8614/5919/5176/7078/1508/23462/6752/1956/655/10076/7706/6781/11240/6599/387/3162/476/8031/5580/5447",20
"GO:0032970","regulation of actin filament-based process","13/152","397/18723",2.20242538889921e-05,0.00369543796832141,0.00314806509881439,"23406/7139/3397/1902/7114/7408/6781/387/116985/476/684/10163/5580",13
"GO:0060537","muscle tissue development","13/152","403/18723",2.57516047108719e-05,0.00396469020701324,0.00337743536092392,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387",13
"GO:0048646","anatomical structure formation involved in morphogenesis","24/152","1175/18723",2.61162152908652e-05,0.00396469020701324,0.00337743536092392,"5176/7139/85407/3397/30812/6461/7045/23462/4814/8828/655/975/85461/2817/7408/57674/387/8516/2752/3162/23670/87/10163/1647",24
"GO:0035295","tube development","23/152","1113/18723",3.2780243516736e-05,0.00475015528778883,0.00404655637670712,"5919/5176/26227/3397/30812/6461/7045/23462/3398/4814/1956/8828/655/3949/7408/57674/387/2752/3162/23670/9139/10163/1647",23
"GO:0030334","regulation of cell migration","21/152","985/18723",4.7894655016899e-05,0.00663861566060321,0.00565529564959265,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/7114/9219/6781/11240/387/2752/3162/684/114757/1647",21
"GO:0060284","regulation of cell development","14/152","501/18723",6.00163608000989e-05,0.00797217325961314,0.00679132503790593,"89/5176/3397/30812/23462/3398/1956/655/2192/3949/4880/7520/6223/8408",14
"GO:0007015","actin filament organization","13/152","442/18723",6.64297262436348e-05,0.00847111869058831,0.00721636605088749,"23406/7139/3397/30011/1902/7114/7408/387/116985/87/9050/10163/5580",13
"GO:0042692","muscle cell differentiation","12/152","384/18723",7.20589345166767e-05,0.00883553397073713,0.00752680368635733,"89/7139/10290/5997/23462/3398/4814/975/85461/221662/6443/87",12
"GO:0072359","circulatory system development","23/152","1179/18723",7.92378917214332e-05,0.00899977884800297,0.00766672040805906,"5176/7139/3397/1747/6461/7045/5997/23462/3398/4814/1956/8828/655/221662/3949/57674/6443/387/2752/3162/23670/10163/1647",23
"GO:0048699","generation of neurons","27/152","1514/18723",8.20888144943852e-05,0.00899977884800297,0.00766672040805906,"5176/11113/26227/5414/85407/9922/3397/30812/5997/4884/23462/3398/1956/8828/1902/655/3949/157285/7408/558/7520/387/8408/9139/92211/6929/50807",27
"GO:0032870","cellular response to hormone stimulus","15/152","586/18723",8.72476615457442e-05,0.00899977884800297,0.00766672040805906,"5919/5176/1508/23462/6752/1956/655/6781/11240/6599/387/476/8031/5580/5447",15
"GO:0009888","tissue development","31/152","1870/18723",8.8104185263711e-05,0.00899977884800297,0.00766672040805906,"89/8614/7139/26227/85407/7178/3397/1747/93185/30812/960/768/1508/7045/5997/23462/3398/1956/8828/655/221662/2817/7408/1134/6781/4880/6443/387/8516/9139/5447",31
"GO:0001944","vasculature development","18/152","800/18723",8.84732277458329e-05,0.00899977884800297,0.00766672040805906,"5176/3397/1747/6461/7045/23462/4814/8828/655/3949/57674/6443/387/2752/3162/23670/10163/1647",18
"GO:0071385","cellular response to glucocorticoid stimulus","5/152","56/18723",9.03365505445718e-05,0.00899977884800297,0.00766672040805906,"5176/23462/6752/1956/6781",5
"GO:0048545","response to steroid hormone","11/152","339/18723",0.000104219935599304,0.0100682774148661,0.00857695163783748,"5176/23462/6752/1956/655/10076/6781/11240/387/476/8031",11
"GO:0022603","regulation of anatomical structure morphogenesis","20/152","973/18723",0.000121011337962748,0.0113465925125071,0.00966592111281392,"5176/85407/3397/30812/960/30011/4814/1902/655/2192/157285/56882/387/54751/116985/2752/3162/8408/23670/1647",20
"GO:0031667","response to nutrient levels","13/152","474/18723",0.000133611082809306,0.0120600054809708,0.0102736624648037,"8614/5919/3920/6752/1956/655/3949/7706/6781/2752/3162/8408/5447",13
"GO:0071384","cellular response to corticosteroid stimulus","5/152","61/18723",0.000136185758254375,0.0120600054809708,0.0102736624648037,"5176/23462/6752/1956/6781",5
"GO:0001568","blood vessel development","17/152","764/18723",0.000160360431493096,0.0138170015027024,0.0117704100498489,"5176/3397/1747/6461/7045/23462/4814/8828/655/3949/57674/387/2752/3162/23670/10163/1647",17
"GO:0035239","tube morphogenesis","19/152","919/18723",0.00016820146222385,0.0139743688286358,0.0119044679316781,"5176/3397/30812/6461/7045/23462/3398/4814/8828/655/3949/7408/57674/387/2752/3162/23670/10163/1647",19
"GO:0046718","viral entry into host cell","7/152","144/18723",0.000175733048730304,0.0139743688286358,0.0119044679316781,"1508/1956/975/3949/7706/558/3916",7
"GO:0045989","positive regulation of striated muscle contraction","3/152","14/18723",0.000178815267843973,0.0139743688286358,0.0119044679316781,"89/5997/476",3
"GO:0033280","response to vitamin D","4/152","35/18723",0.000179720552689481,0.0139743688286358,0.0119044679316781,"8614/655/7706/6781",4
