"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032989","cellular component morphogenesis","23/116","744/18723",1.49285233453063e-10,1.67049275161306e-07,1.39875607415172e-07,"6860/4133/287/4747/56896/4131/4744/3670/8609/4897/66008/6857/11214/4884/57556/5015/50944/26999/3730/2115/23022/57498/10152",23
"GO:0048812","neuron projection morphogenesis","21/116","615/18723",1.73995655693077e-10,1.67049275161306e-07,1.39875607415172e-07,"6860/4133/4747/56896/4131/4744/3670/8609/4897/66008/6857/4884/57556/5015/50944/26999/3730/2115/23022/57498/10152",21
"GO:0120039","plasma membrane bounded cell projection morphogenesis","21/116","630/18723",2.70079196293039e-10,1.67049275161306e-07,1.39875607415172e-07,"6860/4133/4747/56896/4131/4744/3670/8609/4897/66008/6857/4884/57556/5015/50944/26999/3730/2115/23022/57498/10152",21
"GO:0048858","cell projection morphogenesis","21/116","634/18723",3.0303723385271e-10,1.67049275161306e-07,1.39875607415172e-07,"6860/4133/4747/56896/4131/4744/3670/8609/4897/66008/6857/4884/57556/5015/50944/26999/3730/2115/23022/57498/10152",21
"GO:0032990","cell part morphogenesis","21/116","652/18723",5.03419901986315e-10,2.22008176775965e-07,1.85894422754526e-07,"6860/4133/4747/56896/4131/4744/3670/8609/4897/66008/6857/4884/57556/5015/50944/26999/3730/2115/23022/57498/10152",21
"GO:0031175","neuron projection development","24/116","963/18723",4.20384475746933e-09,1.54491294836998e-06,1.29360415870197e-06,"6860/4133/4747/56896/4131/4744/3670/8609/4897/66008/6857/27242/1809/10565/4884/57556/5015/50944/26999/3730/2115/23022/57498/10152",24
"GO:0048667","cell morphogenesis involved in neuron differentiation","18/116","544/18723",6.6158451168775e-09,2.08399121181641e-06,1.7449913285719e-06,"4133/4747/56896/4131/4744/3670/8609/4897/66008/4884/57556/5015/50944/3730/2115/23022/57498/10152",18
"GO:0048699","generation of neurons","29/116","1514/18723",2.92492992104177e-08,6.95359870912176e-06,5.822466707626e-06,"6860/4133/4747/7532/56896/4131/4744/2119/55636/3670/8609/4897/66008/6857/27242/1809/10565/4884/3084/57556/5015/50944/26999/3730/1021/2115/23022/57498/10152",29
"GO:0061564","axon development","16/116","467/18723",3.06231482100208e-08,6.95359870912176e-06,5.822466707626e-06,"4133/4747/56896/4131/4744/3670/8609/4897/66008/27242/4884/57556/5015/3730/2115/23022",16
"GO:0000902","cell morphogenesis","23/116","988/18723",3.31098462527747e-08,6.95359870912176e-06,5.822466707626e-06,"6860/4133/4747/56896/4131/4744/3670/8609/4897/66008/6857/4884/3084/57556/5015/50944/26999/3730/2115/8516/23022/57498/10152",23
