"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061564","axon development","11/60","467/18723",2.35306102284512e-07,0.000323941735434514,0.000271781196744372,"4009/2043/3670/4744/6091/5015/7408/3730/66008/27242/2115",11
"GO:0007411","axon guidance","8/60","227/18723",6.13883998482567e-07,0.000323941735434514,0.000271781196744372,"4009/2043/3670/6091/5015/7408/3730/2115",8
"GO:0097485","neuron projection guidance","8/60","228/18723",6.34630480073115e-07,0.000323941735434514,0.000271781196744372,"4009/2043/3670/6091/5015/7408/3730/2115",8
"GO:0007409","axonogenesis","10/60","418/18723",7.690011523668e-07,0.000323941735434514,0.000271781196744372,"4009/2043/3670/4744/6091/5015/7408/3730/66008/2115",10
"GO:0048667","cell morphogenesis involved in neuron differentiation","11/60","544/18723",1.06285988039763e-06,0.000358183779694003,0.000300509646184005,"4009/2043/3670/4744/7804/6091/5015/7408/3730/66008/2115",11
"GO:0048699","generation of neurons","17/60","1514/18723",3.33842233459533e-06,0.000734097038642359,0.000615894001497228,"639/4009/2043/3670/4744/6929/7804/55636/6091/5015/10565/7408/3730/66008/27242/2115/1021",17
"GO:0032989","cellular component morphogenesis","12/60","744/18723",3.4346890945521e-06,0.000734097038642359,0.000615894001497228,"4009/2043/3670/4744/64753/7804/6091/5015/7408/3730/66008/2115",12
"GO:0048812","neuron projection morphogenesis","11/60","615/18723",3.48532718643256e-06,0.000734097038642359,0.000615894001497228,"4009/2043/3670/4744/7804/6091/5015/7408/3730/66008/2115",11
"GO:0120039","plasma membrane bounded cell projection morphogenesis","11/60","630/18723",4.38883558152395e-06,0.00078554782987775,0.000659060275199637,"4009/2043/3670/4744/7804/6091/5015/7408/3730/66008/2115",11
"GO:0048858","cell projection morphogenesis","11/60","634/18723",4.66200492509051e-06,0.00078554782987775,0.000659060275199637,"4009/2043/3670/4744/7804/6091/5015/7408/3730/66008/2115",11
"GO:0032990","cell part morphogenesis","11/60","652/18723",6.08437532051518e-06,0.000874020254846829,0.00073328702311997,"4009/2043/3670/4744/7804/6091/5015/7408/3730/66008/2115",11
"GO:0048934","peripheral nervous system neuron differentiation","3/60","12/18723",6.74318297507939e-06,0.000874020254846829,0.00073328702311997,"3670/4744/2115",3
"GO:0048935","peripheral nervous system neuron development","3/60","12/18723",6.74318297507939e-06,0.000874020254846829,0.00073328702311997,"3670/4744/2115",3
"GO:0048666","neuron development","14/60","1104/18723",7.6339666069452e-06,0.000918802409478761,0.00077085843256597,"639/4009/2043/3670/4744/7804/6091/5015/10565/7408/3730/66008/27242/2115",14
"GO:0031175","neuron projection development","13/60","963/18723",8.82005751421935e-06,0.000963423435988544,0.00080829465846173,"4009/2043/3670/4744/7804/6091/5015/10565/7408/3730/66008/27242/2115",13
"GO:0022008","neurogenesis","17/60","1632/18723",9.14823440701288e-06,0.000963423435988544,0.00080829465846173,"639/4009/2043/3670/4744/6929/7804/55636/6091/5015/10565/7408/3730/66008/27242/2115/1021",17
"GO:0000904","cell morphogenesis involved in differentiation","11/60","694/18723",1.09639453190809e-05,0.0010867204625089,0.000911738610744625,"4009/2043/3670/4744/7804/6091/5015/7408/3730/66008/2115",11
"GO:0030182","neuron differentiation","15/60","1363/18723",1.85367973759864e-05,0.00173525019880762,0.00145584320911987,"639/4009/2043/3670/4744/6929/7804/6091/5015/10565/7408/3730/66008/27242/2115",15
"GO:2000026","regulation of multicellular organismal development","15/60","1382/18723",2.18279313606887e-05,0.00193579286014528,0.00162409483752936,"639/2043/3670/7804/55636/6091/9686/5015/66008/64084/27242/814/2549/5613/1021",15
"GO:0045595","regulation of cell differentiation","15/60","1554/18723",8.47514143199787e-05,0.00714030665645821,0.00599058681219639,"639/4009/2043/2784/3670/6929/252995/7804/55636/6091/66008/27242/814/5613/1021",15
"GO:0006935","chemotaxis","9/60","605/18723",0.000122854902477456,0.00976775534722474,0.00819496825320808,"4009/2043/3670/6091/5015/7408/3730/2549/2115",9
