"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032989","cellular component morphogenesis","23/124","744/18723",6.02201699291289e-10,6.39399358860955e-07,5.32940246681175e-07,"4133/11214/6860/4744/3670/6857/56896/4747/8609/7804/287/66008/4884/57556/5015/2115/50944/4131/816/3730/10152/23022/23242",23
"GO:0048812","neuron projection morphogenesis","21/124","615/18723",6.3012785242343e-10,6.39399358860955e-07,5.32940246681175e-07,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/4884/57556/5015/2115/50944/4131/816/3730/10152/23022/23242",21
"GO:0120039","plasma membrane bounded cell projection morphogenesis","21/124","630/18723",9.72003893347529e-10,6.39399358860955e-07,5.32940246681175e-07,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/4884/57556/5015/2115/50944/4131/816/3730/10152/23022/23242",21
"GO:0048858","cell projection morphogenesis","21/124","634/18723",1.08880265450993e-09,6.39399358860955e-07,5.32940246681175e-07,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/4884/57556/5015/2115/50944/4131/816/3730/10152/23022/23242",21
"GO:0032990","cell part morphogenesis","21/124","652/18723",1.79525572010457e-09,8.43411137305128e-07,7.02984345135685e-07,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/4884/57556/5015/2115/50944/4131/816/3730/10152/23022/23242",21
"GO:0048667","cell morphogenesis involved in neuron differentiation","19/124","544/18723",3.1262633770233e-09,1.22393211210462e-06,1.02014910197602e-06,"4133/4744/3670/56896/4747/8609/7804/66008/4884/57556/5015/2115/50944/4131/816/3730/10152/23022/23242",19
"GO:0099536","synaptic signaling","22/124","748/18723",3.75020090918873e-09,1.25846027652633e-06,1.04892837460016e-06,"6860/9783/6857/26045/7804/55638/2899/1143/6854/3084/4884/50944/4131/64084/5865/2982/816/1821/57497/4355/777/8573",22
"GO:0030705","cytoskeleton-dependent intracellular transport","12/124","195/18723",6.67724041215702e-09,1.96060471601961e-06,1.63416673244896e-06,"4133/6860/4744/4747/55638/22920/66008/7846/54874/26985/4131/283234",12
"GO:0007267","cell-cell signaling","32/124","1641/18723",1.71768425208837e-08,4.48315589795064e-06,3.7367166185782e-06,"6860/9783/3670/6857/8609/26045/7804/287/55638/2899/1143/610/6854/3084/4884/50944/55636/4131/64084/5865/1958/2982/5122/816/1821/57497/154810/4355/777/8573/775/7091",32
"GO:0000904","cell morphogenesis involved in differentiation","20/124","694/18723",2.94365852789337e-08,6.87682425812204e-06,5.73184249517466e-06,"4133/4744/3670/56896/4747/8609/7804/66008/4884/57556/8516/5015/2115/50944/4131/816/3730/10152/23022/23242",20
"GO:0050804","modulation of chemical synaptic transmission","16/124","439/18723",3.40403870388512e-08,6.87682425812204e-06,5.73184249517466e-06,"6860/9783/6857/26045/7804/55638/2899/1143/4884/50944/4131/64084/816/57497/4355/8573",16
"GO:0099177","regulation of trans-synaptic signaling","16/124","440/18723",3.51306475510705e-08,6.87682425812204e-06,5.73184249517466e-06,"6860/9783/6857/26045/7804/55638/2899/1143/4884/50944/4131/64084/816/57497/4355/8573",16
"GO:0007268","chemical synaptic transmission","20/124","716/18723",4.91650410213168e-08,8.24919152564808e-06,6.87571250373303e-06,"6860/9783/6857/26045/7804/55638/2899/1143/6854/4884/50944/4131/64084/5865/2982/816/57497/4355/777/8573",20
"GO:0098916","anterograde trans-synaptic signaling","20/124","716/18723",4.91650410213168e-08,8.24919152564808e-06,6.87571250373303e-06,"6860/9783/6857/26045/7804/55638/2899/1143/6854/4884/50944/4131/64084/5865/2982/816/57497/4355/777/8573",20
"GO:0099537","trans-synaptic signaling","20/124","724/18723",5.89571854792594e-08,9.23269524605203e-06,7.69546420992439e-06,"6860/9783/6857/26045/7804/55638/2899/1143/6854/4884/50944/4131/64084/5865/2982/816/57497/4355/777/8573",20
"GO:0031175","neuron projection development","23/124","963/18723",7.59634745497141e-08,1.10220851029183e-05,9.18692312134076e-06,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/4884/57556/27242/5015/2115/50944/10565/4131/816/3730/10152/23022/23242",23
"GO:0061564","axon development","16/124","467/18723",7.97681765643297e-08,1.10220851029183e-05,9.18692312134076e-06,"4133/4744/3670/56896/4747/8609/66008/4884/57556/27242/5015/2115/4131/3730/23022/23242",16
"GO:0072384","organelle transport along microtubule","8/124","85/18723",9.26170227235928e-08,1.20865214654289e-05,1.00741322962504e-05,"4133/4744/4747/55638/22920/66008/26985/4131",8
"GO:0007409","axonogenesis","15/124","418/18723",1.15378493245457e-07,1.41527083257917e-05,1.17963018914981e-05,"4133/4744/3670/56896/4747/8609/66008/4884/57556/5015/2115/4131/3730/23022/23242",15
"GO:0000902","cell morphogenesis","23/124","988/18723",1.20499858031432e-07,1.41527083257917e-05,1.17963018914981e-05,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/3084/4884/57556/8516/5015/2115/50944/4131/816/3730/10152/23022/23242",23
"GO:0050808","synapse organization","15/124","426/18723",1.47398701205673e-07,1.64875975777203e-05,1.37424353003785e-05,"4744/57633/4747/26045/7804/55638/7846/3084/50944/4131/64084/816/1821/57497/10152",15
"GO:0120036","plasma membrane bounded cell projection organization","28/124","1478/18723",3.04586297551689e-07,3.25215096794962e-05,2.71067231313943e-05,"4133/6860/4744/3670/6857/478/56896/4747/8609/7804/22920/66008/54874/4884/57556/27242/5015/2115/50944/10565/4131/7046/140735/816/3730/10152/23022/23242",28
"GO:0048699","generation of neurons","28/124","1514/18723",4.96634655176248e-07,5.07215132612612e-05,4.22764511957813e-05,"4133/6860/4744/3670/6857/56896/4747/8609/7804/66008/2119/3084/4884/57556/27242/5015/2115/50944/10565/55636/4131/7046/816/3730/10152/23022/23242/1021",28
"GO:0099518","vesicle cytoskeletal trafficking","7/124","73/18723",5.34507242443599e-07,5.19019632688145e-05,4.3260357903697e-05,"4133/6860/55638/22920/66008/54874/26985",7
"GO:0030030","cell projection organization","28/124","1522/18723",5.52383602264948e-07,5.19019632688145e-05,4.3260357903697e-05,"4133/6860/4744/3670/6857/478/56896/4747/8609/7804/22920/66008/54874/4884/57556/27242/5015/2115/50944/10565/4131/7046/140735/816/3730/10152/23022/23242",28
