"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061061","muscle structure development","18/126","636/18723",2.61080965267665e-07,0.000421390290792254,0.000360266580995506,"89/7139/93185/85407/10290/23462/3398/4814/5997/30812/1134/975/221662/387/85461/2817/6443/87",18
"GO:0022008","neurogenesis","30/126","1632/18723",2.88821309658844e-07,0.000421390290792254,0.000360266580995506,"26012/9572/5176/11113/85407/26227/1956/5414/9922/3397/10397/655/23462/4884/3398/5997/25777/1902/30812/8828/157285/3949/387/558/7520/7408/2817/9139/92211/639",30
"GO:0048870","cell motility","30/126","1710/18723",7.80288308083678e-07,0.000480005123721922,0.000410379186616989,"26012/5176/5919/93185/85407/30011/960/1956/5414/9922/3397/655/2192/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/2817/7114/11240",30
"GO:0051674","localization of cell","30/126","1710/18723",7.80288308083678e-07,0.000480005123721922,0.000410379186616989,"26012/5176/5919/93185/85407/30011/960/1956/5414/9922/3397/655/2192/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/2817/7114/11240",30
"GO:0016477","cell migration","28/126","1526/18723",8.22489930983417e-07,0.000480005123721922,0.000410379186616989,"26012/5176/5919/85407/30011/960/1956/5414/9922/3397/655/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/2817/7114/11240",28
"GO:0009888","tissue development","31/126","1870/18723",1.63950446874291e-06,0.00071320148923275,0.00060974983928488,"89/7139/93185/1747/85407/26227/8614/7045/960/1956/7178/3397/1508/655/23462/22856/768/3398/5997/30812/2308/8828/1134/221662/4880/387/7408/2817/6443/9139/639",31
"GO:0040011","locomotion","31/126","1878/18723",1.79460522126393e-06,0.00071320148923275,0.00060974983928488,"26012/5176/5919/93185/85407/30011/960/1956/5414/9922/3397/655/2192/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/7408/2817/7114/11240",31
"GO:0014706","striated muscle tissue development","13/126","384/18723",1.95531594032282e-06,0.00071320148923275,0.00060974983928488,"89/7139/93185/655/23462/3398/5997/30812/1134/221662/387/2817/6443",13
"GO:0048699","generation of neurons","27/126","1514/18723",2.32861136705044e-06,0.000754987552117019,0.000645474729813981,"26012/9572/5176/11113/85407/26227/1956/5414/9922/3397/655/23462/4884/3398/5997/1902/30812/8828/157285/3949/387/558/7520/7408/9139/92211/639",27
"GO:0060537","muscle tissue development","13/126","403/18723",3.3222748789889e-06,0.00096943980968896,0.000828820154021441,"89/7139/93185/655/23462/3398/5997/30812/1134/221662/387/2817/6443",13
"GO:0051270","regulation of cellular component movement","22/126","1116/18723",4.93656121399296e-06,0.00130953505658468,0.00111958373944147,"26012/5176/5919/7139/85407/1956/9922/655/2192/10076/25777/8828/157285/975/7205/9219/6223/387/684/7114/11240/87",22
"GO:1902531","regulation of intracellular signal transduction","28/126","1694/18723",6.29317961931969e-06,0.00153029151076457,0.00130831892085857,"9572/89/11113/960/1956/7178/5414/9922/7078/7706/655/2192/5997/1902/8878/2308/157285/975/7205/4880/387/558/684/7114/56882/138151/55379/1263",28
"GO:0060284","regulation of cell development","14/126","501/18723",7.16061733870198e-06,0.00160728318417941,0.00137414276054443,"9572/5176/89/1956/3397/655/2192/23462/3398/30812/3949/4880/6223/7520",14
