"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902531","regulation of intracellular signal transduction","32/146","1694/18723",1.9407997062681e-06,0.0012310291334854,0.00104931450966824,"9572/89/11113/960/1956/7178/5414/9922/7078/7706/655/2192/5997/1902/8878/2308/157285/975/7205/4880/387/558/684/7114/56882/138151/55379/1263/3589/143872/1654/754",32
"GO:0016477","cell migration","30/146","1526/18723",1.94744339721354e-06,0.0012310291334854,0.00104931450966824,"26012/5176/5919/85407/30011/960/1956/5414/9922/3397/655/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/2817/7114/11240/2195/6781",30
"GO:0009888","tissue development","34/146","1870/18723",2.02304833093875e-06,0.0012310291334854,0.00104931450966824,"89/7139/93185/1747/85407/26227/8614/7045/960/1956/7178/3397/1508/655/22856/768/3398/5997/30812/2308/8828/1134/221662/4880/387/7408/2817/6443/9139/639/2195/6781/5447/1832",34
"GO:0061061","muscle structure development","18/146","636/18723",2.36219992331955e-06,0.0012310291334854,0.00104931450966824,"89/7139/93185/85407/10290/3398/4814/5997/30812/1134/975/221662/387/85461/2817/6443/87/1832",18
"GO:0048870","cell motility","32/146","1710/18723",2.37344948615436e-06,0.0012310291334854,0.00104931450966824,"26012/5176/5919/93185/85407/30011/960/1956/5414/9922/3397/655/2192/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/2817/7114/11240/2195/6781",32
"GO:0051674","localization of cell","32/146","1710/18723",2.37344948615436e-06,0.0012310291334854,0.00104931450966824,"26012/5176/5919/93185/85407/30011/960/1956/5414/9922/3397/655/2192/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/2817/7114/11240/2195/6781",32
"GO:0030029","actin filament-based process","20/146","798/18723",3.96149457186112e-06,0.00176116730109026,0.00150119794302106,"89/7139/23406/11113/30011/9922/3397/25777/1902/387/684/7408/7114/87/23704/5910/7094/2195/6781/1832",20
"GO:0051270","regulation of cellular component movement","24/146","1116/18723",5.53722193592608e-06,0.00214313735703466,0.00182678465015808,"26012/5176/5919/7139/85407/1956/9922/655/2192/10076/25777/8828/157285/975/7205/9219/6223/387/684/7114/11240/87/6781/1832",24
"GO:0040011","locomotion","33/146","1878/18723",6.19801934875062e-06,0.00214313735703466,0.00182678465015808,"26012/5176/5919/93185/85407/30011/960/1956/5414/9922/3397/655/2192/10076/4814/25777/1902/30812/8828/157285/975/7205/9219/6223/387/558/684/7408/2817/7114/11240/2195/6781",33
"GO:0022008","neurogenesis","30/146","1632/18723",7.51383186922119e-06,0.00233830447770163,0.00199314276951973,"26012/9572/5176/11113/85407/26227/1956/5414/9922/3397/10397/655/4884/3398/5997/25777/1902/30812/8828/157285/3949/387/558/7520/7408/2817/9139/92211/639/6929",30
"GO:0009991","response to extracellular stimulus","15/146","505/18723",9.81567307875398e-06,0.00260576206813635,0.00222112042068178,"5919/8614/1956/7706/655/22856/6752/3920/2308/3949/23710/6223/558/6781/5447",15
