"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","40/187","1526/18723",1.2478283611602e-08,3.71495609106234e-05,3.07615390020864e-05,"5919/26012/5176/30011/85407/3397/5414/9922/960/10076/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/387/6781/6223/2817/1647/5580/3162/114757/2195/9448/558/4627/9050/8826/1803/4808/3164",40
"GO:0048870","cell motility","42/187","1710/18723",3.22199140595172e-08,3.71495609106234e-05,3.07615390020864e-05,"5919/26012/5176/30011/85407/3397/93185/5414/9922/960/10076/2192/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/387/6781/6223/2817/1647/5580/3162/114757/2195/9448/558/4627/9050/8826/1803/4808/3164",42
"GO:0051674","localization of cell","42/187","1710/18723",3.22199140595172e-08,3.71495609106234e-05,3.07615390020864e-05,"5919/26012/5176/30011/85407/3397/93185/5414/9922/960/10076/2192/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/387/6781/6223/2817/1647/5580/3162/114757/2195/9448/558/4627/9050/8826/1803/4808/3164",42
"GO:0040011","locomotion","43/187","1878/18723",1.5684272642186e-07,0.000135629747673304,0.00011230764699839,"5919/26012/5176/30011/85407/3397/93185/5414/9922/960/10076/2192/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/7408/387/6781/6223/2817/1647/5580/3162/114757/2195/9448/558/4627/9050/8826/1803/4808/3164",43
"GO:0051270","regulation of cellular component movement","31/187","1116/18723",2.06718907038619e-07,0.000143008139889317,0.000118417293905702,"7139/5919/26012/5176/85407/9922/10076/2192/8828/1956/25777/975/476/157285/655/684/9219/7205/11240/387/6781/6223/1647/3162/114757/87/9448/8826/1803/1832/3916",31
"GO:0030029","actin filament-based process","25/187","798/18723",4.07427595950157e-07,0.000234882009065265,0.000194493068171996,"23406/11113/7139/89/30011/3397/9922/25777/1902/476/684/7408/387/6781/5580/87/2195/6330/4627/9050/5910/8826/23704/3985/1832",25
"GO:0061061","muscle structure development","21/187","636/18723",1.63137738130407e-06,0.000806133480275827,0.000667515466846374,"7139/89/85407/93185/10290/5997/4814/975/3398/85461/30812/221662/1134/6443/387/2817/87/4627/5925/3164/1832",21
"GO:0022008","neurogenesis","36/187","1632/18723",4.72666623937341e-06,0.00202867979942354,0.0016798398485207,"11113/26227/26012/5176/10397/85407/3397/9572/5414/9922/5997/8828/1956/4884/25777/1902/3398/157285/30812/655/8408/7408/7520/3949/387/9139/2817/6929/639/9448/558/92211/8826/50807/4808/5925",36
"GO:0009725","response to hormone","24/187","860/18723",5.27843833327894e-06,0.00202867979942354,0.0016798398485207,"5919/8614/26012/1508/5176/7078/9572/10076/6752/1956/83667/476/7706/655/11240/387/6781/6599/5580/3162/5447/8826/3164/8031",24
"GO:0000902","cell morphogenesis","26/187","988/18723",5.94006492042746e-06,0.00205466845597586,0.00170135964720875,"26012/30011/3397/960/2192/8828/1956/4884/1902/157285/655/8408/7408/54751/56882/387/8516/6781/87/2195/9448/558/4627/92211/8826/5925",26
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","7/187","72/18723",7.54718533068965e-06,0.00219706815015568,0.00181927312018186,"10397/960/83667/1263/340485/754/55367",7
"GO:0014706","striated muscle tissue development","15/187","384/18723",7.6220924550067e-06,0.00219706815015568,0.00181927312018186,"7139/89/93185/5997/3398/30812/655/221662/1134/6443/387/2817/5925/3164/1832",15
"GO:0006936","muscle contraction","14/187","347/18723",1.0766229692873e-05,0.0025968787866359,0.00215033465054892,"7139/89/6752/5997/476/1134/2593/387/6781/6330/5910/23704/3164/1832",14
"GO:1902531","regulation of intracellular signal transduction","36/187","1694/18723",1.08486284581607e-05,0.0025968787866359,0.00215033465054892,"11113/89/7178/7078/9572/5414/9922/960/5997/2192/1956/1902/8878/975/83667/7706/157285/655/55379/684/7205/138151/56882/3589/1263/387/4880/1647/5580/3162/11261/9448/558/8826/754/55367",36
"GO:0007155","cell adhesion","33/187","1492/18723",1.19930123419725e-05,0.0025968787866359,0.00215033465054892,"89/1013/3397/7045/960/10076/2192/4814/8828/1956/6541/975/655/976/7205/54751/3959/387/8516/4811/5580/87/2195/9448/558/4627/92211/8728/4008/8826/340485/1803/1832",33
"GO:0006941","striated muscle contraction","10/187","179/18723",1.30230361964976e-05,0.0025968787866359,0.00215033465054892,"7139/89/5997/476/1134/6781/6330/23704/3164/1832",10
"GO:0022610","biological adhesion","33/187","1499/18723",1.32063687862984e-05,0.0025968787866359,0.00215033465054892,"89/1013/3397/7045/960/10076/2192/4814/8828/1956/6541/975/655/976/7205/54751/3959/387/8516/4811/5580/87/2195/9448/558/4627/92211/8728/4008/8826/340485/1803/1832",33
"GO:0060537","muscle tissue development","15/187","403/18723",1.3513679722303e-05,0.0025968787866359,0.00215033465054892,"7139/89/93185/5997/3398/30812/655/221662/1134/6443/387/2817/5925/3164/1832",15
"GO:0048699","generation of neurons","33/187","1514/18723",1.61949476366423e-05,0.00294833283553398,0.00244135471021073,"11113/26227/26012/5176/85407/3397/9572/5414/9922/5997/8828/1956/4884/1902/3398/157285/30812/655/8408/7408/7520/3949/387/9139/6929/639/9448/558/92211/8826/50807/4808/5925",33
"GO:0001667","ameboidal-type cell migration","16/187","475/18723",2.36994205775686e-05,0.00409881478889049,0.00339400649429285,"5176/3397/9922/8828/30812/655/9219/387/6781/1647/3162/114757/9448/4627/1803/3164",16
"GO:0007517","muscle organ development","13/187","327/18723",2.61158002322795e-05,0.00411892597510241,0.00341065947817399,"7139/89/93185/10290/30812/221662/1134/6443/387/2817/5925/3164/1832",13
"GO:0007519","skeletal muscle tissue development","9/187","155/18723",2.61972741983964e-05,0.00411892597510241,0.00341065947817399,"89/93185/30812/221662/1134/387/2817/5925/3164",9
"GO:0031099","regeneration","10/187","198/18723",3.11057932770012e-05,0.00467804082370205,0.0038736321971039,"2027/10076/4814/1956/975/8408/3162/9448/558/3482",10
"GO:0009888","tissue development","37/187","1870/18723",3.85282095192759e-05,0.00531784734561212,0.0044034213196423,"1747/7139/8614/89/26227/1508/7178/85407/3397/93185/7045/960/768/5997/8828/1956/3398/30812/655/221662/7408/1134/6443/387/8516/6781/4880/9139/2817/64434/639/2195/5447/8826/5925/3164/1832",37
"GO:0071383","cellular response to steroid hormone stimulus","10/187","204/18723",4.00988884300968e-05,0.00531784734561212,0.0044034213196423,"5176/9572/6752/1956/476/655/11240/387/6781/8031",10
"GO:0051336","regulation of hydrolase activity","25/187","1040/18723",4.14906781460002e-05,0.00531784734561212,0.0044034213196423,"7139/5176/7078/5720/9922/960/334/5997/2192/1956/1902/684/387/5580/11261/9448/5910/5447/8826/139818/340485/50807/55367/3164/6004",25
"GO:0030048","actin filament-based movement","8/187","127/18723",4.15096497055586e-05,0.00531784734561212,0.0044034213196423,"7139/25777/476/6781/6330/4627/23704/1832",8
"GO:2000145","regulation of cell motility","25/187","1043/18723",4.34827129096106e-05,0.0053575013930273,0.00443625668825103,"5919/26012/5176/85407/9922/10076/2192/8828/1956/25777/975/157285/655/684/9219/7205/11240/387/6781/1647/3162/114757/9448/8826/1803",25
"GO:0060538","skeletal muscle organ development","9/187","166/18723",4.49168951713766e-05,0.0053575013930273,0.00443625668825103,"89/93185/30812/221662/1134/387/2817/5925/3164",9
"GO:0003012","muscle system process","15/187","452/18723",5.08241512064667e-05,0.00575002097524606,0.00476128089153985,"7139/89/6752/5997/476/1134/2593/387/6781/3162/6330/5910/23704/3164/1832",15
"GO:0006937","regulation of muscle contraction","9/187","169/18723",5.16458446623476e-05,0.00575002097524606,0.00476128089153985,"7139/89/6752/5997/476/387/6781/3164/1832",9
"GO:0097435","supramolecular fiber organization","20/187","740/18723",5.31947589499491e-05,0.00575002097524606,0.00476128089153985,"23406/7139/30011/3397/4053/1902/7408/1263/3949/387/5580/87/2195/11261/9050/79187/5910/5925/3985/1832",20
"GO:0150115","cell-substrate junction organization","7/187","101/18723",6.90954595934732e-05,0.00724246044647951,0.00599708917237131,"89/9922/7205/387/87/9448/8826",7
"GO:0031589","cell-substrate adhesion","13/187","363/18723",7.6161484531492e-05,0.00774831102924796,0.00641595663808637,"89/3397/960/2192/7205/387/8516/4811/87/9448/558/8826/340485",13
"GO:0040012","regulation of locomotion","25/187","1082/18723",7.84920542034127e-05,0.00775725758541727,0.00642336479661612,"5919/26012/5176/85407/9922/10076/2192/8828/1956/25777/975/157285/655/684/9219/7205/11240/387/6781/1647/3162/114757/9448/8826/1803",25
"GO:0032870","cellular response to hormone stimulus","17/187","586/18723",8.48890666432769e-05,0.00815642448664152,0.00675389328468878,"5919/26012/1508/5176/9572/6752/1956/476/655/11240/387/6781/6599/5580/5447/3164/8031",17
"GO:0030036","actin cytoskeleton organization","19/187","712/18723",9.74899887170608e-05,0.00911399651276523,0.00754680680794089,"23406/11113/7139/89/30011/3397/9922/1902/684/7408/387/5580/87/2195/4627/9050/5910/8826/3985",19
"GO:0046718","viral entry into host cell","8/187","144/18723",0.0001008999746182,0.00918455295274618,0.00760523077385382,"1508/1956/975/7706/3949/558/1803/3916",8
"GO:0031345","negative regulation of cell projection organization","9/187","186/18723",0.000108013123100748,0.00957993314885863,0.00793262369654884,"3397/1902/157285/8408/387/9139/5580/9448/3985",9
"GO:0007160","cell-matrix adhesion","10/187","233/18723",0.000121536423340349,0.0105098622083567,0.00870264757655497,"89/960/7205/387/8516/4811/87/9448/8826/340485",10
"GO:0030334","regulation of cell migration","23/187","985/18723",0.00013288238975134,0.0109965861658773,0.0091056773199897,"5919/26012/5176/85407/9922/10076/8828/1956/25777/975/655/684/9219/7205/11240/387/6781/1647/3162/114757/9448/8826/1803",23
"GO:0042692","muscle cell differentiation","13/187","384/18723",0.000133523162465119,0.0109965861658773,0.0091056773199897,"7139/89/10290/5997/4814/975/3398/85461/221662/6443/87/4627/5925",13
"GO:0044409","entry into host","8/187","151/18723",0.000140334123561177,0.0112887379860026,0.00934759241640056,"1508/1956/975/7706/3949/558/1803/3916",8
"GO:0040007","growth","22/187","931/18723",0.000158582185491989,0.0124667222640179,0.0103230173857345,"89/85407/2027/5997/4814/8828/1956/975/83667/8408/684/1134/7458/2593/387/6781/4880/80351/5447/8826/9792/5925",22
"GO:0009991","response to extracellular stimulus","15/187","505/18723",0.000173537872972596,0.0133392778358269,0.0110455333885014,"5919/8614/6752/1956/83667/7706/655/8408/23710/3949/6781/6223/3162/558/5447",15
"GO:0032970","regulation of actin filament-based process","13/187","397/18723",0.000185200513377523,0.0139262733863663,0.0115315926064128,"23406/7139/3397/1902/476/684/7408/387/6781/5580/4627/8826/1832",13
"GO:0060341","regulation of cellular localization","20/187","813/18723",0.000189531035921985,0.0139486777288116,0.0115501444287507,"7139/9572/4600/1956/8878/975/83667/1263/11190/2817/5580/3162/11261/9448/8826/58476/59353/5925/3985/3916",20
"GO:0009628","response to abiotic stimulus","25/187","1148/18723",0.000197818010952435,0.0142552604142599,0.011804008943017,"8614/26012/5176/10397/768/8863/1956/476/3398/85461/655/7520/1263/387/11190/6781/4880/1647/5580/3162/114757/11261/1803/3164/5995",25
"GO:0051701","biological process involved in interaction with host","9/187","203/18723",0.000208792955152304,0.0147390782014657,0.012204632244241,"1508/1956/975/7706/8408/3949/558/1803/3916",9
"GO:0048041","focal adhesion assembly","6/187","87/18723",0.000236610945579679,0.0161531047569554,0.0133755110371649,"89/7205/387/87/9448/8826",6
"GO:0031122","cytoplasmic microtubule organization","5/187","56/18723",0.00023816373015459,0.0161531047569554,0.0133755110371649,"1263/387/11261/79187/3985",5
"GO:0010631","epithelial cell migration","12/187","357/18723",0.000258450574897112,0.0171919334340214,0.0142357087913976,"5176/3397/9922/8828/387/6781/1647/3162/9448/4627/1803/3164",12
"GO:0001666","response to hypoxia","11/187","307/18723",0.000271695885143937,0.0177320012587336,0.0146829097016217,"8614/10397/768/655/1263/387/6781/4880/3162/114757/1803",11
"GO:0090132","epithelium migration","12/187","360/18723",0.000278893034745253,0.017864648281182,0.0147927475154353,"5176/3397/9922/8828/387/6781/1647/3162/9448/4627/1803/3164",12
"GO:0072359","circulatory system development","25/187","1179/18723",0.000296328131115342,0.018636345555054,0.0154317482251645,"1747/7139/5176/3397/6461/7045/5997/4814/8828/1956/3398/655/221662/6443/57674/3949/387/23670/1647/3162/639/4627/5925/3164/1832",25
"GO:0035295","tube development","24/187","1113/18723",0.000309583695076151,0.0191223214512215,0.0158341585395152,"5919/26227/5176/3397/6461/7045/4814/8828/1956/3398/30812/655/7408/57674/3949/387/23670/9139/1647/3162/639/4627/5925/3164",24
"GO:0090130","tissue migration","12/187","365/18723",0.000316019457900972,0.0191773913136748,0.0158797589094837,"5176/3397/9922/8828/387/6781/1647/3162/9448/4627/1803/3164",12
"GO:0045989","positive regulation of striated muscle contraction","3/187","14/18723",0.000329082219411361,0.0194643436987034,0.0161173686353439,"89/5997/476",3
"GO:0051271","negative regulation of cellular component movement","12/187","367/18723",0.000332002393241833,0.0194643436987034,0.0161173686353439,"5176/10076/2192/684/11240/387/6781/1647/3162/114757/87/1803",12
"GO:0042770","signal transduction in response to DNA damage","8/187","172/18723",0.00034098213141458,0.0195649034690181,0.0162006367338288,"10397/960/83667/1263/1647/340485/754/55367",8
"GO:0048608","reproductive structure development","13/187","424/18723",0.000349369237298242,0.0195649034690181,0.0162006367338288,"1747/8614/1508/5176/30812/655/6781/6599/639/558/8728/4808/8031",13
"GO:0061458","reproductive system development","13/187","427/18723",0.000373596464768982,0.0195649034690181,0.0162006367338288,"1747/8614/1508/5176/30812/655/6781/6599/639/558/8728/4808/8031",13
"GO:0006942","regulation of striated muscle contraction","6/187","95/18723",0.000381294401972998,0.0195649034690181,0.0162006367338288,"89/5997/476/6781/3164/1832",6
"GO:0007044","cell-substrate junction assembly","6/187","95/18723",0.000381294401972998,0.0195649034690181,0.0162006367338288,"89/7205/387/87/9448/8826",6
"GO:0052126","movement in host environment","8/187","175/18723",0.000382886083078492,0.0195649034690181,0.0162006367338288,"1508/1956/975/7706/3949/558/1803/3916",8
"GO:0060135","maternal process involved in female pregnancy","5/187","62/18723",0.000384442983244373,0.0195649034690181,0.0162006367338288,"8614/1508/5997/6781/639",5
"GO:0001893","maternal placenta development","4/187","35/18723",0.000396036173109551,0.0195649034690181,0.0162006367338288,"8614/1508/6781/639",4
"GO:0033280","response to vitamin D","4/187","35/18723",0.000396036173109551,0.0195649034690181,0.0162006367338288,"8614/7706/655/6781",4
"GO:0010941","regulation of cell death","31/187","1640/18723",0.000404186400035713,0.0195649034690181,0.0162006367338288,"89/26012/1508/7178/5176/7078/3397/5414/6533/960/1956/8878/30812/655/138151/1263/387/1647/5580/3162/87/11261/9448/558/3482/5447/340485/754/5925/55367/3164",31
"GO:0036293","response to decreased oxygen levels","11/187","322/18723",0.000407116601748122,0.0195649034690181,0.0162006367338288,"8614/10397/768/655/1263/387/6781/4880/3162/114757/1803",11
"GO:0045321","leukocyte activation","21/187","929/18723",0.000407241200837032,0.0195649034690181,0.0162006367338288,"10397/30011/9572/960/6541/975/6932/3398/684/3589/3949/387/5580/6929/3162/639/558/4627/139818/1803/3916",21
"GO:1903729","regulation of plasma membrane organization","3/187","15/18723",0.000408335611800265,0.0195649034690181,0.0162006367338288,"5580/4627/50807",3
"GO:0001775","cell activation","23/187","1066/18723",0.000412904872286302,0.0195649034690181,0.0162006367338288,"10397/30011/9572/960/1956/6541/975/6932/3398/684/3589/3949/387/5580/6929/3162/114757/639/558/4627/139818/1803/3916",23
"GO:0070252","actin-mediated cell contraction","6/187","97/18723",0.000426463616374422,0.0199342925545828,0.0165065078258151,"7139/476/6781/6330/23704/1832",6
"GO:0010001","glial cell differentiation","9/187","225/18723",0.000445033721900833,0.0205249552540664,0.0169956036111181,"26227/10397/9572/1956/3398/30812/3949/387/2817",9
"GO:0060048","cardiac muscle contraction","7/187","137/18723",0.000457361109119654,0.0208159483742748,0.0172365592508944,"7139/5997/476/6781/6330/23704/1832",7
"GO:0034613","cellular protein localization","32/187","1729/18723",0.000465744379868778,0.0209222053242351,0.0173245448752282,"283576/3397/5414/10076/1956/4053/25777/8878/975/83667/655/138151/7520/1263/11190/1314/2817/5580/80351/11261/372/8826/58476/11260/59353/754/54492/5925/3985/3916/8031/26985",32
"GO:1903829","positive regulation of cellular protein localization","10/187","276/18723",0.000471905577620281,0.0209271973460071,0.0173286784980403,"1956/8878/975/83667/11190/5580/11261/8826/59353/3985",10
"GO:0010648","negative regulation of cell communication","27/187","1363/18723",0.00048883857234867,0.0211361577719256,0.017501707307378,"6002/11113/89/7178/85407/7078/9572/960/10076/5997/2192/1956/83667/655/11240/57674/3589/387/9139/2817/5580/3162/11261/9448/754/5925/6004",27
"GO:0030182","neuron differentiation","27/187","1363/18723",0.00048883857234867,0.0211361577719256,0.017501707307378,"26227/26012/5176/85407/3397/9922/5997/8828/1956/4884/1902/3398/157285/30812/655/8408/7408/387/9139/6929/639/9448/92211/8826/50807/4808/5925",27
"GO:0023057","negative regulation of signaling","27/187","1367/18723",0.000511432329459463,0.0216565171327942,0.0179325887062987,"6002/11113/89/7178/85407/7078/9572/960/10076/5997/2192/1956/83667/655/11240/57674/3589/387/9139/2817/5580/3162/11261/9448/754/5925/6004",27
"GO:0043542","endothelial cell migration","10/187","279/18723",0.000513395317978931,0.0216565171327942,0.0179325887062987,"5176/3397/8828/387/6781/1647/3162/4627/1803/3164",10
"GO:0060284","regulation of cell development","14/187","501/18723",0.000526320357922307,0.0218321755372824,0.0180780419156572,"89/5176/3397/9572/2192/1956/3398/30812/655/8408/7520/3949/6223/4880",14
"GO:0070727","cellular macromolecule localization","32/187","1742/18723",0.000530182927184655,0.0218321755372824,0.0180780419156572,"283576/3397/5414/10076/1956/4053/25777/8878/975/83667/655/138151/7520/1263/11190/1314/2817/5580/80351/11261/372/8826/58476/11260/59353/754/54492/5925/3985/3916/8031/26985",32
"GO:0035914","skeletal muscle cell differentiation","5/187","67/18723",0.000551156869352083,0.0224288424833983,0.018572109492347,"30812/221662/2817/5925/3164",5
"GO:0048589","developmental growth","16/187","626/18723",0.000562627908054207,0.0225416034816773,0.0186654807667698,"89/85407/2027/5997/4814/8828/975/8408/1134/7458/2593/6781/4880/80351/5447/8826",16
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","7/187","142/18723",0.000566961405870462,0.0225416034816773,0.0186654807667698,"5720/1956/3398/138151/1263/5925/55367",7
"GO:0120035","regulation of plasma membrane bounded cell projection organization","16/187","628/18723",0.000582257191434895,0.0225668876168581,0.018686417189474,"26012/5176/3397/960/5997/1902/157285/655/8408/387/9139/5580/9448/8826/139818/3985",16
"GO:0009719","response to endogenous stimulus","30/187","1601/18723",0.000585421852720944,0.0225668876168581,0.018686417189474,"5919/8614/26012/1508/5176/7078/3397/9572/960/10076/6752/1956/4053/975/83667/476/7706/655/11240/3949/387/6781/6599/2817/5580/3162/5447/8826/3164/8031",30
"GO:0007417","central nervous system development","22/187","1024/18723",0.000587169669129006,0.0225668876168581,0.018686417189474,"26227/5209/3397/9572/6752/5997/8828/1956/4884/25777/3398/30812/655/11240/7520/3949/387/8516/558/372/4808/1152",22
"GO:1903115","regulation of actin filament-based movement","4/187","39/18723",0.000603069656045247,0.0229204644503732,0.0189791950120861,"7139/476/6781/1832",4
"GO:0000904","cell morphogenesis involved in differentiation","17/187","694/18723",0.000610993756525766,0.0229204644503732,0.0189791950120861,"26012/3397/2192/8828/4884/655/8408/7408/387/8516/6781/87/2195/558/4627/92211/5925",17
"GO:0001890","placenta development","7/187","144/18723",0.000616248393722089,0.0229204644503732,0.0189791950120861,"1747/8614/1508/655/6781/639/8728",7
"GO:0048545","response to steroid hormone","11/187","339/18723",0.000625059361515365,0.0230008545902303,0.0190457617321759,"5176/9572/10076/6752/1956/476/655/11240/387/6781/8031",11
"GO:0048666","neuron development","23/187","1104/18723",0.000669606074186698,0.0243807095853873,0.0201883449070582,"26227/26012/5176/3397/9922/5997/8828/1956/4884/1902/157285/655/8408/7408/387/9139/639/9448/92211/8826/50807/4808/5925",23
"GO:0042981","regulation of apoptotic process","28/187","1468/18723",0.000691583518350177,0.0246876563132171,0.0204425108651005,"89/26012/1508/7178/7078/3397/5414/960/1956/8878/30812/655/138151/1263/387/1647/5580/3162/87/9448/558/3482/5447/340485/754/5925/55367/3164",28
"GO:0044403","biological process involved in symbiotic interaction","10/187","290/18723",0.000692310685857778,0.0246876563132171,0.0204425108651005,"1508/1956/975/7706/8408/3949/558/3482/1803/3916",10
