"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030029","actin filament-based process","28/198","798/18723",2.44380224798784e-08,6.49820694176978e-05,5.49594261126162e-05,"89/23406/11113/7139/9922/3397/30011/25777/1902/7114/7408/6781/2195/387/23704/116985/476/684/6840/87/5910/9050/1266/2885/5580/1809/1832/4627",28
"GO:0016477","cell migration","40/198","1526/18723",6.62744478191116e-08,6.49820694176978e-05,5.49594261126162e-05,"5919/5176/5414/85407/9922/3397/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/7114/2817/157285/9219/558/6781/11240/2195/387/3162/684/6223/114757/9050/5228/1647/5580/3164/1809/1803/9448/4627",40
"GO:0061061","muscle structure development","24/198","636/18723",7.03889068295276e-08,6.49820694176978e-05,5.49594261126162e-05,"89/7139/85407/93185/30812/10290/5997/23462/3398/4814/975/85461/221662/2817/1134/6443/387/6840/87/8763/3164/1832/55544/4627",24
"GO:0051270","regulation of cellular component movement","33/198","1116/18723",7.40325484678984e-08,6.49820694176978e-05,5.49594261126162e-05,"5919/5176/7139/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/116985/3162/476/684/6223/114757/87/3916/5228/1647/1809/1803/1832/9448",33
"GO:0048870","cell motility","42/198","1710/18723",1.76435918313092e-07,0.000103244418199544,8.73203027300406e-05,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/558/6781/11240/2195/387/3162/684/6223/114757/9050/5228/1647/5580/3164/1809/1803/9448/4627",42
"GO:0051674","localization of cell","42/198","1710/18723",1.76435918313092e-07,0.000103244418199544,8.73203027300406e-05,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/558/6781/11240/2195/387/3162/684/6223/114757/9050/5228/1647/5580/3164/1809/1803/9448/4627",42
"GO:0040011","locomotion","44/198","1878/18723",3.16790204999002e-07,0.000158892915678785,0.000134385739594313,"5919/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/7408/558/6781/11240/2195/387/3162/684/6223/114757/9050/5228/1647/5580/3164/1809/1803/8061/9448/4627",44
"GO:1902531","regulation of intracellular signal transduction","40/198","1694/18723",1.01906022843713e-06,0.000426788644752302,0.000360962019171699,"89/11113/5414/7178/9922/7078/960/5997/1956/1902/655/975/8878/7205/2192/7114/7706/157285/143872/56882/558/55379/4880/138151/387/116985/3162/684/754/3589/2885/1647/5580/1654/23362/10105/1263/11261/9448/55367",40
"GO:0097435","supramolecular fiber organization","24/198","740/18723",1.09401817225028e-06,0.000426788644752302,0.000360962019171699,"23406/7139/3397/7431/30011/4053/1902/7114/3949/7408/2195/387/116985/6840/87/5910/9050/2885/5580/1809/1832/1263/11261/79187",24
"GO:0006937","regulation of muscle contraction","11/198","169/18723",1.88970049168301e-06,0.000583599897631348,0.000493587165515308,"89/7139/5997/6752/143872/6781/387/476/156/3164/1832",11
"GO:0009888","tissue development","42/198","1870/18723",1.9024467316497e-06,0.000583599897631348,0.000493587165515308,"89/8614/7139/26227/85407/7178/3397/1747/93185/30812/960/7431/2012/768/1508/7045/5997/23462/3398/1956/8828/22856/655/221662/2817/7408/1134/6781/4880/6443/2195/387/8516/6840/9139/1266/2885/5447/427/3164/1832/11173",42
"GO:0030036","actin cytoskeleton organization","23/198","712/18723",1.99464505029228e-06,0.000583599897631348,0.000493587165515308,"89/23406/11113/7139/9922/3397/30011/1902/7114/7408/2195/387/116985/684/6840/87/5910/9050/1266/2885/5580/1809/4627",23
"GO:0014706","striated muscle tissue development","16/198","384/18723",3.45382697855272e-06,0.000932798963207584,0.000788926794048357,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387/6840/3164/1832",16
"GO:0032970","regulation of actin filament-based process","16/198","397/18723",5.27315258739287e-06,0.00132243133816688,0.0011184634172207,"23406/7139/3397/1902/7114/7408/6781/387/116985/476/684/6840/2885/5580/1832/4627",16
"GO:0060537","muscle tissue development","16/198","403/18723",6.37151389569023e-06,0.00149135901918456,0.00126133618945559,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387/6840/3164/1832",16
"GO:0009991","response to extracellular stimulus","18/198","505/18723",7.37652461471445e-06,0.0016186861201414,0.00136902473277036,"8614/5919/3920/6752/1956/22856/655/3949/7706/558/6781/3162/6223/8408/5447/23710/3992/8061",18
"GO:0007517","muscle organ development","14/198","327/18723",1.05794392457338e-05,0.00218496536422185,0.00184796273140651,"89/7139/93185/30812/10290/221662/2817/1134/6443/387/6840/8763/3164/1832",14
"GO:0001667","ameboidal-type cell migration","17/198","475/18723",1.26729096671275e-05,0.00244119536713108,0.00206467257211974,"5176/9922/3397/30812/8828/655/7114/9219/6781/387/3162/114757/1647/3164/1803/9448/4627",17
"GO:0009725","response to hormone","24/198","860/18723",1.41002419595093e-05,0.00244119536713108,0.00206467257211974,"8614/5919/5176/7078/1508/23462/6752/1956/655/10076/7706/6781/11240/6599/387/3162/476/5228/2885/8031/5580/5447/3164/8061",24
"GO:0051336","regulation of hydrolase activity","27/198","1040/18723",1.44652769286333e-05,0.00244119536713108,0.00206467257211974,"5176/7139/9922/7078/960/334/5997/1956/5720/1902/2192/143872/387/116985/684/5910/1266/50807/139818/5580/5447/1654/3164/10105/11261/9448/55367",27
"GO:0007010","cytoskeleton organization","33/198","1419/18723",1.46012824579187e-05,0.00244119536713108,0.00206467257211974,"89/23406/11113/7139/9922/3397/7431/30011/60312/25777/1902/7114/7408/2195/387/116985/11190/684/6840/87/5910/9050/1266/2885/1647/5580/1809/1832/1263/11261/79187/4627/10383",33
"GO:0007015","actin filament organization","16/198","442/18723",2.00162459957504e-05,0.00309739085517679,0.00261965839765361,"23406/7139/3397/30011/1902/7114/7408/2195/387/116985/6840/87/9050/2885/5580/1809",16
"GO:0006936","muscle contraction","14/198","347/18723",2.05345072438468e-05,0.00309739085517679,0.00261965839765361,"89/7139/5997/6752/143872/1134/6781/387/23704/476/5910/156/3164/1832",14
"GO:0006941","striated muscle contraction","10/198","179/18723",2.13688038522078e-05,0.00309739085517679,0.00261965839765361,"89/7139/5997/1134/6781/23704/476/156/3164/1832",10
"GO:0001890","placenta development","9/198","144/18723",2.29371011776122e-05,0.00309739085517679,0.00261965839765361,"8614/1747/1508/23462/655/6781/2885/8728/8061",9
"GO:0046718","viral entry into host cell","9/198","144/18723",2.29371011776122e-05,0.00309739085517679,0.00261965839765361,"1508/1956/975/3949/7706/558/3916/156/1803",9
"GO:0031345","negative regulation of cell projection organization","10/198","186/18723",2.9711884598783e-05,0.00386364543801212,0.00326772812682912,"3397/7431/1902/157285/387/8408/9139/5580/1809/9448",10
"GO:0044409","entry into host","9/198","151/18723",3.34007994832985e-05,0.00416905904958971,0.00352603564103572,"1508/1956/975/3949/7706/558/3916/156/1803",9
"GO:0019058","viral life cycle","13/198","317/18723",3.44354065616923e-05,0.00416905904958971,0.00352603564103572,"1508/1956/64135/975/3949/7706/558/684/3916/1654/156/1803/27350",13
"GO:0007519","skeletal muscle tissue development","9/198","155/18723",4.10194242627502e-05,0.0046895027040882,0.00396620759664597,"89/93185/30812/221662/2817/1134/387/6840/3164",9
"GO:2000145","regulation of cell motility","26/198","1043/18723",4.20920732866876e-05,0.0046895027040882,0.00396620759664597,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/3162/684/114757/5228/1647/1809/1803/9448",26
"GO:0051129","negative regulation of cellular component organization","20/198","687/18723",4.27411240475142e-05,0.0046895027040882,0.00396620759664597,"3397/7431/1902/655/7114/3949/157285/7520/387/116985/6840/8408/9139/5580/1654/80351/1809/1803/10105/9448",20
"GO:0000902","cell morphogenesis","25/198","988/18723",4.7031799190035e-05,0.00500389839261251,0.00423211181866311,"3397/960/30011/4884/1956/8828/1902/655/2192/157285/7408/56882/558/6781/2195/387/54751/8516/116985/8408/87/92211/3988/9448/4627",25
"GO:0031099","regeneration","10/198","198/18723",5.0531897799291e-05,0.0052181615639209,0.00441332766847677,"2027/4814/1956/975/10076/558/3162/8408/5228/9448",10
"GO:0032870","cellular response to hormone stimulus","18/198","586/18723",5.30018648982304e-05,0.00531684421879105,0.00449678980083934,"5919/5176/1508/23462/6752/1956/655/6781/11240/6599/387/476/5228/2885/8031/5580/5447/3164",18
"GO:0042692","muscle cell differentiation","14/198","384/18723",6.18968836522939e-05,0.00591346931388455,0.00500139319566125,"89/7139/10290/5997/23462/3398/4814/975/85461/221662/6443/87/55544/4627",14
"GO:0051701","biological process involved in interaction with host","10/198","203/18723",6.23179620090369e-05,0.00591346931388455,0.00500139319566125,"1508/1956/975/3949/7706/558/8408/3916/156/1803",10
"GO:0071383","cellular response to steroid hormone stimulus","10/198","204/18723",6.49363697961004e-05,0.00599977879879233,0.00507439055941272,"5176/23462/6752/1956/655/6781/11240/387/476/8031",10
"GO:0006942","regulation of striated muscle contraction","7/198","95/18723",6.69963368433468e-05,0.00603138817069207,0.00510112459473904,"89/5997/6781/476/156/3164/1832",7
"GO:0060538","skeletal muscle organ development","9/198","166/18723",6.99290358337668e-05,0.00613802112030888,0.00519131079176464,"89/93185/30812/221662/2817/1134/387/6840/3164",9
"GO:0040012","regulation of locomotion","26/198","1082/18723",7.72133417642162e-05,0.00653432456759645,0.00552648956068584,"5919/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240/387/3162/684/114757/5228/1647/1809/1803/9448",26
"GO:0009628","response to abiotic stimulus","27/198","1148/18723",7.9738820291062e-05,0.00653432456759645,0.00552648956068584,"8614/5176/10397/768/3398/1956/655/85461/6781/4880/7520/387/11190/3162/476/114757/64782/5228/2885/1647/5580/1654/3164/1803/1263/11261/8061",27
"GO:0090257","regulation of muscle system process","11/198","252/18723",8.0027330221204e-05,0.00653432456759645,0.00552648956068584,"89/7139/5997/6752/143872/6781/387/476/156/3164/1832",11
"GO:0007155","cell adhesion","32/198","1492/18723",9.52890584109019e-05,0.00759101682147215,0.00642020070856195,"89/1013/3397/960/7045/4814/1956/8828/655/976/975/10076/7205/2192/3959/558/6541/4811/2195/387/54751/8516/87/92211/1266/8763/5580/8728/1803/1832/9448/4627",32
