"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032989","cellular component morphogenesis","21/116","744/18723",5.29567529564198e-09,1.20635483234724e-05,1.01119526171522e-05,"6860/4133/57556/287/3798/56896/11214/4747/4131/7345/6857/8609/4897/84033/50944/57498/1952/150465/26999/2115/10324",21
"GO:0031175","neuron projection development","22/116","963/18723",9.62182714768928e-08,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/11075/1809/3371/10565/150465/26999/2115/6801",22
"GO:0007267","cell-cell signaling","29/116","1641/18723",1.66919958848853e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/23002/2563/287/3798/55638/4131/9746/6857/8609/23208/7532/139285/26045/50944/1952/3084/2899/2782/3371/5743/65268/27230/2149/3749/1958/6801/1363/5122",29
"GO:0030182","neuron differentiation","26/116","1363/18723",1.9571257979812e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/1641/57556/3798/56896/4747/4131/7345/6857/8609/7532/4897/2119/50944/57498/1952/11075/3084/1809/3371/10565/150465/26999/2115/6801",26
"GO:0048812","neuron projection morphogenesis","17/116","615/18723",2.40915385237579e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/150465/26999/2115",17
"GO:0048666","neuron development","23/116","1104/18723",2.4524063448049e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/1641/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/11075/1809/3371/10565/150465/26999/2115/6801",23
"GO:0120036","plasma membrane bounded cell projection organization","27/116","1478/18723",2.57358404390759e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/1641/57556/478/3798/56896/54874/4747/4131/7345/6857/8609/4897/50944/57498/3983/1952/11075/1809/3371/10565/150465/26999/140735/2115/6801",27
"GO:0032253","dense core granule localization","4/116","10/18723",2.85428996022719e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/3798/55638",4
"GO:0099519","dense core granule cytoskeletal transport","4/116","10/18723",2.85428996022719e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/3798/55638",4
"GO:1901950","dense core granule transport","4/116","10/18723",2.85428996022719e-07,6.50207252939755e-05,5.45019156616014e-05,"6860/4133/3798/55638",4
"GO:0120039","plasma membrane bounded cell projection morphogenesis","17/116","630/18723",3.37924798612809e-07,6.92125224105218e-05,5.80155795262172e-05,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/150465/26999/2115",17
"GO:0048858","cell projection morphogenesis","17/116","634/18723",3.6920858028552e-07,6.92125224105218e-05,5.80155795262172e-05,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/150465/26999/2115",17
"GO:0050808","synapse organization","14/116","426/18723",3.94979276267245e-07,6.92125224105218e-05,5.80155795262172e-05,"57633/55638/4747/4131/9746/9806/4897/8404/26045/50944/3084/3371/1282/2149",14
"GO:0030030","cell projection organization","27/116","1522/18723",4.60907737435953e-07,7.49962732770786e-05,6.28636568202119e-05,"6860/4133/1641/57556/478/3798/56896/54874/4747/4131/7345/6857/8609/4897/50944/57498/3983/1952/11075/1809/3371/10565/150465/26999/140735/2115/6801",27
"GO:0032990","cell part morphogenesis","17/116","652/18723",5.45274874305806e-07,8.28090775779084e-05,6.94125348765426e-05,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/150465/26999/2115",17
"GO:0032252","secretory granule localization","4/116","13/18723",9.57944570903462e-07,0.00013638735828238,0.000114323121817032,"6860/4133/3798/55638",4
"GO:0051051","negative regulation of transport","14/116","470/18723",1.27230475340351e-06,0.000170488836956071,0.000142907790877645,"6860/4131/3757/8609/23208/26045/124930/10079/9943/3084/5743/65268/2149/23704",14
"GO:0048699","generation of neurons","26/116","1514/18723",1.45955987865974e-06,0.000184715411310382,0.000154832843268349,"6860/4133/1641/57556/3798/56896/4747/4131/7345/6857/8609/7532/4897/2119/50944/57498/1952/11075/3084/1809/3371/10565/150465/26999/2115/6801",26
"GO:0022008","neurogenesis","27/116","1632/18723",1.79101185778217e-06,0.000214732895369883,0.000179994211081266,"6860/4133/1641/57556/3798/56896/4747/4131/7345/6857/8609/55553/7532/4897/2119/50944/57498/1952/11075/3084/1809/3371/10565/150465/26999/2115/6801",27
"GO:0030029","actin filament-based process","18/116","798/18723",1.96854266759227e-06,0.000224217009838759,0.000187944021000651,"23002/287/11214/54874/3757/6711/57482/84033/50944/57221/1809/10565/9026/26999/476/55561/23704/10324",18
"GO:0051056","regulation of small GTPase mediated signal transduction","11/116","302/18723",2.80514189763594e-06,0.000304291106800699,0.000255064030191058,"81848/11214/1795/10776/84033/57221/55379/3084/10565/2149/9901",11
"GO:0099536","synaptic signaling","17/116","748/18723",3.54050680063438e-06,0.00036660338599296,0.000307295662026353,"6860/2563/3798/55638/4131/9746/6857/23208/7532/26045/50944/3084/2899/2782/5743/2149/3749",17
"GO:0090066","regulation of anatomical structure size","14/116","518/18723",3.94682207580835e-06,0.000390906986464844,0.00032766751695727,"4133/57556/4747/4131/6711/57482/4897/3778/10565/5743/9026/150465/2149/26999",14
"GO:0032535","regulation of cellular component size","12/116","383/18723",4.59257253203328e-06,0.000435911676165493,0.000365391516364403,"4133/57556/4747/4131/6711/57482/4897/3778/10565/9026/150465/26999",12
"GO:0034330","cell junction organization","16/116","694/18723",5.89282014108696e-06,0.000536953771255844,0.000450087399407653,"287/57633/55638/4747/4131/9746/9806/4897/8404/26045/50944/3084/3371/1282/2149/6801",16
"GO:0048667","cell morphogenesis involved in neuron differentiation","14/116","544/18723",6.90944565505453e-06,0.0006053737385467,0.000507438640415745,"4133/57556/3798/56896/4747/4131/7345/8609/4897/50944/57498/1952/150465/2115",14
"GO:0051049","regulation of transport","27/116","1759/18723",7.33302959901204e-06,0.000618690423205534,0.000518601001661124,"6860/4133/287/376267/55638/4131/3757/6857/51308/8609/23208/26045/10776/50944/3778/124930/10079/9943/3084/5743/9026/65268/27230/2149/3749/476/23704",27
