"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071385","cellular response to glucocorticoid stimulus","5/34","56/18723",5.19280418309196e-08,7.13945385676737e-05,4.80855317071617e-05,"5176/1956/6752/6781/23462",5
"GO:0071384","cellular response to corticosteroid stimulus","5/34","61/18723",8.03540107683441e-08,7.13945385676737e-05,4.80855317071617e-05,"5176/1956/6752/6781/23462",5
"GO:0033280","response to vitamin D","4/34","35/18723",4.55902075090938e-07,0.000270045995812199,0.000181880933115227,"655/8614/7706/6781",4
"GO:0033273","response to vitamin","5/34","93/18723",6.73521001877105e-07,0.000299211705083904,0.000201524573456387,"655/8614/1956/7706/6781",5
"GO:0071383","cellular response to steroid hormone stimulus","6/34","204/18723",1.62106265329814e-06,0.00057612566698216,0.000388031207747366,"5176/655/1956/6752/6781/23462",6
"GO:0048870","cell motility","13/34","1710/18723",4.35498076978454e-06,0.0011055429754153,0.000744603478984214,"5176/5919/960/93185/655/9922/1956/25777/2192/3397/975/30011/6781",13
"GO:0051674","localization of cell","13/34","1710/18723",4.35498076978454e-06,0.0011055429754153,0.000744603478984214,"5176/5919/960/93185/655/9922/1956/25777/2192/3397/975/30011/6781",13
"GO:0051384","response to glucocorticoid","5/34","148/18723",6.67085058414e-06,0.00124979759886858,0.000841761614734221,"5176/1956/6752/6781/23462",5
"GO:0022414","reproductive process","12/34","1499/18723",6.88974610994735e-06,0.00124979759886858,0.000841761614734221,"5176/93185/655/8614/1618/1956/25777/2192/6752/5997/6781/23462",12
"GO:0000003","reproduction","12/34","1502/18723",7.03318851361047e-06,0.00124979759886858,0.000841761614734221,"5176/93185/655/8614/1618/1956/25777/2192/6752/5997/6781/23462",12
"GO:0010243","response to organonitrogen compound","10/34","1053/18723",1.15178097354704e-05,0.00167170228431261,0.00112592216169383,"5176/5919/655/8614/1956/3397/7706/975/5997/6781",10
"GO:0031960","response to corticosteroid","5/34","167/18723",1.20001245030615e-05,0.00167170228431261,0.00112592216169383,"5176/1956/6752/6781/23462",5
"GO:0040011","locomotion","13/34","1878/18723",1.22296734361643e-05,0.00167170228431261,0.00112592216169383,"5176/5919/960/93185/655/9922/1956/25777/2192/3397/975/30011/6781",13
"GO:0009719","response to endogenous stimulus","12/34","1601/18723",1.35235326981783e-05,0.00171652268604735,0.00115610952464878,"5176/5919/960/655/8614/1956/6752/3397/7706/975/6781/23462",12
"GO:0007584","response to nutrient","5/34","174/18723",1.46380129975534e-05,0.0017341166064435,0.00116795935285742,"655/8614/1956/7706/6781",5
"GO:0009725","response to hormone","9/34","860/18723",1.62183765703781e-05,0.00180125344784762,0.00121317724740263,"5176/5919/655/8614/1956/6752/7706/6781/23462",9
"GO:0031667","response to nutrient levels","7/34","474/18723",1.89656413749776e-05,0.00198246733666677,0.00133522812652319,"5919/655/8614/1956/6752/7706/6781",7
"GO:1901698","response to nitrogen compound","10/34","1137/18723",2.24747233328685e-05,0.00221875463125041,0.00149437195493985,"5176/5919/655/8614/1956/3397/7706/975/5997/6781",10
"GO:0060284","regulation of cell development","7/34","501/18723",2.70665527111817e-05,0.00250027100742322,0.00168397839969209,"5176/89/655/1956/2192/3397/23462",7
"GO:0009991","response to extracellular stimulus","7/34","505/18723",2.84794378051582e-05,0.00250027100742322,0.00168397839969209,"5919/655/8614/1956/6752/7706/6781",7
"GO:0048545","response to steroid hormone","6/34","339/18723",2.95473782531725e-05,0.00250027100742322,0.00168397839969209,"5176/655/1956/6752/6781/23462",6
"GO:0014070","response to organic cyclic compound","9/34","948/18723",3.50785317322312e-05,0.00283338867673522,0.00190833926217928,"5176/655/8614/1956/6752/3397/7706/6781/23462",9
"GO:0016310","phosphorylation","12/34","1823/18723",4.98128231577136e-05,0.00355980186844906,0.00239759187538227,"5919/960/89/10290/655/1956/2192/282974/975/5997/9094/8878",12
"GO:0042325","regulation of phosphorylation","10/34","1248/18723",4.99941317845821e-05,0.00355980186844906,0.00239759187538227,"5919/960/89/655/1956/2192/975/5997/9094/8878",10
"GO:0016477","cell migration","11/34","1526/18723",5.00816244857774e-05,0.00355980186844906,0.00239759187538227,"5176/5919/960/655/9922/1956/25777/3397/975/30011/6781",11
"GO:0009968","negative regulation of signal transduction","10/34","1262/18723",5.49668791683725e-05,0.00373735044257448,0.00251717409780362,"960/89/655/7178/1956/2192/57674/23017/5997/23462",10
"GO:0006468","protein phosphorylation","11/34","1547/18723",5.67858536575751e-05,0.00373735044257448,0.00251717409780362,"5919/960/10290/655/1956/2192/282974/975/5997/9094/8878",11
"GO:0009888","tissue development","12/34","1870/18723",6.40328705024081e-05,0.00406380038867069,0.00273704412636233,"960/93185/89/655/8614/7178/1956/3397/7045/5997/6781/23462",12
"GO:0032870","cellular response to hormone stimulus","7/34","586/18723",7.31541681825303e-05,0.00423423744252159,0.00285183660939315,"5176/5919/655/1956/6752/6781/23462",7
"GO:0071407","cellular response to organic cyclic compound","7/34","586/18723",7.31541681825303e-05,0.00423423744252159,0.00285183660939315,"5176/655/1956/6752/3397/6781/23462",7
"GO:2000145","regulation of cell motility","9/34","1043/18723",7.38668321430327e-05,0.00423423744252159,0.00285183660939315,"5176/5919/655/9922/1956/25777/2192/975/6781",9
"GO:0048585","negative regulation of response to stimulus","11/34","1642/18723",9.77730221832816e-05,0.00527849193655883,0.00355516117161828,"5176/960/89/655/7178/1956/2192/57674/23017/5997/23462",11
"GO:0040012","regulation of locomotion","9/34","1082/18723",9.80248924628258e-05,0.00527849193655883,0.00355516117161828,"5176/5919/655/9922/1956/25777/2192/975/6781",9
"GO:0010648","negative regulation of cell communication","10/34","1363/18723",0.000105154703465096,0.00545324679361281,0.00367286177433152,"960/89/655/7178/1956/2192/57674/23017/5997/23462",10
"GO:0023057","negative regulation of signaling","10/34","1367/18723",0.000107761342919372,0.00545324679361281,0.00367286177433152,"960/89/655/7178/1956/2192/57674/23017/5997/23462",10
"GO:0001932","regulation of protein phosphorylation","9/34","1099/18723",0.00011047658107488,0.00545324679361281,0.00367286177433152,"5919/960/655/1956/2192/975/5997/9094/8878",9
"GO:0007566","embryo implantation","3/34","53/18723",0.000120455062373798,0.00550332184382883,0.00370658823945347,"8614/2192/6781",3
"GO:0051270","regulation of cellular component movement","9/34","1116/18723",0.00012423862689256,0.00550332184382883,0.00370658823945347,"5176/5919/655/9922/1956/25777/2192/975/6781",9
"GO:0019220","regulation of phosphate metabolic process","10/34","1394/18723",0.000126843446727313,0.00550332184382883,0.00370658823945347,"5919/960/89/655/1956/2192/975/5997/9094/8878",10
"GO:0051174","regulation of phosphorus metabolic process","10/34","1394/18723",0.000126843446727313,0.00550332184382883,0.00370658823945347,"5919/960/89/655/1956/2192/975/5997/9094/8878",10
"GO:1902531","regulation of intracellular signal transduction","11/34","1694/18723",0.000129528301976871,0.00550332184382883,0.00370658823945347,"960/89/655/7178/9922/1956/2192/7706/975/5997/8878",11
"GO:0001890","placenta development","4/34","144/18723",0.00013007288544784,0.00550332184382883,0.00370658823945347,"655/8614/6781/23462",4
"GO:0071456","cellular response to hypoxia","4/34","151/18723",0.000156171828471992,0.00645389160917976,0.00434681441793525,"655/8614/10397/6781",4
"GO:0033993","response to lipid","8/34","902/18723",0.000166819798608747,0.00673724504835782,0.00453765815832885,"5176/655/8614/1956/6752/7706/6781/23462",8
"GO:0060135","maternal process involved in female pregnancy","3/34","62/18723",0.000192309941793215,0.00759410592370097,0.00511476967997394,"8614/5997/6781",3
"GO:0036294","cellular response to decreased oxygen levels","4/34","161/18723",0.000199767071989044,0.00771708884618544,0.00519760093481791,"655/8614/10397/6781",4
"GO:0006937","regulation of muscle contraction","4/34","169/18723",0.000240488742558311,0.00894142973476551,0.00602221698808067,"89/6752/5997/6781",4
"GO:0051093","negative regulation of developmental process","8/34","953/18723",0.000243171166614878,0.00894142973476551,0.00602221698808067,"5176/655/7178/1956/2192/3397/5997/23462",8
"GO:0070486","leukocyte aggregation","2/34","13/18723",0.000246556025325554,0.00894142973476551,0.00602221698808067,"960/655",2
"GO:0001934","positive regulation of protein phosphorylation","7/34","726/18723",0.000275716931725976,0.0097989797535412,0.00659979266047232,"5919/960/655/1956/975/9094/8878",7
"GO:0071453","cellular response to oxygen levels","4/34","177/18723",0.000286878676468201,0.0098186521952162,0.0066130424109,"655/8614/10397/6781",4
"GO:0045989","positive regulation of striated muscle contraction","2/34","14/18723",0.000287321279769973,0.0098186521952162,0.0066130424109,"89/5997",2
"GO:0030334","regulation of cell migration","8/34","985/18723",0.000304362273974829,0.0101900054721946,0.00686315565671609,"5176/5919/655/9922/1956/25777/975/6781",8
"GO:0045595","regulation of cell differentiation","10/34","1554/18723",0.000309656891107771,0.0101900054721946,0.00686315565671609,"5176/5919/89/655/6533/1956/2192/3397/5997/23462",10
"GO:0003006","developmental process involved in reproduction","8/34","992/18723",0.000319309096798257,0.0103165866365546,0.00694841039348552,"5176/655/8614/1618/6752/5997/6781/23462",8
"GO:1902532","negative regulation of intracellular signal transduction","6/34","538/18723",0.000371053696881827,0.0115818516572701,0.00780058960063746,"960/89/655/7178/2192/5997",6
"GO:0051216","cartilage development","4/34","190/18723",0.000375500913313978,0.0115818516572701,0.00780058960063746,"960/655/7045/6781",4
"GO:0034116","positive regulation of heterotypic cell-cell adhesion","2/34","16/18723",0.000378023295510224,0.0115818516572701,0.00780058960063746,"960/655",2
"GO:0007565","female pregnancy","4/34","193/18723",0.000398449799806896,0.0120007676992687,0.00808273724139947,"8614/2192/5997/6781",4
"GO:0022008","neurogenesis","10/34","1632/18723",0.000459416457245481,0.0136063840754203,0.00916414933137038,"5176/655/9922/1956/25777/3397/10397/23017/5997/23462",10
"GO:0050767","regulation of neurogenesis","5/34","364/18723",0.000472763236897182,0.0136926237207157,0.00922223331484393,"5176/655/1956/3397/23462",5
"GO:0010941","regulation of cell death","10/34","1640/18723",0.000477739263187605,0.0136926237207157,0.00922223331484393,"5176/960/89/655/7178/6533/1956/3397/23017/8878",10
"GO:0071495","cellular response to endogenous stimulus","9/34","1345/18723",0.000502736377502068,0.0141803578225583,0.00955073118161823,"5176/5919/960/655/1956/6752/3397/6781/23462",9
"GO:0042327","positive regulation of phosphorylation","7/34","807/18723",0.00052240572582618,0.0145049214811425,0.00976933076092709,"5919/960/655/1956/975/9094/8878",7
"GO:0071396","cellular response to lipid","6/34","576/18723",0.000532972626270928,0.0145706516443606,0.00981360123190356,"5176/655/1956/6752/6781/23462",6
"GO:0032270","positive regulation of cellular protein metabolic process","9/34","1373/18723",0.000584501016397311,0.0157372470626973,0.0105993246514153,"5919/960/655/1618/1956/2192/975/9094/8878",9
"GO:0014706","striated muscle tissue development","5/34","384/18723",0.000602799256619119,0.0157525629266496,0.0106096401668102,"93185/89/655/5997/23462",5
"GO:0042692","muscle cell differentiation","5/34","384/18723",0.000602799256619119,0.0157525629266496,0.0106096401668102,"89/10290/975/5997/23462",5
"GO:1901700","response to oxygen-containing compound","10/34","1704/18723",0.000647684582676987,0.0165611823098918,0.0111542601583669,"5176/5919/655/8614/1956/6752/3397/7706/5997/6781",10
"GO:0044706","multi-multicellular organism process","4/34","220/18723",0.000652381970564112,0.0165611823098918,0.0111542601583669,"8614/2192/5997/6781",4
"GO:0006942","regulation of striated muscle contraction","3/34","95/18723",0.000675628671530754,0.0169097485818331,0.0113890259381834,"89/5997/6781",3
"GO:0035295","tube development","8/34","1113/18723",0.000689275769878811,0.0170117089315923,0.0114576981045645,"5176/5919/655/1956/57674/3397/7045/23462",8
"GO:0051241","negative regulation of multicellular organismal process","8/34","1119/18723",0.000714170449534467,0.0172196314644514,0.0115977377455091,"5176/89/655/1956/3397/5997/6781/23462",8
"GO:0070167","regulation of biomineral tissue development","3/34","97/18723",0.000717901687615759,0.0172196314644514,0.0115977377455091,"89/655/23462",3
"GO:0048609","multicellular organismal reproductive process","7/34","853/18723",0.000726771164791139,0.0172196314644514,0.0115977377455091,"5176/8614/1618/1956/6752/5997/6781",7
"GO:0060537","muscle tissue development","5/34","403/18723",0.000749711571411141,0.0175294402947052,0.0118063996772087,"93185/89/655/5997/23462",5
"GO:0110149","regulation of biomineralization","3/34","99/18723",0.000761826785615751,0.0175813791953142,0.0118413814797691,"89/655/23462",3
"GO:0032504","multicellular organism reproduction","7/34","873/18723",0.000833481958118288,0.0189884287125154,0.0127890551468353,"5176/8614/1618/1956/6752/5997/6781",7
"GO:0061061","muscle structure development","6/34","636/18723",0.000895796905046614,0.0198565505880647,0.0133737511587415,"93185/89/10290/975/5997/23462",6
"GO:0010562","positive regulation of phosphorus metabolic process","7/34","887/18723",0.000915338675073728,0.0198565505880647,0.0133737511587415,"5919/960/655/1956/975/9094/8878",7
"GO:0045937","positive regulation of phosphate metabolic process","7/34","887/18723",0.000915338675073728,0.0198565505880647,0.0133737511587415,"5919/960/655/1956/975/9094/8878",7
"GO:0051247","positive regulation of protein metabolic process","9/34","1461/18723",0.000916284270242714,0.0198565505880647,0.0133737511587415,"5919/960/655/1618/1956/2192/975/9094/8878",9
"GO:1905477","positive regulation of protein localization to membrane","3/34","106/18723",0.000928943701724893,0.0198883488911462,0.0133951678993177,"1956/975/8878",3
