"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040011","locomotion","27/107","1878/18723",4.89213220162417e-06,0.00629746473794562,0.00565912523234489,"85407/3397/26012/5919/960/5176/93185/9922/30011/8828/975/1956/4814/5414/2192/10076/655/1902/7205/7114/157285/7408/30812/117283/6781/25777/9219",27
"GO:0048870","cell motility","25/107","1710/18723",9.02771501614235e-06,0.00629746473794562,0.00565912523234489,"85407/3397/26012/5919/960/5176/93185/9922/30011/8828/975/1956/4814/5414/2192/10076/655/1902/7205/7114/157285/30812/6781/25777/9219",25
"GO:0051674","localization of cell","25/107","1710/18723",9.02771501614235e-06,0.00629746473794562,0.00565912523234489,"85407/3397/26012/5919/960/5176/93185/9922/30011/8828/975/1956/4814/5414/2192/10076/655/1902/7205/7114/157285/30812/6781/25777/9219",25
"GO:0022008","neurogenesis","24/107","1632/18723",1.29256264662437e-05,0.00629746473794562,0.00565912523234489,"26227/9572/85407/3397/26012/10397/11113/5176/9922/5997/8828/23017/1956/5414/4884/655/3398/1902/157285/7408/92211/30812/3949/25777",24
"GO:0016477","cell migration","23/107","1526/18723",1.37436664418966e-05,0.00629746473794562,0.00565912523234489,"85407/3397/26012/5919/960/5176/9922/30011/8828/975/1956/4814/5414/10076/655/1902/7205/7114/157285/30812/6781/25777/9219",23
"GO:0009888","tissue development","26/107","1870/18723",1.39943660843236e-05,0.00629746473794562,0.00565912523234489,"89/26227/85407/3397/8614/1747/960/7139/768/93185/1508/1303/7178/5997/8828/1956/655/3398/7045/221662/7408/30812/4880/79987/1134/6781",26
"GO:0051270","regulation of cellular component movement","19/107","1116/18723",1.67451082525269e-05,0.0064588274688318,0.00580413150707887,"85407/26012/5919/7139/5176/9922/8828/975/1956/2192/10076/655/7205/7114/476/157285/6781/25777/9219",19
"GO:0048699","generation of neurons","22/107","1514/18723",3.8452377127086e-05,0.0129776772803915,0.0116622012207807,"26227/9572/85407/3397/26012/11113/5176/9922/5997/8828/23017/1956/5414/4884/655/3398/1902/157285/7408/92211/30812/3949",22
"GO:0033280","response to vitamin D","4/107","35/18723",4.60554693570098e-05,0.0138166408071029,0.0124161236102816,"8614/7706/655/6781",4
"GO:0045989","positive regulation of striated muscle contraction","3/107","14/18723",6.30958161997116e-05,0.0168389533407854,0.015132080877392,"89/5997/476",3
"GO:0061061","muscle structure development","13/107","636/18723",6.86031432402369e-05,0.0168389533407854,0.015132080877392,"89/85407/10290/7139/93185/5997/975/4814/3398/221662/85461/30812/1134",13
"GO:2000145","regulation of cell motility","17/107","1043/18723",8.46324930493866e-05,0.019042310936112,0.017112096182354,"85407/26012/5919/5176/9922/8828/975/1956/2192/10076/655/7205/7114/157285/6781/25777/9219",17
"GO:0048708","astrocyte differentiation","5/107","81/18723",0.000100689150173855,0.0209123619591852,0.0187925903765777,"9572/1956/3398/30812/3949",5
"GO:0009725","response to hormone","15/107","860/18723",0.000110115113011477,0.0212364860807849,0.0190838598113876,"9572/8614/26012/5919/5176/1508/6752/7078/1956/83667/10076/7706/655/476/6781",15
"GO:0040012","regulation of locomotion","17/107","1082/18723",0.000132096775099158,0.0226070628540172,0.0203155087245652,"85407/26012/5919/5176/9922/8828/975/1956/2192/10076/655/7205/7114/157285/6781/25777/9219",17
"GO:0060284","regulation of cell development","11/107","501/18723",0.000138188867588981,0.0226070628540172,0.0203155087245652,"89/9572/3397/5176/1956/2192/655/3398/30812/4880/3949",11
"GO:0009057","macromolecule catabolic process","19/107","1310/18723",0.000145353960602445,0.0226070628540172,0.0203155087245652,"9572/85407/960/57690/10868/1508/1618/3920/7078/975/1956/7706/57674/8878/221662/51449/5720/85441/3949",19
"GO:0000902","cell morphogenesis","16/107","988/18723",0.000150713752360115,0.0226070628540172,0.0203155087245652,"3397/26012/960/30011/8828/1956/2192/4884/655/1902/54751/157285/7408/92211/56882/6781",16
"GO:0007039","protein catabolic process in the vacuole","3/107","19/18723",0.0001645070005882,0.0230674347512625,0.0207292152443119,"3920/975/3949",3
"GO:0071383","cellular response to steroid hormone stimulus","7/107","204/18723",0.000170869887046389,0.0230674347512625,0.0207292152443119,"9572/5176/6752/1956/655/476/6781",7
"GO:0033273","response to vitamin","5/107","93/18723",0.000193461976844663,0.0246270907924042,0.0221307774957082,"8614/1956/7706/655/6781",5
"GO:1902531","regulation of intracellular signal transduction","22/107","1694/18723",0.000200665184234404,0.0246270907924042,0.0221307774957082,"89/9572/11113/960/9922/7178/5997/7078/975/1956/5414/83667/2192/7706/655/8878/1902/7205/7114/157285/56882/4880",22
"GO:0048589","developmental growth","12/107","626/18723",0.000240377034288371,0.028218173590374,0.0253578519009014,"89/85407/2027/5997/8828/975/4814/7458/4880/1134/6781/80351",12
"GO:1902532","negative regulation of intracellular signal transduction","11/107","538/18723",0.000255919110292323,0.0287908999078863,0.0258725240887634,"89/9572/11113/960/7178/5997/7078/83667/2192/655/7114",11
"GO:0007155","cell adhesion","20/107","1492/18723",0.000272273305488399,0.0290009152606569,0.0260612513356,"89/3397/1013/960/1303/8828/975/1956/4814/2192/10076/655/7045/54751/6541/7205/976/92211/79987/4811",20
