"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","35/154","1526/18723",1.98642802607171e-08,3.09482707767429e-05,2.62020339466902e-05,"5919/85407/5176/10076/26012/3397/8828/9922/5414/1956/960/975/30011/655/30812/4814/1902/25777/7205/157285/11240/558/9219/684/6223/7114/6781/387/114757/2195/9050/3688/3162/1647/2817",35
"GO:0048870","cell motility","37/154","1710/18723",3.26625941980293e-08,3.09482707767429e-05,2.62020339466902e-05,"5919/85407/5176/10076/26012/3397/8828/93185/9922/5414/1956/960/975/30011/655/30812/2192/4814/1902/25777/7205/157285/11240/558/9219/684/6223/7114/6781/387/114757/2195/9050/3688/3162/1647/2817",37
"GO:0051674","localization of cell","37/154","1710/18723",3.26625941980293e-08,3.09482707767429e-05,2.62020339466902e-05,"5919/85407/5176/10076/26012/3397/8828/93185/9922/5414/1956/960/975/30011/655/30812/2192/4814/1902/25777/7205/157285/11240/558/9219/684/6223/7114/6781/387/114757/2195/9050/3688/3162/1647/2817",37
"GO:0040011","locomotion","39/154","1878/18723",3.80901794175298e-08,3.09482707767429e-05,2.62020339466902e-05,"5919/85407/5176/10076/26012/3397/8828/93185/9922/5414/1956/960/975/30011/655/117283/30812/2192/4814/1902/25777/7205/157285/7408/11240/558/9219/684/6223/7114/6781/387/114757/2195/9050/3688/3162/1647/2817",39
"GO:0051270","regulation of cellular component movement","28/154","1116/18723",1.09984323348617e-07,7.14898101766012e-05,6.05261097333233e-05,"5919/85407/5176/7139/10076/26012/8828/9922/1956/975/655/476/2192/25777/7205/157285/11240/9219/684/6223/7114/6781/387/114757/87/3688/3162/1647",28
"GO:0009991","response to extracellular stimulus","18/154","505/18723",1.88308514484304e-07,0.000102000445345664,8.63576240108719e-05,"5919/8614/1956/3920/655/6752/7706/83667/3949/22856/2308/558/6223/6781/5447/23710/3162/8408",18
"GO:0061061","muscle structure development","20/154","636/18723",2.81029999134177e-07,0.000129664528120612,0.000109779134091426,"85407/89/7139/10290/93185/5997/975/23462/30812/4814/3398/221662/85461/1134/387/6840/87/6443/3688/2817",20
"GO:0009888","tissue development","37/154","1870/18723",3.19174223066121e-07,0.000129664528120612,0.000109779134091426,"1747/85407/1508/89/7178/7431/7139/26227/8614/3397/8828/7045/93185/1956/960/5997/23462/655/30812/768/3398/221662/22856/2012/7408/2308/4880/6781/1134/387/6840/2195/5447/6443/8516/3688/2817",37
"GO:0030029","actin filament-based process","22/154","798/18723",6.38959079394992e-07,0.000218571703202236,0.000185051476006687,"23406/89/11113/7139/3397/9922/30011/476/1902/25777/7408/684/7114/6781/387/6840/23704/5910/2195/87/9050/3688",22
"GO:0014706","striated muscle tissue development","15/154","384/18723",6.72528317545343e-07,0.000218571703202236,0.000185051476006687,"89/7139/93185/5997/23462/655/30812/3398/221662/1134/387/6840/6443/3688/2817",15
"GO:0071383","cellular response to steroid hormone stimulus","11/154","204/18723",1.01323707638098e-06,0.000299365499839834,0.000253454709823912,"9572/5176/1956/23462/655/6752/476/11240/2308/6781/387",11
"GO:0060537","muscle tissue development","15/154","403/18723",1.2302512151632e-06,0.000333193037440032,0.000282094445301456,"89/7139/93185/5997/23462/655/30812/3398/221662/1134/387/6840/6443/3688/2817",15
"GO:0031667","response to nutrient levels","16/154","474/18723",1.91565312009893e-06,0.000478913280024733,0.000405466984286527,"5919/8614/1956/3920/655/6752/7706/83667/3949/22856/2308/6781/5447/23710/3162/8408",16
"GO:1902531","regulation of intracellular signal transduction","33/154","1694/18723",2.29079705339481e-06,0.000531792173109509,0.000450236353201055,"9572/89/11113/7178/9922/7078/5414/1956/960/5997/975/655/2192/1902/8878/7205/7706/56882/83667/157285/55379/2308/558/684/4880/7114/143872/3589/387/138151/3688/3162/1647",33
"GO:2000145","regulation of cell motility","24/154","1043/18723",4.53484589424847e-06,0.000953878903955325,0.000807591726296104,"5919/85407/5176/10076/26012/8828/9922/1956/975/655/2192/25777/7205/157285/11240/9219/684/7114/6781/387/114757/3688/3162/1647",24
