"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032989","cellular component morphogenesis","9/21","744/18723",4.50355995126661e-08,3.58980294025903e-05,2.16255490839935e-05,"6860/4133/11214/50944/287/6857/8609/4131/3730",9
"GO:0032253","dense core granule localization","3/21","10/18723",1.4518919879713e-07,3.58980294025903e-05,2.16255490839935e-05,"6860/4133/55638",3
"GO:0099519","dense core granule cytoskeletal transport","3/21","10/18723",1.4518919879713e-07,3.58980294025903e-05,2.16255490839935e-05,"6860/4133/55638",3
"GO:1901950","dense core granule transport","3/21","10/18723",1.4518919879713e-07,3.58980294025903e-05,2.16255490839935e-05,"6860/4133/55638",3
"GO:0032252","secretory granule localization","3/21","13/18723",3.45286197578641e-07,6.82976098810552e-05,4.11435763851602e-05,"6860/4133/55638",3
"GO:0045956","positive regulation of calcium ion-dependent exocytosis","3/21","18/18723",9.8160534842035e-07,0.000161801281597954,9.74716889834945e-05,"6860/6857/8912",3
"GO:0099518","vesicle cytoskeletal trafficking","4/21","73/18723",1.21038476757419e-06,0.000171010076447268,0.000103019214804059,"6860/4133/55638/22920",4
"GO:0030705","cytoskeleton-dependent intracellular transport","5/21","195/18723",2.06864893421518e-06,0.000245281036997138,0.000147761233505806,"6860/4133/55638/22920/4131",5
"GO:0072384","organelle transport along microtubule","4/21","85/18723",2.2320822375877e-06,0.000245281036997138,0.000147761233505806,"4133/55638/22920/4131",4
"GO:0048812","neuron projection morphogenesis","7/21","615/18723",3.10292237284198e-06,0.000306879022674072,0.000184868848739848,"6860/4133/50944/6857/8609/4131/3730",7
"GO:0120039","plasma membrane bounded cell projection morphogenesis","7/21","630/18723",3.63933046776042e-06,0.000312755955374835,0.00018840920732495,"6860/4133/50944/6857/8609/4131/3730",7
"GO:0048858","cell projection morphogenesis","7/21","634/18723",3.7948144231527e-06,0.000312755955374835,0.00018840920732495,"6860/4133/50944/6857/8609/4131/3730",7
"GO:0032990","cell part morphogenesis","7/21","652/18723",4.56519356548167e-06,0.000347305879712413,0.000209222636280375,"6860/4133/50944/6857/8609/4131/3730",7
"GO:0048588","developmental cell growth","5/21","234/18723",5.0492354326116e-06,0.000356692417346634,0.000214877237207381,"6860/4133/11214/6857/4131",5
"GO:0000902","cell morphogenesis","8/21","988/18723",6.42334804721632e-06,0.00042351274791313,0.000255130876822768,"6860/4133/50944/6857/8609/3084/4131/3730",8
"GO:0051049","regulation of transport","10/21","1759/18723",6.97783592824297e-06,0.000431317483314518,0.000259832574696416,"6860/4133/50944/287/55638/6857/8609/3084/8912/4131",10
"GO:0017158","regulation of calcium ion-dependent exocytosis","3/21","39/18723",1.08284656177223e-05,0.000629961911525139,0.000379499166540609,"6860/6857/8912",3
"GO:0120036","plasma membrane bounded cell projection organization","9/21","1478/18723",1.4255082609081e-05,0.000783237594465618,0.000471834898054962,"6860/4133/478/50944/6857/22920/8609/4131/3730",9
"GO:0051640","organelle localization","6/21","521/18723",1.71443418487291e-05,0.000892408109915424,0.000537600968774552,"6860/4133/55638/6857/22920/4131",6
"GO:0030030","cell projection organization","9/21","1522/18723",1.80788943554033e-05,0.000894001325874692,0.000538560747639908,"6860/4133/478/50944/6857/22920/8609/4131/3730",9
"GO:0047496","vesicle transport along microtubule","3/21","47/18723",1.91020206044517e-05,0.000899614208466796,0.000541942038201486,"4133/55638/22920",3
"GO:0010970","transport along microtubule","4/21","155/18723",2.42313279056409e-05,0.0010518720676195,0.000633664616329774,"4133/55638/22920/4131",4
"GO:1903307","positive regulation of regulated secretory pathway","3/21","51/18723",2.44621411074303e-05,0.0010518720676195,0.000633664616329774,"6860/6857/8912",3
"GO:0051650","establishment of vesicle localization","4/21","161/18723",2.81249666560644e-05,0.00115898300095199,0.000698189961725107,"6860/4133/55638/22920",4
"GO:1990138","neuron projection extension","4/21","172/18723",3.64311088666781e-05,0.00144121466676579,0.000868210847096414,"6860/4133/6857/4131",4
"GO:0051648","vesicle localization","4/21","177/18723",4.07477445774105e-05,0.00154998151488688,0.000933733742138232,"6860/4133/55638/22920",4
"GO:0051046","regulation of secretion","6/21","620/18723",4.56430751841199e-05,0.00167188893915165,0.00100717273115836,"6860/55638/6857/8609/3084/8912",6
"GO:0017156","calcium-ion regulated exocytosis","3/21","64/18723",4.84840296643074e-05,0.00171252519064286,0.00103165266127812,"6860/6857/8912",3
"GO:0099111","microtubule-based transport","4/21","190/18723",5.37194907454016e-05,0.00183201987404146,0.0011036381764754,"4133/55638/22920/4131",4
