"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040011","locomotion","33/126","1878/18723",1.7787753394551e-07,0.000175288099500829,0.000151263522543916,"5919/26012/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/117283/7205/2192/2817/157285/9219/7408/6781/11240/387/2752/3162/684/6223",33
"GO:0048870","cell motility","31/126","1710/18723",2.35791996841164e-07,0.000175288099500829,0.000151263522543916,"5919/26012/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/2817/157285/9219/6781/11240/387/2752/3162/684/6223",31
"GO:0051674","localization of cell","31/126","1710/18723",2.35791996841164e-07,0.000175288099500829,0.000151263522543916,"5919/26012/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/2817/157285/9219/6781/11240/387/2752/3162/684/6223",31
"GO:0016477","cell migration","29/126","1526/18723",2.39301159728094e-07,0.000175288099500829,0.000151263522543916,"5919/26012/5176/5414/85407/9922/3397/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2817/157285/9219/6781/11240/387/2752/3162/684/6223",29
"GO:0051270","regulation of cellular component movement","24/126","1116/18723",3.60502996413609e-07,0.000211254755898375,0.000182300673133787,"5919/26012/5176/7139/85407/9922/25777/1956/8828/655/975/10076/7205/2192/157285/9219/6781/11240/387/116985/2752/3162/684/6223",24
"GO:0071383","cellular response to steroid hormone stimulus","10/126","204/18723",1.21611751821128e-06,0.000532456988748859,0.000459479679171819,"9572/5176/23462/6752/1956/655/6781/11240/2308/387",10
"GO:0061061","muscle structure development","17/126","636/18723",1.27208154308601e-06,0.000532456988748859,0.000459479679171819,"89/7139/85407/93185/30812/10290/5997/23462/3398/4814/975/85461/221662/2817/1134/6443/387",17
"GO:0009888","tissue development","31/126","1870/18723",1.63950446874291e-06,0.000595284942518214,0.000513696580538441,"89/8614/7139/26227/85407/7178/3397/1747/93185/30812/960/768/1508/7045/5997/23462/3398/1956/8828/655/221662/79987/2817/7408/1134/6781/2308/4880/6443/387/8516",31
"GO:0014706","striated muscle tissue development","13/126","384/18723",1.95531594032282e-06,0.000595284942518214,0.000513696580538441,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387",13
"GO:0071385","cellular response to glucocorticoid stimulus","6/126","56/18723",2.03168922361165e-06,0.000595284942518214,0.000513696580538441,"5176/23462/6752/1956/6781/2308",6
"GO:0060537","muscle tissue development","13/126","403/18723",3.3222748789889e-06,0.000825377762656119,0.000712253416885216,"89/7139/93185/30812/5997/23462/3398/655/221662/2817/1134/6443/387",13
"GO:0071384","cellular response to corticosteroid stimulus","6/126","61/18723",3.38038674125373e-06,0.000825377762656119,0.000712253416885216,"5176/23462/6752/1956/6781/2308",6
"GO:0009725","response to hormone","19/126","860/18723",4.77352921978359e-06,0.00107588004722815,0.000928422444204064,"8614/5919/9572/26012/5176/7078/1508/23462/6752/1956/655/10076/7706/6781/11240/6599/2308/387/3162",19
