"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051270","regulation of cellular component movement","28/146","1116/18723",3.35605224631955e-08,0.000105077995832265,8.98362196041117e-05,"5176/5919/26012/655/7139/85407/9922/10076/1956/25777/2192/8828/975/6781/476/157285/7114/684/5270/5228/7205/387/9219/6223/3162/116985/1012/114757",28
"GO:0016477","cell migration","32/146","1526/18723",1.93748678135007e-07,0.000162144642085594,0.000138625233177114,"5176/5919/960/26012/655/85407/9922/10076/1956/25777/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/5270/5228/7205/387/9219/6223/3162/1012/114757",32
"GO:0040011","locomotion","36/146","1878/18723",2.57028831209944e-07,0.000162144642085594,0.000138625233177114,"5176/5919/960/93185/26012/655/85407/9922/10076/1956/25777/2192/3397/8828/975/5414/30011/6781/30812/117283/157285/4814/1902/7114/2195/684/5270/7408/5228/7205/387/9219/6223/3162/1012/114757",36
"GO:0048870","cell motility","34/146","1710/18723",2.5893427353177e-07,0.000162144642085594,0.000138625233177114,"5176/5919/960/93185/26012/655/85407/9922/10076/1956/25777/2192/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/5270/5228/7205/387/9219/6223/3162/1012/114757",34
"GO:0051674","localization of cell","34/146","1710/18723",2.5893427353177e-07,0.000162144642085594,0.000138625233177114,"5176/5919/960/93185/26012/655/85407/9922/10076/1956/25777/2192/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/5270/5228/7205/387/9219/6223/3162/1012/114757",34
"GO:0071383","cellular response to steroid hormone stimulus","11/146","204/18723",5.95441102448786e-07,0.000272719002384814,0.000233160558444278,"5176/9572/655/1956/6752/6781/476/23462/2308/387/8031",11
"GO:1902531","regulation of intracellular signal transduction","33/146","1694/18723",6.46669493158583e-07,0.000272719002384814,0.000233160558444278,"11113/7078/9572/960/89/655/7178/9922/1956/2192/7706/975/5414/5997/83667/8878/157285/2308/1902/7114/684/5270/7205/387/3589/4880/56882/754/3162/116985/1012/55379/138151",33
"GO:0009888","tissue development","35/146","1870/18723",6.96822746431974e-07,0.000272719002384814,0.000233160558444278,"1747/1508/7431/1303/960/93185/89/655/7139/8614/768/7178/85407/1956/26227/3397/8828/7045/22856/5997/6781/23462/30812/3398/2308/221662/1134/2195/2012/5270/79987/7408/387/4880/6443",35
"GO:0009725","response to hormone","22/146","860/18723",8.78726075132599e-07,0.000305699037915574,0.000261356772989731,"5176/1508/7078/5919/9572/26012/655/8614/10076/1956/6752/7706/6781/476/83667/23462/2308/6599/5228/387/3162/8031",22
"GO:2000145","regulation of cell motility","24/146","1043/18723",1.72946036299475e-06,0.000541494039653655,0.000462949231904804,"5176/5919/26012/655/85407/9922/10076/1956/25777/2192/8828/975/6781/157285/7114/684/5270/5228/7205/387/9219/3162/1012/114757",24
"GO:0060284","regulation of cell development","16/146","501/18723",1.92932127587216e-06,0.000549154992250521,0.000469498947803149,"5176/9572/89/655/1956/2192/3397/23462/30812/3398/5270/3949/6223/8408/4880/7520",16
"GO:0009991","response to extracellular stimulus","16/146","505/18723",2.1378586126472e-06,0.000557802943016533,0.000476892495786126,"5919/655/8614/1956/6752/7706/22856/6781/3920/83667/2308/3949/6223/8408/3162/23710",16
"GO:0048708","astrocyte differentiation","7/146","81/18723",3.25894496220606e-06,0.000730431440736216,0.000624480880092857,"7431/9572/1956/30812/3398/5270/3949",7
"GO:0040012","regulation of locomotion","24/146","1082/18723",3.26606201542863e-06,0.000730431440736216,0.000624480880092857,"5176/5919/26012/655/85407/9922/10076/1956/25777/2192/8828/975/6781/157285/7114/684/5270/5228/7205/387/9219/3162/1012/114757",24
"GO:0031667","response to nutrient levels","15/146","474/18723",4.59886342999635e-06,0.000934740221210012,0.000799154257942497,"5919/655/8614/1956/6752/7706/22856/6781/3920/83667/2308/3949/8408/3162/23710",15
"GO:0071385","cellular response to glucocorticoid stimulus","6/146","56/18723",4.77669867114666e-06,0.000934740221210012,0.000799154257942497,"5176/1956/6752/6781/23462/2308",6
"GO:0022008","neurogenesis","30/146","1632/18723",7.51383186922119e-06,0.00130572577008552,0.0011163276011792,"5176/11113/7431/9572/26012/655/85407/9922/1956/25777/26227/3397/8828/10397/23017/5414/5997/23462/30812/4884/157285/3398/1902/5270/7408/387/3949/8408/6929/7520",30
"GO:0071384","cellular response to corticosteroid stimulus","6/146","61/18723",7.91149822977439e-06,0.00130572577008552,0.0011163276011792,"5176/1956/6752/6781/23462/2308",6
