"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","36/152","1526/18723",3.89098614995582e-09,4.5106155092803e-06,3.76026331855949e-06,"5919/5176/30011/85407/3397/5414/9922/960/10076/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/5270/7114/387/6781/6223/3688/1012/2752/2817/1647/5580/3162/114757/2195",36
"GO:0051270","regulation of cellular component movement","30/152","1116/18723",5.44025462954824e-09,4.5106155092803e-06,3.76026331855949e-06,"7139/5919/5176/85407/9922/10076/2192/8828/1956/25777/975/476/157285/655/684/9219/7205/11240/5270/7114/387/6781/6223/3688/1012/2752/1647/3162/114757/87",30
"GO:0048870","cell motility","38/152","1710/18723",6.66426904461142e-09,4.5106155092803e-06,3.76026331855949e-06,"5919/5176/30011/85407/3397/93185/5414/9922/960/10076/2192/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/5270/7114/387/6781/6223/3688/1012/2752/2817/1647/5580/3162/114757/2195",38
"GO:0051674","localization of cell","38/152","1710/18723",6.66426904461142e-09,4.5106155092803e-06,3.76026331855949e-06,"5919/5176/30011/85407/3397/93185/5414/9922/960/10076/2192/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/5270/7114/387/6781/6223/3688/1012/2752/2817/1647/5580/3162/114757/2195",38
"GO:0009888","tissue development","40/152","1870/18723",7.0236927892873e-09,4.5106155092803e-06,3.76026331855949e-06,"1747/7139/8614/89/26227/1508/7178/7431/85407/22856/3397/93185/7045/960/768/5997/2012/8828/1956/2308/3398/23462/30812/655/221662/7408/5270/1134/6840/6443/387/8516/6781/3688/4880/9139/2817/1266/639/2195",40
"GO:0040011","locomotion","39/152","1878/18723",2.59066167850081e-08,1.38643577494435e-05,1.15579871025045e-05,"5919/5176/30011/85407/3397/93185/5414/9922/960/10076/2192/4814/8828/1956/25777/1902/975/157285/30812/655/684/9219/7205/11240/7408/5270/7114/387/6781/6223/3688/1012/2752/2817/1647/5580/3162/114757/2195",39
"GO:0061061","muscle structure development","20/152","636/18723",2.2648110824123e-07,0.000103890119794655,8.66077380838266e-05,"7139/89/85407/93185/10290/5997/4814/975/3398/23462/85461/30812/221662/1134/6840/6443/387/3688/2817/87",20
"GO:2000145","regulation of cell motility","26/152","1043/18723",2.91756432358592e-07,0.00011710373803793,9.76232378273551e-05,"5919/5176/85407/9922/10076/2192/8828/1956/25777/975/157285/655/684/9219/7205/11240/5270/7114/387/6781/3688/1012/2752/1647/3162/114757",26
"GO:0014706","striated muscle tissue development","15/152","384/18723",5.68228261977884e-07,0.000188878198106714,0.000157457836642258,"7139/89/93185/5997/3398/23462/30812/655/221662/1134/6840/6443/387/3688/2817",15
"GO:0040012","regulation of locomotion","26/152","1082/18723",5.88222354739067e-07,0.000188878198106714,0.000157457836642258,"5919/5176/85407/9922/10076/2192/8828/1956/25777/975/157285/655/684/9219/7205/11240/5270/7114/387/6781/3688/1012/2752/1647/3162/114757",26
"GO:0060537","muscle tissue development","15/152","403/18723",1.04143535611639e-06,0.000304004448044522,0.000253432546469281,"7139/89/93185/5997/3398/23462/30812/655/221662/1134/6840/6443/387/3688/2817",15
"GO:0030334","regulation of cell migration","24/152","985/18723",1.33124480936244e-06,0.000356218923571901,0.000296961013176201,"5919/5176/85407/9922/10076/8828/1956/25777/975/655/684/9219/7205/11240/5270/7114/387/6781/3688/1012/2752/1647/3162/114757",24
"GO:0001667","ameboidal-type cell migration","16/152","475/18723",1.65458312418846e-06,0.000387223141351431,0.00032280760165113,"5176/3397/9922/8828/30812/655/9219/7114/387/6781/3688/1012/2752/1647/3162/114757",16
"GO:1902531","regulation of intracellular signal transduction","33/152","1694/18723",1.68829772000001e-06,0.000387223141351431,0.00032280760165113,"11113/89/7178/7078/5414/9922/960/5997/2192/1956/1902/8878/975/7706/2308/157285/655/55379/684/7205/138151/5270/56882/3589/7114/1263/387/3688/4880/1012/1647/5580/3162",33
"GO:0030029","actin filament-based process","21/152","798/18723",1.98862686608638e-06,0.000425698724466891,0.000354882675119836,"23406/11113/7139/89/30011/3397/9922/25777/1902/476/684/7408/6840/7114/387/6781/3688/5580/1266/87/2195",21
"GO:0035295","tube development","25/152","1113/18723",3.35702252134786e-06,0.000673712457252998,0.00056163870209129,"5919/26227/5176/3397/6461/7045/4814/8828/1956/3398/23462/30812/655/7408/5270/57674/3949/387/3688/1012/2752/9139/1647/3162/639",25
"GO:0009991","response to extracellular stimulus","16/152","505/18723",3.6354310926092e-06,0.000686668778727538,0.000572439707028186,"5919/8614/22856/6752/3920/1956/7706/2308/655/8408/23710/3949/6781/6223/2752/3162",16
"GO:0071385","cellular response to glucocorticoid stimulus","6/152","56/18723",6.02431103052328e-06,0.00107467015105613,0.000895896078983667,"5176/6752/1956/2308/23462/6781",6
"GO:0071383","cellular response to steroid hormone stimulus","10/152","204/18723",6.62420055226218e-06,0.00111948989333231,0.000933259944842256,"5176/6752/1956/476/2308/23462/655/11240/387/6781",10
"GO:0031667","response to nutrient levels","15/152","474/18723",7.55211690508083e-06,0.00121249236911073,0.0010107912257695,"5919/8614/22856/6752/3920/1956/7706/2308/655/8408/23710/3949/6781/2752/3162",15
"GO:0048646","anatomical structure formation involved in morphogenesis","25/152","1175/18723",8.64215410889707e-06,0.00132142651636517,0.00110160390470803,"7139/5176/85407/3397/6461/7045/4814/8828/975/2308/23462/85461/30812/655/7408/57674/387/8516/3688/1012/2752/2817/1647/3162/87",25
"GO:0071384","cellular response to corticosteroid stimulus","6/152","61/18723",9.96426627945341e-06,0.00145432995560568,0.00121239852385885,"5176/6752/1956/2308/23462/6781",6
"GO:0051241","negative regulation of multicellular organismal process","24/152","1119/18723",1.17447576320567e-05,0.00163967029376235,0.0013669070324174,"89/5176/22856/3397/308/5997/1956/476/2308/3398/23462/30812/655/8408/684/5270/7114/3949/387/6781/6223/1647/5580/3162",24
"GO:0060284","regulation of cell development","15/152","501/18723",1.45489331111564e-05,0.00192582916330061,0.00160546265707468,"89/5176/3397/2192/1956/3398/23462/30812/655/8408/7520/5270/3949/6223/4880",15
"GO:0042692","muscle cell differentiation","13/152","384/18723",1.55296019963978e-05,0.00192582916330061,0.00160546265707468,"7139/89/10290/5997/4814/975/3398/23462/85461/221662/6443/3688/87",13
"GO:0010001","glial cell differentiation","10/152","225/18723",1.55937584072924e-05,0.00192582916330061,0.00160546265707468,"26227/10397/7431/1956/3398/30812/5270/3949/387/2817",10
"GO:0022008","neurogenesis","30/152","1632/18723",1.72338664863885e-05,0.00204897690119239,0.00170812446023775,"11113/26227/5176/10397/7431/85407/3397/5414/9922/5997/8828/1956/4884/25777/1902/3398/23462/157285/30812/655/8408/7408/7520/5270/3949/387/3688/9139/2817/639",30
"GO:0043542","endothelial cell migration","11/152","279/18723",1.78671296273394e-05,0.00204897690119239,0.00170812446023775,"5176/3397/8828/7114/387/6781/3688/1012/2752/1647/3162",11
"GO:0030036","actin cytoskeleton organization","18/152","712/18723",1.95235409141699e-05,0.00216172723708274,0.00180211849527165,"23406/11113/7139/89/30011/3397/9922/1902/684/7408/6840/7114/387/3688/5580/1266/87/2195",18
"GO:0001944","vasculature development","19/152","800/18723",2.67784209388819e-05,0.0027551549151602,0.00229682799234618,"1747/5176/3397/6461/7045/4814/8828/23462/655/6443/57674/3949/387/3688/1012/2752/1647/3162/639",19
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","4/152","22/18723",2.72547195482515e-05,0.0027551549151602,0.00229682799234618,"975/3949/3688/1012",4
"GO:0072359","circulatory system development","24/152","1179/18723",2.75890870966809e-05,0.0027551549151602,0.00229682799234618,"1747/7139/5176/3397/6461/7045/5997/4814/8828/1956/3398/23462/655/221662/6443/57674/3949/387/3688/1012/2752/1647/3162/639",24
