"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031175","neuron projection development","18/88","963/18723",4.31285055748731e-07,0.000673341250524646,0.000606367522216441,"4884/4009/26227/26012/10938/7804/2288/84623/1000/4744/2043/54437/5015/8437/482/9334/23768/6469",18
"GO:0048666","neuron development","19/88","1104/18723",6.84976687289464e-07,0.000673341250524646,0.000606367522216441,"4884/4009/26227/26012/10938/7804/2288/84623/1000/4744/9742/2043/54437/5015/8437/482/9334/23768/6469",19
"GO:0048812","neuron projection morphogenesis","14/88","615/18723",1.00480341705174e-06,0.000673341250524646,0.000606367522216441,"4884/4009/26012/7804/84623/1000/4744/2043/54437/5015/8437/9334/23768/6469",14
"GO:0120039","plasma membrane bounded cell projection morphogenesis","14/88","630/18723",1.33536526744479e-06,0.000673341250524646,0.000606367522216441,"4884/4009/26012/7804/84623/1000/4744/2043/54437/5015/8437/9334/23768/6469",14
"GO:0048858","cell projection morphogenesis","14/88","634/18723",1.43858400760968e-06,0.000673341250524646,0.000606367522216441,"4884/4009/26012/7804/84623/1000/4744/2043/54437/5015/8437/9334/23768/6469",14
"GO:0032989","cellular component morphogenesis","15/88","744/18723",1.80003673586562e-06,0.000673341250524646,0.000606367522216441,"4884/4009/26012/7804/84623/1000/4744/2043/54437/5015/8437/9334/64753/23768/6469",15
"GO:0032990","cell part morphogenesis","14/88","652/18723",1.99719862443751e-06,0.000673341250524646,0.000606367522216441,"4884/4009/26012/7804/84623/1000/4744/2043/54437/5015/8437/9334/23768/6469",14
"GO:0000902","cell morphogenesis","17/88","988/18723",2.94004129136989e-06,0.000867312180954118,0.000781045179904712,"4884/4009/388/26012/7804/84623/1000/4744/2043/54437/5015/9733/8437/9334/23768/4627/6469",17
"GO:0030182","neuron differentiation","20/88","1363/18723",3.90911952846518e-06,0.00102505800968643,0.000923100857072655,"4884/26508/4009/26227/26012/10938/7804/2288/84623/1000/4744/9742/2043/54437/5015/8437/482/9334/23768/6469",20
"GO:0048699","generation of neurons","21/88","1514/18723",5.13560643598908e-06,0.00121200311889342,0.00109145151518547,"4884/26508/4009/26227/26012/10938/7804/2288/84623/1000/9572/4744/9742/2043/54437/5015/8437/482/9334/23768/6469",21
"GO:0048667","cell morphogenesis involved in neuron differentiation","12/88","544/18723",8.8320125773545e-06,0.00189486815295969,0.00170639554006495,"4884/4009/26012/7804/1000/4744/2043/54437/5015/9334/23768/6469",12
"GO:0120036","plasma membrane bounded cell projection organization","20/88","1478/18723",1.30859642974872e-05,0.00257357297850581,0.00231759315058128,"4884/4009/26227/26012/10938/7804/2288/84623/1000/4744/9742/2043/54437/5015/8437/482/9334/23768/4627/6469",20
