"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120036","plasma membrane bounded cell projection organization","23/72","1478/18723",3.27068460409086e-09,4.82626212860448e-06,3.74383754319175e-06,"6860/4133/1641/478/3798/56896/54874/4747/4131/6857/8609/4897/50944/57498/3983/1952/11075/1809/22920/10565/150465/26999/140735",23
"GO:0030030","cell projection organization","23/72","1522/18723",5.73190276556352e-09,4.82626212860448e-06,3.74383754319175e-06,"6860/4133/1641/478/3798/56896/54874/4747/4131/6857/8609/4897/50944/57498/3983/1952/11075/1809/22920/10565/150465/26999/140735",23
"GO:0032989","cellular component morphogenesis","16/72","744/18723",1.69334096575785e-08,9.50528728778741e-06,7.37346013510699e-06,"6860/4133/287/3798/56896/11214/4747/4131/6857/8609/4897/50944/57498/1952/150465/26999",16
"GO:0030182","neuron differentiation","21/72","1363/18723",2.30886834755577e-08,9.7203357432098e-06,7.5402779455703e-06,"6860/4133/1641/3798/56896/4747/4131/6857/8609/7532/4897/2119/50944/57498/1952/11075/3084/1809/10565/150465/26999",21
"GO:0032253","dense core granule localization","4/72","10/18723",4.14774859400767e-08,9.97829804615559e-06,7.74038497017071e-06,"6860/4133/3798/55638",4
"GO:0099519","dense core granule cytoskeletal transport","4/72","10/18723",4.14774859400767e-08,9.97829804615559e-06,7.74038497017071e-06,"6860/4133/3798/55638",4
"GO:1901950","dense core granule transport","4/72","10/18723",4.14774859400767e-08,9.97829804615559e-06,7.74038497017071e-06,"6860/4133/3798/55638",4
"GO:0048812","neuron projection morphogenesis","14/72","615/18723",7.57157979176871e-08,1.54476744013414e-05,1.19831003450835e-05,"6860/4133/3798/56896/4747/4131/6857/8609/4897/50944/57498/1952/150465/26999",14
"GO:0031175","neuron projection development","17/72","963/18723",9.99635995104815e-08,1.54476744013414e-05,1.19831003450835e-05,"6860/4133/3798/56896/4747/4131/6857/8609/4897/50944/57498/1952/11075/1809/10565/150465/26999",17
"GO:0120039","plasma membrane bounded cell projection morphogenesis","14/72","630/18723",1.01850841331199e-07,1.54476744013414e-05,1.19831003450835e-05,"6860/4133/3798/56896/4747/4131/6857/8609/4897/50944/57498/1952/150465/26999",14
