"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0086091","regulation of heart rate by cardiac conduction","5/129","39/18723",6.85317114320501e-06,0.00694783932906589,0.00617840578603155,"23704/3728/3670/1832/775",5
"GO:0071248","cellular response to metal ion","9/129","197/18723",9.0945772887811e-06,0.00694783932906589,0.00617840578603155,"10105/6860/4494/1050/23208/8912/8437/7323/5743",9
"GO:0010038","response to metal ion","12/129","373/18723",1.05713803813718e-05,0.00694783932906589,0.00617840578603155,"10105/6860/4494/10628/6648/1050/23208/8912/3778/8437/7323/5743",12
"GO:0044057","regulation of system process","15/129","580/18723",1.11746511122893e-05,0.00694783932906589,0.00617840578603155,"2982/4884/23704/816/6781/4885/27242/8912/3778/3728/478/5743/3670/1832/775",15
"GO:0071241","cellular response to inorganic substance","9/129","226/18723",2.71258103890102e-05,0.00982739961145983,0.00873907120550107,"10105/6860/4494/1050/23208/8912/8437/7323/5743",9
"GO:0031175","neuron projection development","19/129","963/18723",3.28636998416365e-05,0.00982739961145983,0.00873907120550107,"7804/4884/6860/10938/4744/816/8609/11075/23768/10152/27242/81565/5015/57556/8437/3670/3371/4685/10512",19
"GO:0048699","generation of neurons","25/129","1514/18723",3.38238999364387e-05,0.00982739961145983,0.00873907120550107,"7804/4884/26508/23462/6860/92211/10938/3714/4744/816/8609/11075/23768/10152/27242/81565/1021/5015/57556/8437/285313/3670/3371/4685/10512",25
"GO:0050808","synapse organization","12/129","426/18723",3.91393681286764e-05,0.00982739961145983,0.00873907120550107,"7804/55638/4744/816/8497/23768/10152/1821/9806/57633/8404/3371",12
"GO:0060047","heart contraction","9/129","241/18723",4.48145049932381e-05,0.00982739961145983,0.00873907120550107,"23704/6781/8912/5608/3728/478/3670/1832/775",9
"GO:0042391","regulation of membrane potential","12/129","434/18723",4.68447237413147e-05,0.00982739961145983,0.00873907120550107,"23704/9783/2899/6648/8912/2563/3778/610/3728/478/1832/775",12
"GO:0006182","cGMP biosynthetic process","3/129","11/18723",5.06367334413869e-05,0.00982739961145983,0.00873907120550107,"2982/4880/2977",3
"GO:0030182","neuron differentiation","23/129","1363/18723",5.28113283463897e-05,0.00982739961145983,0.00873907120550107,"7804/4884/26508/23462/6860/92211/10938/3714/4744/816/8609/11075/23768/10152/27242/81565/5015/57556/8437/3670/3371/4685/10512",23
"GO:0008015","blood circulation","13/129","512/18723",5.37626073262966e-05,0.00982739961145983,0.00873907120550107,"2982/23704/6781/6648/8912/3778/5608/3728/478/5743/3670/1832/775",13
"GO:0061337","cardiac conduction","6/129","98/18723",5.96704626958493e-05,0.00982739961145983,0.00873907120550107,"23704/3728/478/3670/1832/775",6
"GO:0003015","heart process","9/129","251/18723",6.13685996984212e-05,0.00982739961145983,0.00873907120550107,"23704/6781/8912/5608/3728/478/3670/1832/775",9
"GO:0048666","neuron development","20/129","1104/18723",6.62042552486892e-05,0.00982739961145983,0.00873907120550107,"7804/4884/6860/92211/10938/4744/816/8609/11075/23768/10152/27242/81565/5015/57556/8437/3670/3371/4685/10512",20
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","3/129","12/18723",6.71756306372405e-05,0.00982739961145983,0.00873907120550107,"3728/1832/775",3
"GO:1903522","regulation of blood circulation","9/129","256/18723",7.14126809307109e-05,0.00985554673659325,0.00876410119720755,"23704/6781/8912/3728/478/5743/3670/1832/775",9
"GO:0086004","regulation of cardiac muscle cell contraction","4/129","34/18723",8.49768734990997e-05,0.00985554673659325,0.00876410119720755,"6781/3728/1832/775",4
"GO:0000904","cell morphogenesis involved in differentiation","15/129","694/18723",8.76672885764688e-05,0.00985554673659325,0.00876410119720755,"7804/4884/8516/92211/4744/816/6781/8609/23768/10152/81565/5015/57556/3670/10512",15
"GO:0048812","neuron projection morphogenesis","14/129","615/18723",8.86911860047142e-05,0.00985554673659325,0.00876410119720755,"7804/4884/6860/4744/816/8609/23768/10152/81565/5015/57556/8437/3670/10512",14
"GO:0008016","regulation of heart contraction","8/129","206/18723",9.15629720332416e-05,0.00985554673659325,0.00876410119720755,"23704/6781/8912/3728/478/3670/1832/775",8
"GO:0061564","axon development","12/129","467/18723",9.42116820254734e-05,0.00985554673659325,0.00876410119720755,"4884/4744/8609/23768/27242/81565/5015/57556/3670/3371/4685/10512",12
"GO:0086005","ventricular cardiac muscle cell action potential","4/129","35/18723",9.54319210519397e-05,0.00985554673659325,0.00876410119720755,"23704/3728/1832/775",4
"GO:0048667","cell morphogenesis involved in neuron differentiation","13/129","544/18723",9.90706346661967e-05,0.00985554673659325,0.00876410119720755,"7804/4884/92211/4744/816/8609/23768/10152/81565/5015/57556/3670/10512",13
"GO:0022008","neurogenesis","25/129","1632/18723",0.000114240977972133,0.0104747039143893,0.00931469025210328,"7804/4884/26508/23462/6860/92211/10938/3714/4744/816/8609/11075/23768/10152/27242/81565/1021/5015/57556/8437/285313/3670/3371/4685/10512",25
"GO:0120039","plasma membrane bounded cell projection morphogenesis","14/129","630/18723",0.000114308818720135,0.0104747039143893,0.00931469025210328,"7804/4884/6860/4744/816/8609/23768/10152/81565/5015/57556/8437/3670/10512",14
"GO:0035637","multicellular organismal signaling","7/129","160/18723",0.000121910610973169,0.0104747039143893,0.00931469025210328,"23704/8912/3728/478/3670/1832/775",7
"GO:0048858","cell projection morphogenesis","14/129","634/18723",0.00012214170225866,0.0104747039143893,0.00931469025210328,"7804/4884/6860/4744/816/8609/23768/10152/81565/5015/57556/8437/3670/10512",14
"GO:0003208","cardiac ventricle morphogenesis","5/129","71/18723",0.00012995053406833,0.0105437291642775,0.00937607134960613,"26508/23462/3670/10512/1832",5
"GO:0045986","negative regulation of smooth muscle contraction","3/129","15/18723",0.000136844210728502,0.0105437291642775,0.00937607134960613,"2982/3778/5743",3
"GO:1903115","regulation of actin filament-based movement","4/129","39/18723",0.000146752629251235,0.0105437291642775,0.00937607134960613,"6781/3728/1832/775",4
"GO:0006936","muscle contraction","10/129","347/18723",0.000146800027562905,0.0105437291642775,0.00937607134960613,"2982/23704/6781/8912/3778/5608/3728/5743/1832/775",10
"GO:0086003","cardiac muscle cell contraction","5/129","73/18723",0.000148279050954388,0.0105437291642775,0.00937607134960613,"23704/6781/3728/1832/775",5
"GO:0000902","cell morphogenesis","18/129","988/18723",0.000148383804081106,0.0105437291642775,0.00937607134960613,"7804/4884/8516/6860/92211/4744/816/6781/8609/23768/10152/81565/5015/57556/8437/3670/3988/10512",18
"GO:0032990","cell part morphogenesis","14/129","652/18723",0.000163446737367789,0.0112007359190225,0.00996031835687308,"7804/4884/6860/4744/816/8609/23768/10152/81565/5015/57556/8437/3670/10512",14
"GO:0010035","response to inorganic substance","13/129","574/18723",0.000168497286052995,0.0112007359190225,0.00996031835687308,"10105/6860/4494/10628/1917/6648/1050/23208/8912/3778/8437/7323/5743",13
"GO:0006937","regulation of muscle contraction","7/129","169/18723",0.00017114111979206,0.0112007359190225,0.00996031835687308,"2982/6781/3778/3728/5743/1832/775",7
"GO:0086001","cardiac muscle cell action potential","5/129","76/18723",0.000179402434208638,0.0114403552276124,0.0101734011949352,"23704/610/3728/1832/775",5
"GO:0032989","cellular component morphogenesis","15/129","744/18723",0.000188059629449313,0.011692607461011,0.0103977179335002,"7804/4884/6860/4744/816/8609/23768/10152/84033/81565/5015/57556/8437/3670/10512",15
"GO:2001222","regulation of neuron migration","4/129","42/18723",0.000196543579527408,0.011922045909382,0.0106017473834938,"816/23768/57556/285313",4
"GO:0046068","cGMP metabolic process","3/129","17/18723",0.000202462484414698,0.011988671398556,0.0106609944800822,"2982/4880/2977",3
"GO:0051270","regulation of cellular component movement","19/129","1116/18723",0.000228939621395061,0.0132412288002213,0.0117748382999027,"3910/3486/4744/816/6781/6648/221178/23768/2768/9806/1021/57556/3728/285313/5743/10512/1832/2549/775",19
"GO:0003013","circulatory system process","13/129","597/18723",0.00024697500495184,0.0139597008480733,0.0124137436699478,"2982/23704/6781/6648/8912/3778/5608/3728/478/5743/3670/1832/775",13
"GO:0003012","muscle system process","11/129","452/18723",0.000296765670735583,0.0164012494026532,0.0145849046600108,"2982/23704/816/6781/8912/3778/5608/3728/5743/1832/775",11
"GO:0034330","cell junction organization","14/129","694/18723",0.00030945089785547,0.0167305300644903,0.0148777193682916,"7804/55638/4744/816/8497/23768/10152/1821/9806/57633/3728/8404/3371/1832",14
"GO:0007267","cell-cell signaling","24/129","1641/18723",0.000320623749981582,0.0169657716213658,0.0150869092656507,"7804/2982/4884/55638/9094/6860/5122/9783/816/2899/2922/8609/23002/4885/23208/2563/1821/5608/610/3728/5743/3670/3371/775",24
"GO:0001508","action potential","6/129","134/18723",0.000332621084058779,0.0172339299177955,0.0153253705615679,"23704/8912/610/3728/1832/775",6
"GO:0090257","regulation of muscle system process","8/129","252/18723",0.000362016421686415,0.0181060948970599,0.0161009482482479,"2982/816/6781/3778/3728/5743/1832/775",8
