"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048667","cell morphogenesis involved in neuron differentiation","20/154","544/18723",2.22719032160747e-08,2.91060059493684e-05,2.40476679320285e-05,"1000/4884/7804/5015/816/3670/57556/6469/4744/150465/8609/23768/9334/10152/92211/50944/7345/81565/66008/10512",20
"GO:0048812","neuron projection morphogenesis","21/154","615/18723",3.42743122218871e-08,2.91060059493684e-05,2.40476679320285e-05,"1000/4884/7804/5015/816/6860/3670/57556/8437/6469/4744/150465/8609/23768/9334/10152/50944/7345/81565/66008/10512",21
"GO:0120039","plasma membrane bounded cell projection morphogenesis","21/154","630/18723",5.16492922052843e-08,2.91060059493684e-05,2.40476679320285e-05,"1000/4884/7804/5015/816/6860/3670/57556/8437/6469/4744/150465/8609/23768/9334/10152/50944/7345/81565/66008/10512",21
"GO:0048858","cell projection morphogenesis","21/154","634/18723",5.7496363032478e-08,2.91060059493684e-05,2.40476679320285e-05,"1000/4884/7804/5015/816/6860/3670/57556/8437/6469/4744/150465/8609/23768/9334/10152/50944/7345/81565/66008/10512",21
"GO:0000904","cell morphogenesis involved in differentiation","22/154","694/18723",5.83404115199529e-08,2.91060059493684e-05,2.40476679320285e-05,"1000/4884/7804/5015/8516/816/3670/57556/6469/4744/150465/8609/23768/9334/6781/10152/92211/50944/7345/81565/66008/10512",22
"GO:0061564","axon development","18/154","467/18723",5.86026965423524e-08,2.91060059493684e-05,2.40476679320285e-05,"1000/4884/5015/3670/3371/57556/6469/4744/150465/8609/23768/9334/27242/7345/4685/81565/66008/10512",18
"GO:0031175","neuron projection development","26/154","963/18723",8.05769975397839e-08,3.05222936166038e-05,2.52178187104331e-05,"1000/4884/7804/5015/816/10938/6860/3670/11075/3371/57556/8437/6469/4744/150465/8609/23768/9334/10152/27242/50944/7345/4685/81565/66008/10512",26
"GO:0050808","synapse organization","17/154","426/18723",8.5387532751657e-08,3.05222936166038e-05,2.52178187104331e-05,"1000/7804/816/3371/1821/7846/57633/55638/9806/8497/4744/2149/23768/10152/50944/9746/6386",17
"GO:0032990","cell part morphogenesis","21/154","652/18723",9.21814236743067e-08,3.05222936166038e-05,2.52178187104331e-05,"1000/4884/7804/5015/816/6860/3670/57556/8437/6469/4744/150465/8609/23768/9334/10152/50944/7345/81565/66008/10512",21
"GO:0048699","generation of neurons","33/154","1514/18723",1.83147674799953e-07,4.83997983855881e-05,3.99883887050125e-05,"23462/26508/1000/4884/7804/5015/816/1021/10938/6860/3670/11075/3371/57556/8437/6469/3714/4744/150465/8609/285313/23768/9334/10152/92211/27242/50944/7345/4685/81565/66008/204851/10512",33
"GO:0030182","neuron differentiation","31/154","1363/18723",1.84269041273549e-07,4.83997983855881e-05,3.99883887050125e-05,"23462/26508/1000/4884/7804/5015/816/10938/6860/3670/11075/3371/57556/8437/6469/3714/4744/150465/8609/23768/9334/10152/92211/27242/50944/7345/4685/81565/66008/204851/10512",31
"GO:0032989","cellular component morphogenesis","22/154","744/18723",1.94898516988945e-07,4.83997983855881e-05,3.99883887050125e-05,"1000/4884/7804/5015/816/6860/3670/57556/8437/6469/84033/4744/150465/8609/23768/9334/10152/50944/7345/81565/66008/10512",22
"GO:0048666","neuron development","27/154","1104/18723",3.19659994815402e-07,7.32759065038384e-05,6.05412735120021e-05,"1000/4884/7804/5015/816/10938/6860/3670/11075/3371/57556/8437/6469/4744/150465/8609/23768/9334/10152/92211/27242/50944/7345/4685/81565/66008/10512",27
"GO:0007267","cell-cell signaling","34/154","1641/18723",3.77247729360757e-07,8.02998738210754e-05,6.63445442838204e-05,"2982/1000/9783/5608/9094/4884/7804/816/5122/6860/610/3670/27230/3371/4885/1821/55638/6469/2899/775/23002/1143/3728/2563/2149/8609/2890/50944/9746/23208/5743/9547/6262/6386",34
"GO:0000902","cell morphogenesis","25/154","988/18723",4.99082949518037e-07,9.91511459709167e-05,8.1919650450715e-05,"1000/4884/7804/5015/8516/816/6860/3670/57556/8437/6469/4744/150465/8609/23768/9334/3988/6781/10152/92211/50944/7345/81565/66008/10512",25
"GO:0042391","regulation of membrane potential","16/154","434/18723",6.04625462876048e-07,0.000112611492460664,9.30407208991497e-05,"9783/23704/478/610/3778/8912/2899/775/1143/6648/3728/2563/2890/50944/1832/6262",16
"GO:0099536","synaptic signaling","21/154","748/18723",8.81418027643966e-07,0.00015450739543406,0.000127655527347321,"2982/1000/9783/9094/4884/7804/816/6860/4885/1821/55638/2899/1143/2563/2149/2890/50944/9746/23208/5743/6386",21
"GO:0022008","neurogenesis","33/154","1632/18723",1.00717751089428e-06,0.000166743832359164,0.000137765391694838,"23462/26508/1000/4884/7804/5015/816/1021/10938/6860/3670/11075/3371/57556/8437/6469/3714/4744/150465/8609/285313/23768/9334/10152/92211/27242/50944/7345/4685/81565/66008/204851/10512",33
"GO:0034330","cell junction organization","20/154","694/18723",1.10117835745605e-06,0.000172711131853633,0.000142695633135163,"1000/7804/816/3371/1821/7846/57633/55638/9806/8497/4744/3728/2149/23768/10152/50944/9746/1832/204851/6386",20
"GO:0044057","regulation of system process","18/154","580/18723",1.40072743710475e-06,0.000208708388128608,0.000172436919757264,"2982/4884/23704/478/816/3670/4885/3778/8912/775/3728/2149/6781/27242/50944/1832/5743/6262",18
"GO:0007268","chemical synaptic transmission","20/154","716/18723",1.77755111486852e-06,0.000239016831392755,0.000197478053206519,"2982/1000/9783/9094/4884/7804/816/6860/4885/55638/2899/1143/2563/2149/2890/50944/9746/23208/5743/6386",20
"GO:0098916","anterograde trans-synaptic signaling","20/154","716/18723",1.77755111486852e-06,0.000239016831392755,0.000197478053206519,"2982/1000/9783/9094/4884/7804/816/6860/4885/55638/2899/1143/2563/2149/2890/50944/9746/23208/5743/6386",20
"GO:0051049","regulation of transport","34/154","1759/18723",1.84476077920583e-06,0.000239016831392755,0.000197478053206519,"1000/9783/5608/9094/7114/23704/816/10938/6860/610/10105/3670/27230/3778/8912/55638/6469/775/4744/1143/9846/3728/2149/8609/124930/6781/684/50944/23208/5743/81565/6262/1909/6386",34
"GO:0007409","axonogenesis","15/154","418/18723",1.93362440156245e-06,0.000240091696527338,0.000198366117335727,"1000/4884/5015/3670/57556/6469/4744/150465/8609/23768/9334/7345/81565/66008/10512",15
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","4/154","12/18723",2.06989632171533e-06,0.000241302717274471,0.000199366674569053,"775/3728/1832/6262",4
"GO:0099537","trans-synaptic signaling","20/154","724/18723",2.10532572118666e-06,0.000241302717274471,0.000199366674569053,"2982/1000/9783/9094/4884/7804/816/6860/4885/55638/2899/1143/2563/2149/2890/50944/9746/23208/5743/6386",20
"GO:0050804","modulation of chemical synaptic transmission","15/154","439/18723",3.52236560988211e-06,0.000385388631564515,0.000318411871857789,"1000/9783/4884/7804/816/6860/4885/55638/2899/1143/2890/50944/9746/23208/5743",15
"GO:0099177","regulation of trans-synaptic signaling","15/154","440/18723",3.62110123617665e-06,0.000385388631564515,0.000318411871857789,"1000/9783/4884/7804/816/6860/4885/55638/2899/1143/2890/50944/9746/23208/5743",15
"GO:0051270","regulation of cellular component movement","25/154","1116/18723",4.48028896067652e-06,0.000460388313890208,0.00038037734588103,"7114/816/1021/3486/3910/57556/6469/9806/221178/2768/775/4744/6648/3728/2149/285313/23768/6781/684/1832/2549/5743/6262/10512/6386",25
"GO:0008015","blood circulation","16/154","512/18723",5.13338080445059e-06,0.000509915826575425,0.000421297463214384,"2982/5608/23704/478/3670/3778/8912/775/6648/3728/2149/6781/1832/5743/6262/1909",16
"GO:0006936","muscle contraction","13/154","347/18723",6.07411572945912e-06,0.000583898866896393,0.000482422977630047,"2982/5608/23704/3778/8912/775/3728/2149/6781/1832/5743/6262/1909",13
"GO:0014031","mesenchymal cell development","7/154","86/18723",6.92909281388822e-06,0.000645271768293341,0.000533129871436992,"26508/1000/3670/57556/6469/1909/10512",7
"GO:0086004","regulation of cardiac muscle cell contraction","5/154","34/18723",8.09603687889714e-06,0.000731096663609499,0.000604039242734941,"775/3728/6781/1832/6262",5
"GO:1903522","regulation of blood circulation","11/154","256/18723",9.04548156268933e-06,0.000776703164694554,0.000641719781780488,"23704/478/3670/8912/775/3728/2149/6781/1832/5743/6262",11
"GO:0120036","plasma membrane bounded cell projection organization","29/154","1478/18723",9.30323577882816e-06,0.000776703164694554,0.000641719781780488,"1000/4884/7804/5015/478/816/10938/6860/3670/11075/3371/57556/8437/6469/221178/4744/150465/8609/23768/9334/10152/27242/50944/7345/4685/81565/66008/10512/6386",29
"GO:0086005","ventricular cardiac muscle cell action potential","5/154","35/18723",9.38299125134361e-06,0.000776703164694554,0.000641719781780488,"23704/775/3728/1832/6262",5
"GO:0006937","regulation of muscle contraction","9/154","169/18723",1.11074236359914e-05,0.000894597903655527,0.00073912557281889,"2982/3778/775/3728/2149/6781/1832/5743/6262",9
"GO:0086091","regulation of heart rate by cardiac conduction","5/154","39/18723",1.62062247063831e-05,0.00119428317314414,0.000986728485335266,"23704/3670/775/3728/1832",5
"GO:1903115","regulation of actin filament-based movement","5/154","39/18723",1.62062247063831e-05,0.00119428317314414,0.000986728485335266,"775/3728/6781/1832/6262",5
"GO:0030030","cell projection organization","29/154","1522/18723",1.62110311907426e-05,0.00119428317314414,0.000986728485335266,"1000/4884/7804/5015/478/816/10938/6860/3670/11075/3371/57556/8437/6469/221178/4744/150465/8609/23768/9334/10152/27242/50944/7345/4685/81565/66008/10512/6386",29
"GO:0061337","cardiac conduction","7/154","98/18723",1.6431412784869e-05,0.00119428317314414,0.000986728485335266,"23704/478/3670/775/3728/1832/6262",7
"GO:0003012","muscle system process","14/154","452/18723",2.26785215027734e-05,0.00160909509710154,0.00132945017030042,"2982/5608/23704/816/3778/8912/775/3728/2149/6781/1832/5743/6262/1909",14
"GO:0051094","positive regulation of developmental process","26/154","1313/18723",2.48883093173799e-05,0.00169872790193198,0.00140350567383218,"26508/1050/4880/7804/5015/816/10938/6860/3486/3670/27230/57633/8437/6469/405/6648/3728/23768/9334/50944/9746/2549/5743/81565/204851/6386",26
"GO:0090066","regulation of anatomical structure size","15/154","518/18723",2.50818884849017e-05,0.00169872790193198,0.00140350567383218,"2982/163782/7114/3778/57556/6648/2149/150465/6711/10152/5743/81565/1909/10512/2885",15
"GO:0003208","cardiac ventricle morphogenesis","6/154","71/18723",2.58847625207562e-05,0.00171414649581897,0.00141624466750991,"23462/26508/3670/1832/6262/10512",6
"GO:0086003","cardiac muscle cell contraction","6/154","73/18723",3.03538342094958e-05,0.00196640056400647,0.00162465945574395,"23704/775/3728/6781/1832/6262",6
"GO:0060047","heart contraction","10/154","241/18723",3.14848072702877e-05,0.00199627075883952,0.0016493385040359,"5608/23704/478/3670/8912/775/3728/6781/1832/6262",10
"GO:0003013","circulatory system process","16/154","597/18723",3.40812027338631e-05,0.00210427150880809,0.00173856978421128,"2982/5608/23704/478/3670/3778/8912/775/6648/3728/2149/6781/1832/5743/6262/1909",16
"GO:0030705","cytoskeleton-dependent intracellular transport","9/154","195/18723",3.46004375609384e-05,0.00210427150880809,0.00173856978421128,"283234/6860/7846/55638/4744/7345/26985/81565/66008",9
"GO:0086001","cardiac muscle cell action potential","6/154","76/18723",3.82002028179812e-05,0.00227673208795168,0.00188105840823701,"23704/610/775/3728/1832/6262",6
"GO:0003015","heart process","10/154","251/18723",4.4425373687654e-05,0.00259583556057272,0.00214470483086528,"5608/23704/478/3670/8912/775/3728/6781/1832/6262",10
"GO:0090257","regulation of muscle system process","10/154","252/18723",4.59389890151276e-05,0.00263265744740539,0.00217512743535189,"2982/816/3778/775/3728/2149/6781/1832/5743/6262",10
"GO:0008016","regulation of heart contraction","9/154","206/18723",5.3058331806583e-05,0.00297058864830658,0.00245432951197072,"23704/478/3670/8912/775/3728/6781/1832/6262",9
"GO:0035637","multicellular organismal signaling","8/154","160/18723",5.41975296259633e-05,0.00297058864830658,0.00245432951197072,"23704/478/3670/8912/775/3728/1832/6262",8
"GO:0014032","neural crest cell development","6/154","81/18723",5.4826300555994e-05,0.00297058864830658,0.00245432951197072,"1000/3670/57556/6469/1909/10512",6
"GO:0010038","response to metal ion","12/154","373/18723",6.1993078694363e-05,0.00329891740195003,0.00272559795237058,"1050/6860/10105/3778/8912/8437/6469/10628/6648/23208/5743/6262",12
"GO:0098901","regulation of cardiac muscle cell action potential","4/154","27/18723",6.66604590816042e-05,0.0034850555800558,0.00287938714297086,"775/3728/1832/6262",4
"GO:0072384","organelle transport along microtubule","6/154","85/18723",7.19172515925742e-05,0.00364511197397496,0.00301162730735692,"55638/4744/7345/26985/81565/66008",6
"GO:0061061","muscle structure development","16/154","636/18723",7.2168324316954e-05,0.00364511197397496,0.00301162730735692,"23462/26508/1000/10938/3486/57538/3670/27230/8912/6469/84033/6648/7345/1832/6262/11096",16
"GO:0048864","stem cell development","6/154","86/18723",7.67913635009759e-05,0.00375338222432333,0.00310108125139253,"1000/3670/57556/6469/1909/10512",6
"GO:0051960","regulation of nervous system development","13/154","443/18723",7.7739644476058e-05,0.00375338222432333,0.00310108125139253,"23462/26508/7804/816/57556/57633/6469/23768/27242/9746/81565/66008/10512",13
"GO:0009887","animal organ morphogenesis","21/154","1007/18723",7.9660528855674e-05,0.00375338222432333,0.00310108125139253,"55084/23462/26508/1000/4880/3670/27230/3371/57556/6469/3714/23002/23768/6781/10152/1832/8879/204851/6262/10512/11096",21
"GO:0010035","response to inorganic substance","15/154","574/18723",8.04417044444641e-05,0.00375338222432333,0.00310108125139253,"1050/6860/10105/3778/8912/8437/6469/10628/6648/2890/1917/23208/5743/6262/231",15
"GO:0086002","cardiac muscle cell action potential involved in contraction","5/154","54/18723",8.0609551126407e-05,0.00375338222432333,0.00310108125139253,"23704/775/3728/1832/6262",5
"GO:0050803","regulation of synapse structure or activity","9/154","218/18723",8.20576923897546e-05,0.00376202958956105,0.00310822578946779,"1000/7804/816/7846/57633/55638/23768/10152/9746",9
"GO:0006182","cGMP biosynthetic process","3/154","11/18723",8.57881605079922e-05,0.00387346542899722,0.00320029517429336,"2982/4880/2977",3
"GO:0030029","actin filament-based process","18/154","798/18723",0.000101597479004544,0.00451881324527671,0.00373348787732329,"163782/23092/7114/23704/84033/775/23002/3728/6711/6781/684/10152/50944/1832/2549/6262/2885/6386",18
"GO:0014033","neural crest cell differentiation","6/154","91/18723",0.000105262151023129,0.00461295897130769,0.00381127200066715,"1000/3670/57556/6469/1909/10512",6
"GO:0032970","regulation of actin filament-based process","12/154","397/18723",0.00011190338970108,0.00483292900448141,0.00399301340214836,"163782/7114/775/3728/6711/6781/684/10152/50944/1832/6262/2885",12
"GO:0086065","cell communication involved in cardiac conduction","5/154","58/18723",0.000113749110221158,0.00484246212084359,0.00400088975650058,"478/775/3728/1832/6262",5
"GO:0001508","action potential","7/154","134/18723",0.000121855476242594,0.0051144974535624,0.00422564801973947,"23704/610/8912/775/3728/1832/6262",7
"GO:2000145","regulation of cell motility","21/154","1043/18723",0.000130292500342189,0.00539266181971839,0.00445547015059036,"7114/816/1021/3486/3910/57556/6469/9806/221178/2768/6648/3728/2149/285313/23768/6781/684/2549/5743/10512/6386",21
"GO:0060048","cardiac muscle contraction","7/154","137/18723",0.000139892473180368,0.00564450364614769,0.00466354434063562,"5608/23704/775/3728/6781/1832/6262",7
"GO:0051051","negative regulation of transport","13/154","470/18723",0.000140165526783533,0.00564450364614769,0.00466354434063562,"9094/23704/6860/10105/6469/2149/8609/124930/6781/684/23208/5743/6386",13
"GO:0048762","mesenchymal cell differentiation","9/154","236/18723",0.000149802745381005,0.00587635541711204,0.00485510255055636,"23462/26508/1000/3670/57556/6469/1909/10512/6386",9
"GO:0070252","actin-mediated cell contraction","6/154","97/18723",0.000149866782449837,0.00587635541711204,0.00485510255055636,"23704/775/3728/6781/1832/6262",6
"GO:0048261","negative regulation of receptor-mediated endocytosis","4/154","34/18723",0.00016844197198991,0.0065189230718173,0.00538599825679289,"9094/124930/23208/6386",4
"GO:0098930","axonal transport","5/154","64/18723",0.000181927774098859,0.0069505739335205,0.0057426324374795,"55638/7345/26985/81565/66008",5
"GO:0043269","regulation of ion transport","16/154","693/18723",0.000193700032757772,0.00730665946352102,0.006036833799073,"5608/7114/23704/816/6860/610/10105/3778/8912/775/2149/6781/50944/23208/5743/6262",16
"GO:0002027","regulation of heart rate","6/154","103/18723",0.00020826427931344,0.00775784440442563,0.00640960722781757,"23704/3670/775/3728/1832/6262",6
"GO:0040012","regulation of locomotion","21/154","1082/18723",0.000215686535393882,0.00793513426510825,0.00655608585167369,"7114/816/1021/3486/3910/57556/6469/9806/221178/2768/6648/3728/2149/285313/23768/6781/684/2549/5743/10512/6386",21
"GO:0071248","cellular response to metal ion","8/154","197/18723",0.000229390825888108,0.00823760106330347,0.00680598689052166,"1050/6860/10105/8912/8437/6469/23208/5743",8
"GO:0045986","negative regulation of smooth muscle contraction","3/154","15/18723",0.00023091400155155,0.00823760106330347,0.00680598689052166,"2982/3778/5743",3
"GO:0006897","endocytosis","15/154","633/18723",0.000234321168656913,0.00823760106330347,0.00680598689052166,"9094/7804/10938/6860/6469/132299/57720/6345/2890/124930/26985/1184/23208/2885/6386",15
"GO:0051592","response to calcium ion","7/154","149/18723",0.000234965131000267,0.00823760106330347,0.00680598689052166,"6860/10105/3778/8437/10628/23208/6262",7
"GO:0050805","negative regulation of synaptic transmission","5/154","69/18723",0.000259465513970645,0.00899078176316885,0.00742827218087317,"6860/2899/2890/23208/5743",5
"GO:0040011","locomotion","30/154","1878/18723",0.000285558984810353,0.00978121580155003,0.00808133654532869,"1000/7804/5015/7114/816/1021/3486/3670/3910/57556/6469/9806/221178/2768/6648/3728/2149/8609/285313/23768/6781/684/10152/2549/5743/81565/8879/9547/10512/6386",30
"GO:0016477","cell migration","26/154","1526/18723",0.000290724481485768,0.00984498812304077,0.00813402586357908,"1000/7804/7114/816/3486/3670/3910/57556/6469/221178/2768/6648/3728/2149/285313/23768/6781/684/10152/2549/5743/81565/8879/9547/10512/6386",26
"GO:0048870","cell motility","28/154","1710/18723",0.000316356345874688,0.0104749101189619,0.00865447360234964,"1000/7804/7114/816/1021/3486/3670/3910/57556/6469/9806/221178/2768/6648/3728/2149/285313/23768/6781/684/10152/2549/5743/81565/8879/9547/10512/6386",28
"GO:0051674","localization of cell","28/154","1710/18723",0.000316356345874688,0.0104749101189619,0.00865447360234964,"1000/7804/7114/816/1021/3486/3670/3910/57556/6469/9806/221178/2768/6648/3728/2149/285313/23768/6781/684/10152/2549/5743/81565/8879/9547/10512/6386",28
"GO:0099518","vesicle cytoskeletal trafficking","5/154","73/18723",0.000337758301612011,0.0108830875725325,0.00899171382273173,"6860/55638/26985/81565/66008",5
"GO:0051241","negative regulation of multicellular organismal process","21/154","1119/18723",0.000339027222710109,0.0108830875725325,0.00899171382273173,"2982/23462/5608/7114/1021/3910/3778/57556/6469/3728/2149/8609/6781/684/27242/23208/5743/66008/10512/11096/28951",21
"GO:0046068","cGMP metabolic process","3/154","17/18723",0.000340958385019952,0.0108830875725325,0.00899171382273173,"2982/4880/2977",3
"GO:0042692","muscle cell differentiation","11/154","384/18723",0.000343292024100019,0.0108830875725325,0.00899171382273173,"23462/1000/10938/57538/3670/8912/6469/84033/6648/7345/11096",11
"GO:0006811","ion transport","26/154","1545/18723",0.000352046247351244,0.0110431349169127,0.00912394651029982,"5608/7114/23704/478/816/528/55144/123606/6860/610/10105/3778/8912/2899/2893/775/1143/2563/2149/2890/6781/50944/1184/23208/5743/6262",26
"GO:0050807","regulation of synapse organization","8/154","211/18723",0.000364270548487733,0.01130756494264,0.00934242119421938,"1000/7804/816/7846/57633/23768/10152/9746",8
"GO:0008088","axo-dendritic transport","5/154","75/18723",0.000383029824246695,0.0117468962527803,0.00970540103682554,"55638/7345/26985/81565/66008",5
"GO:2001222","regulation of neuron migration","4/154","42/18723",0.000386307326433714,0.0117468962527803,0.00970540103682554,"816/57556/285313/23768",4
"GO:0019896","axonal transport of mitochondrion","3/154","18/18723",0.000406687560558431,0.0122417063683245,0.0101142180132501,"55638/7345/66008",3
"GO:0055117","regulation of cardiac muscle contraction","5/154","77/18723",0.000432741654173614,0.0128957012943737,0.0106545550432851,"775/3728/6781/1832/6262",5
"GO:0030334","regulation of cell migration","19/154","985/18723",0.00047465041781096,0.0140045370799669,0.0115706860579451,"7114/816/3486/3910/57556/6469/221178/2768/6648/3728/2149/285313/23768/6781/684/2549/5743/10512/6386",19
"GO:0003206","cardiac chamber morphogenesis","6/154","121/18723",0.00049599062563099,0.0144907065135329,0.011972364018069,"23462/26508/3670/1832/6262/10512",6
"GO:0048729","tissue morphogenesis","14/154","610/18723",0.000522512545470454,0.0151173532573005,0.0124901057113479,"23462/26508/8516/3670/3371/6469/3714/23002/6781/1832/6262/1909/10512/2885",14
"GO:0003231","cardiac ventricle development","6/154","123/18723",0.000541080152573171,0.0155040274487312,0.0128095797253912,"23462/26508/3670/1832/6262/10512",6
"GO:0051129","negative regulation of cellular component organization","15/154","687/18723",0.000554084614130382,0.0157254490486528,0.0129925204255736,"163782/9094/7114/6860/10105/3670/11075/57556/6711/124930/50944/23208/66008/10512/6386",15
"GO:0007010","cytoskeleton organization","24/154","1419/18723",0.000568165542166324,0.0159729558080721,0.0131970129406855,"163782/122060/283234/23092/7114/6867/11075/57556/7846/6469/84033/23002/4744/150465/6711/684/10152/50944/79187/1832/2549/81565/2885/6386",24
"GO:0071241","cellular response to inorganic substance","8/154","226/18723",0.000574273069532886,0.0159937733383925,0.0132142125886613,"1050/6860/10105/8912/8437/6469/23208/5743",8
"GO:0047496","vesicle transport along microtubule","4/154","47/18723",0.00059629521597004,0.0164533309591733,0.013593903607738,"55638/26985/81565/66008",4
"GO:0051046","regulation of secretion","14/154","620/18723",0.000612983110131538,0.0167586208091008,0.0138461370796491,"9783/5608/6860/3670/27230/8912/55638/1143/9846/2149/8609/6781/23208/6386",14
"GO:0030048","actin filament-based movement","6/154","127/18723",0.000640782165909495,0.01735937140373,0.0143424831202135,"23704/775/3728/6781/1832/6262",6
"GO:0051648","vesicle localization","7/154","177/18723",0.00066311393105057,0.0178025181489252,0.0147086153127291,"1000/6860/55638/26985/23208/81565/66008",7
"GO:0060485","mesenchyme development","9/154","291/18723",0.000694212930713196,0.0184710226207618,0.0152609402719753,"23462/26508/1000/3670/57556/6469/1909/10512/6386",9
"GO:0006941","striated muscle contraction","7/154","179/18723",0.000708639169858081,0.0186880064263458,0.0154402144228975,"5608/23704/775/3728/6781/1832/6262",7
