"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902531","regulation of intracellular signal transduction","39/164","1694/18723",1.46735488454116e-08,3.77587367686738e-05,3.06642825484136e-05,"89/9572/9922/5997/11113/5414/960/7178/7078/8878/1956/975/655/7706/83667/2192/7114/684/157285/7205/598/1902/387/56882/55379/138151/3589/1654/4880/754/1647/2885/6386/55367/116985/3688/1263/3162/5580",39
"GO:0016477","cell migration","36/164","1526/18723",3.26899489830632e-08,3.77587367686738e-05,3.06642825484136e-05,"5176/5919/26012/9922/85407/5414/960/30011/1956/3397/4814/975/655/8828/10076/7114/6781/684/25777/157285/30812/7205/1902/387/9219/2195/114757/6223/11240/2817/1647/1803/6386/3688/3162/5580",36
"GO:0051270","regulation of cellular component movement","30/164","1116/18723",3.3833993520317e-08,3.77587367686738e-05,3.06642825484136e-05,"5176/5919/7139/26012/9922/85407/1956/975/655/8828/2192/10076/7114/6781/684/25777/157285/7205/387/476/9219/114757/6223/11240/1647/1803/6386/116985/3688/3162",30
"GO:0048870","cell motility","38/164","1710/18723",6.02274525186591e-08,4.03283022064942e-05,3.27510547064624e-05,"5176/5919/26012/93185/9922/85407/5414/960/30011/1956/3397/4814/975/655/8828/2192/10076/7114/6781/684/25777/157285/30812/7205/1902/387/9219/2195/114757/6223/11240/2817/1647/1803/6386/3688/3162/5580",38
"GO:0051674","localization of cell","38/164","1710/18723",6.02274525186591e-08,4.03283022064942e-05,3.27510547064624e-05,"5176/5919/26012/93185/9922/85407/5414/960/30011/1956/3397/4814/975/655/8828/2192/10076/7114/6781/684/25777/157285/30812/7205/1902/387/9219/2195/114757/6223/11240/2817/1647/1803/6386/3688/3162/5580",38
"GO:0040011","locomotion","40/164","1878/18723",7.80587825540651e-08,4.35568006651683e-05,3.53729535679211e-05,"5176/5919/26012/93185/9922/85407/5414/960/30011/1956/3397/4814/975/655/8828/2192/10076/7114/6781/684/25777/157285/30812/7205/1902/387/7408/9219/2195/114757/6223/11240/2817/1647/1803/6386/3688/3162/8061/5580",40
"GO:0009725","response to hormone","24/164","860/18723",4.90781108308039e-07,0.000234733592945045,0.000190629714700702,"5176/5919/26012/8614/9572/1508/7078/1956/23462/6752/655/7706/83667/10076/6781/387/476/6599/11240/2885/3162/8061/5580/5447",24
"GO:0009719","response to endogenous stimulus","34/164","1601/18723",1.00106018638234e-06,0.00041894368800101,0.00034022874492442,"5176/5919/26012/8614/9572/1508/960/7431/4053/7078/1956/3397/23462/6752/975/655/7706/83667/10076/6781/598/387/3949/476/6599/11240/2817/2885/6386/3688/3162/8061/5580/5447",34
"GO:2000145","regulation of cell motility","26/164","1043/18723",1.32068266761646e-06,0.000491293952353323,0.000398985184848341,"5176/5919/26012/9922/85407/1956/975/655/8828/2192/10076/7114/6781/684/25777/157285/7205/387/9219/114757/11240/1647/1803/6386/3688/3162",26
"GO:0030029","actin filament-based process","22/164","798/18723",1.88634198286727e-06,0.00063154729586396,0.00051288645702591,"89/7139/23406/9922/11113/30011/3397/7114/6781/684/25777/1902/387/7408/476/2195/5910/2885/6386/116985/3688/5580",22
