"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099536","synaptic signaling","29/192","748/18723",6.82417159117076e-10,2.00152952769038e-06,1.68161954683482e-06,"3798/6860/23208/6857/9746/7532/2899/9783/3084/55638/50944/4131/2782/26045/2563/5865/4884/2982/5743/57497/2149/1821/64084/22829/3749/55333/8573/777/4355",29
"GO:0007267","cell-cell signaling","44/192","1641/18723",2.28074357094864e-09,2.96317200267135e-06,2.48956005464268e-06,"3798/6860/287/23208/6857/23002/9746/8609/7532/2899/9783/3084/1952/55638/50944/4131/139285/2782/26045/610/2563/5865/1958/3371/4884/2982/5743/57497/2149/1363/1821/65268/154810/27230/64084/8792/5122/22829/3749/775/55333/8573/777/4355",44
"GO:0050808","synapse organization","21/192","426/18723",3.03086123696354e-09,2.96317200267135e-06,2.48956005464268e-06,"57633/4747/9746/9806/3084/7846/55638/50944/4131/26045/8404/4897/3371/57497/2149/1821/1282/64084/22829/10152/323",21
"GO:0030705","cytoskeleton-dependent intracellular transport","14/192","195/18723",1.42955127063043e-08,9.10876052080846e-06,7.65288222197951e-06,"3798/4133/6860/4747/54874/22920/7345/7846/55638/4131/283234/26985/66008/1778",14
"GO:0072384","organelle transport along microtubule","10/192","85/18723",1.63399123854806e-08,9.10876052080846e-06,7.65288222197951e-06,"3798/4133/4747/22920/7345/55638/4131/26985/66008/1778",10
"GO:0007268","chemical synaptic transmission","26/192","716/18723",2.17392852525261e-08,9.10876052080846e-06,7.65288222197951e-06,"3798/6860/23208/6857/9746/7532/2899/9783/55638/50944/4131/26045/2563/5865/4884/2982/5743/57497/2149/64084/22829/3749/55333/8573/777/4355",26
"GO:0098916","anterograde trans-synaptic signaling","26/192","716/18723",2.17392852525261e-08,9.10876052080846e-06,7.65288222197951e-06,"3798/6860/23208/6857/9746/7532/2899/9783/55638/50944/4131/26045/2563/5865/4884/2982/5743/57497/2149/64084/22829/3749/55333/8573/777/4355",26
"GO:0099537","trans-synaptic signaling","26/192","724/18723",2.71856270316799e-08,9.96693051048966e-06,8.3738885369951e-06,"3798/6860/23208/6857/9746/7532/2899/9783/55638/50944/4131/26045/2563/5865/4884/2982/5743/57497/2149/64084/22829/3749/55333/8573/777/4355",26
"GO:0032989","cellular component morphogenesis","26/192","744/18723",4.68663250715437e-08,1.52732146038709e-05,1.2832054619004e-05,"3798/4133/6860/56896/287/4747/6857/7345/8609/1952/11214/50944/4131/26999/57556/66008/4897/4884/3730/84033/2115/150465/57498/10324/23242/10152",26
"GO:0099518","vesicle cytoskeletal trafficking","9/192","73/18723",5.73174927299073e-08,1.68112206176818e-05,1.41242368927066e-05,"3798/4133/6860/54874/22920/55638/26985/66008/1778",9
