"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030029","actin filament-based process","15/63","798/18723",4.40737791590646e-08,0.000100708585378463,7.26985388865833e-05,"7094/10163/388/8826/4627/387/3688/5580/1266/3728/1832/2885/6386/87/7114",15
"GO:0030036","actin cytoskeleton organization","13/63","712/18723",5.640837765844e-07,0.000586652663250765,0.000423487146522606,"7094/10163/388/8826/4627/387/3688/5580/1266/2885/6386/87/7114",13
"GO:0032970","regulation of actin filament-based process","10/63","397/18723",7.70222314990063e-07,0.000586652663250765,0.000423487146522606,"10163/388/8826/4627/387/5580/3728/1832/2885/7114",10
"GO:0001667","ameboidal-type cell migration","10/63","475/18723",3.85101261091885e-06,0.00191438724626191,0.00138193933658524,"10163/3164/388/4627/8879/387/3688/3728/7114/1803",10
"GO:0043542","endothelial cell migration","8/63","279/18723",4.18903117343962e-06,0.00191438724626191,0.00138193933658524,"3164/388/4627/387/3688/3728/7114/1803",8
"GO:0072359","circulatory system development","15/63","1179/18723",6.18456931959696e-06,0.00225360640245372,0.00162681157786248,"5396/10163/3164/388/4627/8879/3949/387/3688/3728/1832/9686/11149/23462/156",15
"GO:0098609","cell-cell adhesion","13/63","893/18723",6.90382705346872e-06,0.00225360640245372,0.00162681157786248,"8763/7094/54751/4627/387/3688/5580/1266/3728/1832/11149/6541/1803",13
"GO:0043254","regulation of protein-containing complex assembly","9/63","428/18723",1.24344926239597e-05,0.00296191440962344,0.00213811810658986,"10163/54751/387/5580/1654/2885/7114/8408/50807",9
"GO:0034109","homotypic cell-cell adhesion","5/63","90/18723",1.29433315412451e-05,0.00296191440962344,0.00213811810658986,"7094/4627/5580/3728/1832",5
"GO:0008360","regulation of cell shape","6/63","154/18723",1.29624263003214e-05,0.00296191440962344,0.00213811810658986,"388/54751/4627/387/56882/11149",6
"GO:0048514","blood vessel morphogenesis","11/63","686/18723",1.59916180747236e-05,0.00305623731034586,0.00220620700924195,"5396/10163/3164/388/4627/8879/3949/387/3688/3728/23462",11
"GO:1903729","regulation of plasma membrane organization","3/63","15/18723",1.60502615860614e-05,0.00305623731034586,0.00220620700924195,"4627/5580/50807",3
"GO:0090136","epithelial cell-cell adhesion","3/63","17/18723",2.38721902133235e-05,0.00350533983952511,0.00253040079628508,"3728/1832/11149",3
"GO:0007155","cell adhesion","16/63","1492/18723",2.44911337643827e-05,0.00350533983952511,0.00253040079628508,"8763/7094/388/8826/54751/4627/387/3688/5580/1266/3728/1832/11149/87/6541/1803",16
"GO:0010631","epithelial cell migration","8/63","357/18723",2.50816940778401e-05,0.00350533983952511,0.00253040079628508,"3164/388/4627/387/3688/3728/7114/1803",8
"GO:0022610","biological adhesion","16/63","1499/18723",2.5944923271791e-05,0.00350533983952511,0.00253040079628508,"8763/7094/388/8826/54751/4627/387/3688/5580/1266/3728/1832/11149/87/6541/1803",16
