"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048870","cell motility","28/99","1710/18723",3.73221279085798e-08,4.75684994326831e-05,4.08640884146724e-05,"5919/26012/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/558/6781/11240",28
"GO:0051674","localization of cell","28/99","1710/18723",3.73221279085798e-08,4.75684994326831e-05,4.08640884146724e-05,"5919/26012/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/558/6781/11240",28
"GO:0016477","cell migration","26/99","1526/18723",5.99825094128483e-08,4.75684994326831e-05,4.08640884146724e-05,"5919/26012/5176/5414/85407/9922/3397/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/7114/2817/157285/9219/558/6781/11240",26
"GO:0040011","locomotion","29/99","1878/18723",7.1263669562072e-08,4.75684994326831e-05,4.08640884146724e-05,"5919/26012/5176/5414/85407/9922/3397/93185/30812/960/30011/4814/25777/1956/8828/1902/655/975/10076/7205/2192/7114/2817/157285/9219/7408/558/6781/11240",29
"GO:0022008","neurogenesis","25/99","1632/18723",8.59729290623747e-07,0.000459095441193081,0.000394389499846136,"9572/26012/5176/11113/26227/5414/85407/9922/3397/10397/30812/5997/4884/23017/3398/25777/1956/8828/1902/655/2817/3949/157285/7408/558",25
"GO:0061061","muscle structure development","15/99","636/18723",1.20382256664737e-06,0.000535701042158079,0.000460198135565722,"89/7139/85407/93185/30812/10290/4842/5997/3398/4814/975/85461/221662/2817/1134",15
"GO:0009057","macromolecule catabolic process","21/99","1310/18723",3.89972248633082e-06,0.00148746557692904,0.00127781884176163,"9572/1618/85407/10868/3920/7078/960/1508/85441/1956/57690/5720/975/8878/221662/51449/2817/3949/7706/6599/57674",21
"GO:0051270","regulation of cellular component movement","19/99","1116/18723",5.19557317555706e-06,0.00173402254734217,0.00148962551967616,"5919/26012/5176/7139/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240",19
"GO:2000145","regulation of cell motility","18/99","1043/18723",7.95441467476986e-06,0.00235980968684839,0.00202721281594427,"5919/26012/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240",18
"GO:0009888","tissue development","25/99","1870/18723",9.92375711281339e-06,0.00240176052728547,0.00206325101082399,"89/8614/7139/26227/85407/7178/3397/1747/93185/30812/960/768/1508/7045/5997/3398/1956/8828/655/221662/2817/7408/1134/6781/4880",25
"GO:0048699","generation of neurons","22/99","1514/18723",1.06241298799281e-05,0.00240176052728547,0.00206325101082399,"9572/26012/5176/11113/26227/5414/85407/9922/3397/30812/5997/4884/23017/3398/1956/8828/1902/655/3949/157285/7408/558",22
"GO:0009725","response to hormone","16/99","860/18723",1.07944293361145e-05,0.00240176052728547,0.00206325101082399,"8614/5919/9572/26012/5176/7078/1508/4842/6752/1956/655/10076/7706/6781/11240/6599",16
"GO:0040012","regulation of locomotion","18/99","1082/18723",1.31092987552191e-05,0.00269244828280269,0.00231296858199372,"5919/26012/5176/85407/9922/25777/1956/8828/655/975/10076/7205/2192/7114/157285/9219/6781/11240",18
"GO:1902531","regulation of intracellular signal transduction","23/99","1694/18723",1.92856099947635e-05,0.00367804133471561,0.00315964993823982,"89/9572/11113/5414/7178/9922/7078/960/5997/1956/1902/655/975/8878/7205/2192/7114/7706/157285/56882/558/55379/4880",23
"GO:0009719","response to endogenous stimulus","22/99","1601/18723",2.53964041950514e-05,0.00429110405626491,0.00368630622456189,"8614/5919/9572/26012/5176/3397/7078/960/1508/4842/6752/1956/4053/655/975/10076/2817/3949/7706/6781/11240/6599",22
"GO:0010001","glial cell differentiation","8/99","225/18723",2.57144812360444e-05,0.00429110405626491,0.00368630622456189,"9572/26227/10397/30812/3398/1956/2817/3949",8
"GO:0042063","gliogenesis","9/99","301/18723",3.10643888459671e-05,0.0048118475645704,0.00413365497464968,"9572/26227/10397/30812/3398/25777/1956/2817/3949",9
"GO:0033280","response to vitamin D","4/99","35/18723",3.39526604445656e-05,0.0048118475645704,0.00413365497464968,"8614/655/7706/6781",4
