"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007267","cell-cell signaling","38/145","1641/18723",5.00158380246352e-10,1.2268885067443e-06,1.03243219332957e-06,"6860/23002/2563/287/3798/55638/4131/9746/6857/8609/23208/7532/139285/26045/50944/610/1952/3084/2899/2782/3371/2982/5743/65268/27230/2149/3749/1958/6801/1363/5122/154810/5865/57497/8792/8573/22829/775",38
"GO:0050808","synapse organization","17/145","426/18723",3.48628056116361e-08,4.27592310826716e-05,3.59820851602202e-05,"57633/7846/55638/4747/4131/9746/9806/4897/8404/26045/50944/3084/3371/1282/2149/57497/22829",17
"GO:0099536","synaptic signaling","22/145","748/18723",7.18957419510854e-08,5.87867516686708e-05,4.94693157775714e-05,"6860/2563/3798/55638/4131/9746/6857/23208/7532/26045/50944/3084/2899/2782/2982/5743/2149/3749/5865/57497/8573/22829",22
"GO:0120036","plasma membrane bounded cell projection organization","31/145","1478/18723",2.66333340771488e-07,0.000103501851125176,8.70972729660656e-05,"6860/4133/1641/57556/478/3798/56896/54874/4747/4131/7345/6857/8609/4897/50944/57498/3983/1952/11075/1809/3371/22920/10565/150465/26999/140735/6801/63917/23242/4685/55754",31
"GO:0032989","cellular component morphogenesis","21/145","744/18723",2.91106853924408e-07,0.000103501851125176,8.70972729660656e-05,"6860/4133/57556/287/3798/56896/11214/4747/4131/7345/6857/8609/4897/84033/50944/57498/1952/150465/26999/10324/23242",21
"GO:0072384","organelle transport along microtubule","8/145","85/18723",3.10172559985248e-07,0.000103501851125176,8.70972729660656e-05,"4133/3798/55638/4747/4131/7345/22920/1778",8
"GO:0030705","cytoskeleton-dependent intracellular transport","11/145","195/18723",3.54415895217502e-07,0.000103501851125176,8.70972729660656e-05,"6860/4133/7846/3798/55638/54874/4747/4131/7345/22920/1778",11
"GO:0031175","neuron projection development","24/145","963/18723",3.68475292685577e-07,0.000103501851125176,8.70972729660656e-05,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/11075/1809/3371/10565/150465/26999/6801/23242/4685/55754",24
"GO:0034330","cell junction organization","20/145","694/18723",4.14906008090315e-07,0.000103501851125176,8.70972729660656e-05,"287/57633/7846/55638/4747/4131/9746/9806/4897/8404/26045/50944/3084/3371/1282/2149/6801/57497/50848/22829",20
"GO:0051049","regulation of transport","34/145","1759/18723",4.21939874134433e-07,0.000103501851125176,8.70972729660656e-05,"6860/4133/287/376267/55638/4131/3757/6857/51308/8609/23208/9846/26045/10776/50944/3778/124930/610/10079/9943/3084/1778/5743/9026/65268/27230/2149/3749/23704/5865/8792/8573/775/55754",34
"GO:0030030","cell projection organization","31/145","1522/18723",5.05153721448084e-07,0.000107163688939154,9.01787259466094e-05,"6860/4133/1641/57556/478/3798/56896/54874/4747/4131/7345/6857/8609/4897/50944/57498/3983/1952/11075/1809/3371/22920/10565/150465/26999/140735/6801/63917/23242/4685/55754",31
"GO:0007268","chemical synaptic transmission","20/145","716/18723",6.7661762668492e-07,0.000107163688939154,9.01787259466094e-05,"6860/2563/3798/55638/4131/9746/6857/23208/7532/26045/50944/2899/2982/5743/2149/3749/5865/57497/8573/22829",20
"GO:0098916","anterograde trans-synaptic signaling","20/145","716/18723",6.7661762668492e-07,0.000107163688939154,9.01787259466094e-05,"6860/2563/3798/55638/4131/9746/6857/23208/7532/26045/50944/2899/2982/5743/2149/3749/5865/57497/8573/22829",20
"GO:0032253","dense core granule localization","4/145","10/18723",6.98988594792689e-07,0.000107163688939154,9.01787259466094e-05,"6860/4133/3798/55638",4
"GO:0099519","dense core granule cytoskeletal transport","4/145","10/18723",6.98988594792689e-07,0.000107163688939154,9.01787259466094e-05,"6860/4133/3798/55638",4
"GO:1901950","dense core granule transport","4/145","10/18723",6.98988594792689e-07,0.000107163688939154,9.01787259466094e-05,"6860/4133/3798/55638",4
"GO:0099537","trans-synaptic signaling","20/145","724/18723",8.0436062853904e-07,0.000116064507165074,9.76688044931924e-05,"6860/2563/3798/55638/4131/9746/6857/23208/7532/26045/50944/2899/2982/5743/2149/3749/5865/57497/8573/22829",20
"GO:0030029","actin filament-based process","21/145","798/18723",9.09323776357867e-07,0.000123920623522547,0.000104279761721507,"23002/287/11214/54874/3757/6711/57482/84033/50944/57221/1809/10565/9026/26999/55561/23704/10324/154810/23242/50848/775",21
"GO:0048666","neuron development","25/145","1104/18723",1.19448474026526e-06,0.000154214266730035,0.000129771998651533,"6860/4133/1641/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/11075/1809/3371/10565/150465/26999/6801/23242/4685/55754",25
"GO:0099518","vesicle cytoskeletal trafficking","7/145","73/18723",1.53609275686112e-06,0.000188401776629017,0.000158540941905509,"6860/4133/3798/55638/54874/22920/1778",7
"GO:0030182","neuron differentiation","28/145","1363/18723",1.70619213331437e-06,0.000199299490620007,0.00016771141721451,"6860/4133/1641/57556/3798/56896/4747/4131/7345/6857/8609/7532/4897/2119/50944/57498/1952/11075/3084/1809/3371/10565/150465/26999/6801/23242/4685/55754",28
"GO:0007264","small GTPase mediated signal transduction","16/145","502/18723",1.80657593263359e-06,0.000201433216488645,0.000169506957124137,"81848/376267/11214/1795/10776/84033/57221/55379/3084/2782/10565/2149/9908/9901/5900/50848",16
"GO:0032252","secretory granule localization","4/145","13/18723",2.33718737523721e-06,0.000249266114411169,0.000209758555736392,"6860/4133/3798/55638",4
"GO:0090066","regulation of anatomical structure size","16/145","518/18723",2.70638485535871e-06,0.000276615085424788,0.000232772837778879,"4133/57556/4747/4131/6711/57482/4897/3778/2982/10565/5743/9026/150465/2149/26999/5865",16
"GO:0051640","organelle localization","16/145","521/18723",2.91425397805078e-06,0.000285946600326342,0.000240625349514003,"6860/4133/376267/3798/55638/54874/4747/4131/7345/6857/23208/9846/22920/1778/150465/5865",16
"GO:0051056","regulation of small GTPase mediated signal transduction","12/145","302/18723",4.1694324053258e-06,0.000393369911164007,0.000331022548455218,"81848/11214/1795/10776/84033/57221/55379/3084/10565/2149/9901/50848",12
"GO:0051494","negative regulation of cytoskeleton organization","9/145","163/18723",5.08083727792271e-06,0.000461603475657201,0.00038844139968836,"4133/4131/6711/57482/50944/11075/10565/9026/50848",9
"GO:0048812","neuron projection morphogenesis","17/145","615/18723",5.72272655182555e-06,0.000501351722558145,0.000421889728125184,"6860/4133/57556/3798/56896/4747/4131/7345/6857/8609/4897/50944/57498/1952/150465/26999/23242",17
"GO:1902904","negative regulation of supramolecular fiber organization","9/145","167/18723",6.19039860901826e-06,0.000523622337514545,0.000440630550718142,"4133/4131/6711/57482/50944/11075/10565/9026/50848",9
