"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","39/167","1526/18723",1.36516765725035e-09,3.4120780818382e-06,2.80858927241073e-06,"5176/5919/960/655/85407/9922/10076/1956/25777/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/7205/387/9219/6223/3162/1012/114757/1803/11240/5580/558/3164/2817/8826/9448/1647/4627",39
"GO:0048870","cell motility","41/167","1710/18723",3.04468597427561e-09,3.4120780818382e-06,2.80858927241073e-06,"5176/5919/960/93185/655/85407/9922/10076/1956/25777/2192/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/7205/387/9219/6223/3162/1012/114757/1803/11240/5580/558/3164/2817/8826/9448/1647/4627",41
"GO:0051674","localization of cell","41/167","1710/18723",3.04468597427561e-09,3.4120780818382e-06,2.80858927241073e-06,"5176/5919/960/93185/655/85407/9922/10076/1956/25777/2192/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/7205/387/9219/6223/3162/1012/114757/1803/11240/5580/558/3164/2817/8826/9448/1647/4627",41
"GO:0040011","locomotion","43/167","1878/18723",4.52758287854008e-09,3.80543340941293e-06,3.13237247044259e-06,"5176/5919/960/93185/655/85407/9922/10076/1956/25777/2192/3397/8828/975/5414/30011/6781/30812/157285/4814/1902/7114/2195/684/7408/7205/387/9219/6223/3162/1012/114757/1803/11240/5580/558/3164/2817/8826/9448/8061/1647/4627",43
"GO:0051270","regulation of cellular component movement","31/167","1116/18723",1.40193960477865e-08,9.42664190253161e-06,7.75936678097486e-06,"5176/5919/655/7139/85407/9922/10076/1956/25777/2192/8828/975/6781/476/157285/7114/684/7205/387/9219/6223/3162/1012/114757/87/1803/11240/3916/8826/9448/1647",31
"GO:0001667","ameboidal-type cell migration","18/167","475/18723",2.61171341475963e-07,0.000146343008340365,0.000120459553814089,"5176/655/9922/3397/8828/6781/30812/7114/387/9219/3162/1012/114757/1803/3164/9448/1647/4627",18
"GO:0061061","muscle structure development","20/167","636/18723",1.04522743251726e-06,0.000502007804017574,0.000413218484223739,"93185/89/10290/7139/85407/975/5997/30812/4814/3398/221662/1134/85461/387/6443/87/3164/5925/2817/4627",20
"GO:2000145","regulation of cell motility","26/167","1043/18723",1.87568988798953e-06,0.000734795013112263,0.000604832990848849,"5176/5919/655/85407/9922/10076/1956/25777/2192/8828/975/6781/157285/7114/684/7205/387/9219/3162/1012/114757/1803/11240/8826/9448/1647",26
"GO:1902531","regulation of intracellular signal transduction","35/167","1694/18723",1.96703007674312e-06,0.000734795013112263,0.000604832990848849,"11113/7078/960/89/655/7178/9922/1956/2192/7706/975/5414/5997/8878/157285/1902/7114/684/7205/387/3589/4880/56882/754/3162/1012/55379/138151/5580/558/1263/8826/9448/1647/11261",35
"GO:0000902","cell morphogenesis","25/167","988/18723",2.32698687247255e-06,0.000760744111580782,0.000626192513649731,"960/655/1956/2192/3397/8828/30011/6781/4884/157285/1902/2195/54751/7408/387/8408/56882/87/558/5925/92211/8826/8516/9448/4627",25
