"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","29/129","1526/18723",4.06905017087766e-07,0.000384806844569957,0.000344750283083057,"5919/85407/5176/960/1956/4814/5414/9922/30011/10076/3397/975/30812/655/8828/7114/1902/25777/9219/7205/684/11240/157285/6781/2195/2817/6223/1647/3162",29
"GO:0048870","cell motility","31/129","1710/18723",4.13178430103748e-07,0.000384806844569957,0.000344750283083057,"5919/85407/5176/93185/960/1956/4814/5414/9922/30011/10076/3397/975/30812/655/8828/2192/7114/1902/25777/9219/7205/684/11240/157285/6781/2195/2817/6223/1647/3162",31
"GO:0051674","localization of cell","31/129","1710/18723",4.13178430103748e-07,0.000384806844569957,0.000344750283083057,"5919/85407/5176/93185/960/1956/4814/5414/9922/30011/10076/3397/975/30812/655/8828/2192/7114/1902/25777/9219/7205/684/11240/157285/6781/2195/2817/6223/1647/3162",31
"GO:0040011","locomotion","32/129","1878/18723",1.01303390183276e-06,0.000707604180430182,0.000633945952252185,"5919/85407/5176/93185/960/1956/4814/5414/9922/30011/10076/3397/975/30812/655/8828/2192/7114/1902/25777/9219/7205/684/11240/157285/6781/7408/2195/2817/6223/1647/3162",32
"GO:0051270","regulation of cellular component movement","23/129","1116/18723",2.08916764416581e-06,0.00116742687955985,0.00104590329638448,"5919/85407/5176/7139/1956/9922/10076/975/655/8828/2192/7114/25777/9219/87/7205/684/11240/157285/6781/6223/1647/3162",23
"GO:2000145","regulation of cell motility","20/129","1043/18723",2.98914679848746e-05,0.0130517937386018,0.0116931641149814,"5919/85407/5176/1956/9922/10076/975/655/8828/2192/7114/25777/9219/7205/684/11240/157285/6781/1647/3162",20
"GO:0061061","muscle structure development","15/129","636/18723",3.26995548211212e-05,0.0130517937386018,0.0116931641149814,"89/85407/93185/7139/4814/10290/3398/975/30812/5997/85461/87/221662/1134/2817",15
"GO:0060284","regulation of cell development","13/129","501/18723",4.30670627847148e-05,0.0150411716775617,0.0134754572765858,"89/5176/1956/3398/3397/30812/655/2192/7520/4880/3949/8408/6223",13
"GO:0040012","regulation of locomotion","20/129","1082/18723",5.00774210422694e-05,0.0155462571546779,0.0139279657588908,"5919/85407/5176/1956/9922/10076/975/655/8828/2192/7114/25777/9219/7205/684/11240/157285/6781/1647/3162",20
"GO:0009888","tissue development","28/129","1870/18723",6.08602838205565e-05,0.0170043632994635,0.0152342899921351,"89/8614/85407/1747/1508/93185/7178/7139/960/1956/768/26227/3398/3397/7045/30812/5997/655/8828/221662/1134/6781/7408/2195/4880/8516/2817/9139",28
"GO:1902531","regulation of intracellular signal transduction","26/129","1694/18723",7.86111236124268e-05,0.0199672253975564,0.0178887322440527,"89/11113/7178/960/1956/5414/9922/7078/975/5997/655/2192/7114/7706/8878/56882/1902/55379/7205/684/157285/4880/1647/3589/3162/55367",26
"GO:0033280","response to vitamin D","4/129","35/18723",9.54319210519397e-05,0.0222197322849266,0.0199067638825888,"8614/655/7706/6781",4
"GO:0048589","developmental growth","14/129","626/18723",0.000106916549324688,0.0225076676861945,0.0201647265786725,"89/85407/4814/2027/975/5997/8828/2593/7458/1134/6781/80351/4880/8408",14
"GO:0022008","neurogenesis","25/129","1632/18723",0.000114240977972133,0.0225076676861945,0.0201647265786725,"11113/85407/5176/1956/5414/26227/9922/3398/3397/30812/5997/655/8828/10397/1902/25777/7520/157285/7408/3949/8408/6929/2817/9139/92211",25
"GO:0030029","actin filament-based process","16/129","798/18723",0.000120835724872196,0.0225076676861945,0.0201647265786725,"89/23406/11113/7139/9922/30011/3397/7114/1902/25777/87/684/6781/7408/5910/2195",16
"GO:0030334","regulation of cell migration","18/129","985/18723",0.000142876540094214,0.024387314623683,0.0218487112139239,"5919/85407/5176/1956/9922/10076/975/655/8828/7114/25777/9219/7205/684/11240/6781/1647/3162",18
"GO:0000902","cell morphogenesis","18/129","988/18723",0.000148383804081106,0.024387314623683,0.0218487112139239,"960/1956/30011/3397/655/8828/2192/56882/1902/87/54751/157285/6781/7408/2195/8408/8516/92211",18
"GO:0009991","response to extracellular stimulus","12/129","505/18723",0.000195281353883745,0.0301100844330228,0.0269757679168625,"8614/5919/1956/6752/655/7706/6781/3949/8408/23710/6223/3162",12
"GO:0007155","cell adhesion","23/129","1492/18723",0.000204757195500155,0.0301100844330228,0.0269757679168625,"89/1013/960/1956/4814/10076/3397/7045/975/6541/655/8828/2192/976/3959/87/7205/54751/2195/4811/8516/8728/92211",23
"GO:0022610","biological adhesion","23/129","1499/18723",0.000219200873370315,0.030622362009833,0.0274347198355057,"89/1013/960/1956/4814/10076/3397/7045/975/6541/655/8828/2192/976/3959/87/7205/54751/2195/4811/8516/8728/92211",23
"GO:0014706","striated muscle tissue development","10/129","384/18723",0.000330680796485363,0.0419964611536411,0.0376248293800093,"89/93185/7139/3398/30812/5997/655/221662/1134/2817",10
"GO:0042692","muscle cell differentiation","10/129","384/18723",0.000330680796485363,0.0419964611536411,0.0376248293800093,"89/7139/4814/10290/3398/975/5997/85461/87/221662",10
"GO:0030036","actin cytoskeleton organization","14/129","712/18723",0.000400195772414476,0.0454781891355506,0.0407441260461663,"89/23406/11113/7139/9922/30011/3397/7114/1902/87/684/7408/5910/2195",14
"GO:0048646","anatomical structure formation involved in morphogenesis","19/129","1175/18723",0.000436119582743267,0.0454781891355506,0.0407441260461663,"85407/5176/7139/4814/6461/3397/7045/975/30812/655/8828/57674/85461/87/7408/8516/2817/1647/3162",19
"GO:0031667","response to nutrient levels","11/129","474/18723",0.00044318980586048,0.0454781891355506,0.0407441260461663,"8614/5919/1956/6752/655/7706/6781/3949/8408/23710/3162",11
"GO:0031099","regeneration","7/129","198/18723",0.000448275074494267,0.0454781891355506,0.0407441260461663,"1956/4814/2027/10076/975/8408/3162",7
"GO:0001667","ameboidal-type cell migration","11/129","475/18723",0.00045107601531731,0.0454781891355506,0.0407441260461663,"5176/9922/3397/30812/655/8828/7114/9219/6781/1647/3162",11
"GO:0033273","response to vitamin","5/129","93/18723",0.000459761764574235,0.0454781891355506,0.0407441260461663,"8614/1956/655/7706/6781",5
"GO:0060537","muscle tissue development","10/129","403/18723",0.00048298248420804,0.0454781891355506,0.0407441260461663,"89/93185/7139/3398/30812/5997/655/221662/1134/2817",10
"GO:0001890","placenta development","6/129","144/18723",0.000488312696516291,0.0454781891355506,0.0407441260461663,"8614/1747/1508/655/6781/8728",6
