"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090136","epithelial cell-cell adhesion","3/40","17/18723",6.01650122041347e-06,0.00824862317318686,0.00696647509732086,"3728/11149/1832",3
"GO:0098901","regulation of cardiac muscle cell action potential","3/40","27/18723",2.54991142683529e-05,0.0174796428309559,0.0147626451027306,"3728/488/1832",3
"GO:0086004","regulation of cardiac muscle cell contraction","3/40","34/18723",5.16283088935868e-05,0.0214608636433157,0.0181250335964124,"3728/488/1832",3
"GO:0002027","regulation of heart rate","4/40","103/18723",6.77893321576628e-05,0.0214608636433157,0.0181250335964124,"3728/11149/488/1832",4
"GO:1903115","regulation of actin filament-based movement","3/40","39/18723",7.82671905299625e-05,0.0214608636433157,0.0181250335964124,"3728/488/1832",3
"GO:0002934","desmosome organization","2/40","10/18723",0.000198110215891186,0.0415320914028701,0.0350764332935292,"3728/1832",2
"GO:0098900","regulation of action potential","3/40","55/18723",0.000219421736534102,0.0415320914028701,0.0350764332935292,"3728/488/1832",3
"GO:0072594","establishment of protein localization to organelle","6/40","422/18723",0.000253729572192894,0.0415320914028701,0.0350764332935292,"3838/5580/10694/8031/3728/10628",6
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","2/40","12/18723",0.000289776668896227,0.0415320914028701,0.0350764332935292,"3728/1832",2
"GO:0006606","protein import into nucleus","4/40","155/18723",0.00032742514097381,0.0415320914028701,0.0350764332935292,"3838/5580/3728/10628",4
"GO:0051170","import into nucleus","4/40","159/18723",0.000360692669185609,0.0415320914028701,0.0350764332935292,"3838/5580/3728/10628",4
"GO:0034504","protein localization to nucleus","5/40","290/18723",0.000363519399587484,0.0415320914028701,0.0350764332935292,"3838/5580/10694/3728/10628",5
"GO:0086069","bundle of His cell to Purkinje myocyte communication","2/40","15/18723",0.000459142016494062,0.0449631217580971,0.0379741517401104,"3728/1832",2
"GO:1903729","regulation of plasma membrane organization","2/40","15/18723",0.000459142016494062,0.0449631217580971,0.0379741517401104,"5580/50807",2
"GO:0086003","cardiac muscle cell contraction","3/40","73/18723",0.000506529621177886,0.0451738894525371,0.038152158161765,"3728/488/1832",3
"GO:0086001","cardiac muscle cell action potential","3/40","76/18723",0.000569997426079348,0.0451738894525371,0.038152158161765,"3728/488/1832",3
"GO:0055117","regulation of cardiac muscle contraction","3/40","77/18723",0.000592229954023743,0.0451738894525371,0.038152158161765,"3728/488/1832",3
"GO:0048791","calcium ion-regulated exocytosis of neurotransmitter","2/40","17/18723",0.00059309264051471,0.0451738894525371,0.038152158161765,"488/148281",2
