run	nodes	geneid	community
3	326	CASTOR2	1
3	326	SPATS2L	1
3	326	SESN2	4
3	326	ATP1A1	1
3	326	GAL3ST4	0
3	326	SCD5	1
3	326	TRIM25	0
3	326	CASTOR3	1
3	326	NOTCH1	4
3	326	ANTXR1	1
3	326	FOXO1	1
3	326	VSTM4	1
3	326	ID2	0
3	326	HEY1	0
3	326	COBLL1	0
3	326	PRAG1	0
3	326	PDZRN3	1
3	326	TANC1	0
3	326	SOX8	0
3	326	FNDC5	4
3	326	ITGA6	1
3	326	SCRN1	0
3	326	DTWD1	1
3	326	BMP7	0
3	326	PCSK1	1
3	326	SULF2	1
3	326	IP6K3	4
3	326	ULK1	0
3	326	LRRC59	0
3	326	BST2	0
3	326	CELSR1	1
3	326	SLAIN1	4
3	326	ABCD3	1
3	326	ADGRE5	0
3	326	CES2	0
3	326	HELZ2	0
3	326	NRBP1	0
3	326	MTA2	0
3	326	IFI44L	0
3	326	TRIP6	0
3	326	PADI2	0
3	326	SH3D19	1
3	326	IFIH1	0
3	326	GNG5	0
3	326	ADGRB2	4
3	326	RBM24	0
3	326	NACC2	0
3	326	ZNF385A	4
3	326	VASP	0
3	326	SFRP1	1
3	326	MACROH2A1	4
3	326	XRCC5	0
3	326	SNHG1	0
3	326	MAN2B1	0
3	326	FBLIM1	0
3	326	SERPINE2	1
3	326	BDNF	1
3	326	GABARAPL1	0
3	326	CHRNA1	0
3	326	SYTL1	4
3	326	EIF4H	0
3	326	SVIL	1
3	326	OLFML2A	1
3	326	PRRX1	1
3	326	IGDCC3	4
3	326	ZNFX1	0
3	312	DLX3	0
3	312	ZDHHC22	0
3	312	FKBP4	2
3	312	TMEM132B	0
3	312	RGS12	0
3	312	COTL1	0
3	312	SHH	2
3	312	CIT	0
3	312	MT1F	2
3	312	RGS3	2
3	312	TNNT2	0
3	312	RARRES2	0
3	312	STC2	0
3	312	ELFN2	2
3	312	CROCC2	0
3	312	ACTN3	0
3	312	KANK4	2
3	312	SYT6	0
3	312	PHGDH	0
3	312	USP20	0
3	312	NSMF	0
3	312	CTSB	0
3	312	TPT1	0
3	312	SERPINF1	0
3	312	ARHGAP26	3
3	312	NDRG1	0
3	312	WHRN	2
3	312	RNASE1	2
3	312	DAZL	0
3	312	SH3KBP1	0
3	312	PFKFB3	0
3	312	CDH15	0
3	312	SH3RF3	2
3	312	LMX1A	2
3	312	STK32C	0
3	312	PCYOX1	3
3	312	VIM	3
3	312	NKD1	0
3	312	SPATA13	3
3	312	RBP1	0
3	312	OLFML2B	0
3	312	TTC3	3
3	312	CHSY1	3
3	312	COL12A1	3
3	312	SNHG29	0
3	312	TIMP3	0
3	312	RPS6	3
3	312	KCTD12	3
3	312	ID1	0
3	312	ANXA5	3
3	312	PTBP2	3
3	312	EIF3E	3
3	312	RCAN2	3
3	312	IGSF8	0
3	312	SHB	0
3	312	SSR1	3
3	312	NR1D1	2
3	312	STRADB	2
3	312	TNRC6C	2
3	312	TXNIP	3
3	312	CILP2	2
3	312	ZNF510	2
3	312	TMEM245	3
3	312	NIPA1	3
3	312	SEPTIN4	0
3	312	ANKRD33B	2
3	312	UBE2D3	3
3	312	VTA1	3
3	312	PSME1	0
3	312	MIAT	0
3	312	SCN8A	3
3	312	GPR107	3
3	312	IQSEC1	0
3	312	SLC6A6	0
3	312	ARHGEF12	3
3	312	ENO3	0
3	312	TGFBI	0
3	312	PNRC1	3
3	312	SPEG	0
3	312	SLC38A4	2
3	312	CD44	0
3	312	APLP2	0
3	312	SMARCE1	3
3	312	CANX	3
3	312	SCP2	2
3	312	SERINC5	2
3	312	SET	2
3	312	RNPEP	0
3	312	HIP1	2
3	312	CA9	0
3	312	RAN	2
3	312	ZHX1	2
3	312	ZNF395	0
3	312	COL4A5	3
3	312	PTPRU	0
3	312	GRIK3	2
3	312	SART3	2
3	312	SSTR2	0
3	312	FAIM2	0
3	312	RGS2	0
3	312	FBLN1	0
3	312	NOS1	2
3	312	LAMP2	3
3	312	H1-0	0
3	312	SCN4A	2
3	312	FAM131B	0
3	312	NINJ1	0
3	312	LRRC8D	2
3	312	TRIM9	2
3	312	SEMA3C	3
3	312	MX2	0
3	312	TENM4	2
3	312	KIF1C	0
3	312	PER3	2
3	312	EMP1	3
3	312	NPHS1	2
3	312	BCAM	2
3	312	NRP2	0
3	312	DSTN	3
3	312	UNC119	3
3	312	EGFR	0
3	312	NPTX1	0
3	312	OPRD1	3
3	312	LTBP2	0
3	312	KIF3B	2
3	312	NTPCR	3
3	312	PLEKHD1	2
3	312	RASAL1	2
3	312	SLC7A1	0
3	312	SUN2	0
3	312	LPAR1	0
3	312	SQSTM1	0
3	312	CD81	0
3	312	SLC36A1	2
3	312	AFAP1	0
3	312	CACNA1A	2
3	312	ATF7IP	2
3	312	MAN1C1	2
3	312	TCF7	0
3	312	C14orf132	2
3	312	ARNT	3
3	312	SEC24D	3
3	312	MBNL2	2
3	312	CASTOR2	3
3	312	SPATS2L	3
3	312	SESN2	2
3	312	ATP1A1	3
3	312	GAL3ST4	0
3	312	SCD5	3
3	312	TRIM25	0
3	312	CASTOR3	3
3	312	NOTCH1	2
3	312	ANTXR1	3
3	312	FOXO1	0
3	312	VSTM4	3
3	312	ID2	0
3	312	HEY1	3
3	312	COBLL1	0
3	312	PRAG1	0
3	312	PDZRN3	3
3	312	TANC1	0
3	312	SOX8	0
3	312	FNDC5	2
3	312	ITGA6	2
3	312	SCRN1	0
3	312	DTWD1	2
3	312	BMP7	0
3	312	PCSK1	3
3	312	IP6K3	2
3	312	ULK1	0
3	312	LRRC59	0
3	312	BST2	0
3	312	CELSR1	3
3	312	SLAIN1	2
3	312	ABCD3	2
3	312	ADGRE5	0
3	312	CES2	0
3	312	HELZ2	0
3	312	NRBP1	0
3	312	MTA2	0
3	312	IFI44L	0
3	312	TRIP6	0
3	312	PADI2	0
3	312	SH3D19	3
3	312	IFIH1	0
3	312	GNG5	0
3	312	ADGRB2	2
3	312	RBM24	0
3	312	NACC2	0
3	312	ZNF385A	2
3	312	VASP	0
3	312	SFRP1	3
3	312	MACROH2A1	2
3	312	XRCC5	0
3	312	SNHG1	0
3	312	MAN2B1	0
3	312	FBLIM1	0
3	312	SERPINE2	3
3	312	BDNF	3
3	300	DLX3	0
3	300	ZDHHC22	0
3	300	FKBP4	4
3	300	TMEM132B	0
3	300	RGS12	0
3	300	COTL1	0
3	300	SHH	4
3	300	CIT	0
3	300	MT1F	4
3	300	RGS3	4
3	300	TNNT2	0
3	300	RARRES2	0
3	300	STC2	0
3	300	ELFN2	4
3	300	CROCC2	0
3	300	ACTN3	0
3	300	KANK4	4
3	300	SYT6	0
3	300	PHGDH	0
3	300	USP20	0
3	300	NSMF	0
3	300	CTSB	0
3	300	TPT1	0
3	300	SERPINF1	0
3	300	ARHGAP26	1
3	300	NDRG1	0
3	300	WHRN	4
3	300	RNASE1	4
3	300	DAZL	0
3	300	SH3KBP1	0
3	300	PFKFB3	0
3	300	CDH15	0
3	300	SH3RF3	4
3	300	LMX1A	4
3	300	STK32C	0
3	300	PCYOX1	1
3	300	VIM	1
3	300	NKD1	0
3	300	RBP1	0
3	300	OLFML2B	0
3	300	TTC3	1
3	300	CHSY1	1
3	300	COL12A1	1
3	300	SNHG29	0
3	300	TIMP3	0
3	300	RPS6	1
3	300	KCTD12	1
3	300	ID1	0
3	300	ANXA5	1
3	300	PTBP2	1
3	300	EIF3E	1
3	300	RCAN2	1
3	300	IGSF8	0
3	300	SHB	0
3	300	SSR1	1
3	300	NR1D1	0
3	300	STRADB	4
3	300	TNRC6C	4
3	300	TXNIP	1
3	300	CILP2	4
3	300	ZNF510	4
3	300	TMEM245	1
3	300	NIPA1	1
3	300	SEPTIN4	0
3	300	ANKRD33B	1
3	300	UBE2D3	1
3	300	VTA1	1
3	300	PSME1	0
3	300	MIAT	0
3	300	SCN8A	1
3	300	GPR107	1
3	300	IQSEC1	0
3	300	SLC6A6	0
3	300	ARHGEF12	1
3	300	ENO3	0
3	300	TGFBI	0
3	300	PNRC1	1
3	300	SPEG	0
3	300	SLC38A4	4
3	300	CD44	0
3	300	APLP2	0
3	300	SMARCE1	1
3	300	CANX	1
3	300	SCP2	1
3	300	SERINC5	1
3	300	SET	1
3	300	RNPEP	0
3	300	HIP1	4
3	300	CA9	0
3	300	RAN	1
3	300	ZHX1	1
3	300	ZNF395	0
3	300	COL4A5	1
3	300	PTPRU	0
3	300	GRIK3	0
3	300	SART3	1
3	300	SSTR2	0
3	300	FAIM2	0
3	300	RGS2	0
3	300	FBLN1	0
3	300	NOS1	0
3	300	LAMP2	1
3	300	H1-0	0
3	300	SCN4A	4
3	300	FAM131B	0
3	300	NINJ1	0
3	300	LRRC8D	4
3	300	TRIM9	0
3	300	SEMA3C	1
3	300	MX2	0
3	300	TENM4	4
3	300	KIF1C	0
3	300	PER3	1
3	300	EMP1	1
3	300	NPHS1	0
3	300	BCAM	4
3	300	NRP2	0
3	300	DSTN	1
3	300	UNC119	1
3	300	EGFR	0
3	300	NPTX1	0
3	300	OPRD1	1
3	300	LTBP2	0
3	300	KIF3B	1
3	300	NTPCR	1
3	300	PLEKHD1	4
3	300	RASAL1	1
3	300	SLC7A1	0
3	300	SUN2	0
3	300	LPAR1	0
3	300	SQSTM1	0
3	300	CD81	0
3	300	SLC36A1	4
3	300	AFAP1	0
3	300	CACNA1A	4
3	300	ATF7IP	4
3	300	MAN1C1	4
3	300	TCF7	0
3	300	C14orf132	1
3	300	ARNT	1
3	300	SEC24D	1
3	300	MBNL2	1
3	300	CASTOR2	1
3	300	SPATS2L	1
3	300	SESN2	4
3	300	ATP1A1	1
3	300	GAL3ST4	0
3	300	SCD5	1
3	300	TRIM25	0
3	300	CASTOR3	1
3	300	NOTCH1	4
3	300	ANTXR1	1
3	300	FOXO1	0
3	300	VSTM4	1
3	300	ID2	0
3	300	HEY1	1
3	300	COBLL1	0
3	300	PRAG1	0
3	300	PDZRN3	1
3	300	TANC1	0
3	300	SOX8	0
3	300	FNDC5	4
3	300	ITGA6	1
3	300	SCRN1	0
3	300	DTWD1	1
3	300	BMP7	0
3	300	PCSK1	1
3	300	IP6K3	4
3	300	ULK1	0
3	300	LRRC59	0
3	300	BST2	0
3	300	CELSR1	1
3	300	SLAIN1	4
3	300	ABCD3	1
3	300	ADGRE5	0
3	300	CES2	0
3	300	HELZ2	0
3	300	NRBP1	0
3	300	MTA2	0
3	300	IFI44L	0
3	300	TRIP6	0
3	300	PADI2	0
3	300	SH3D19	1
3	300	IFIH1	0
3	300	GNG5	0
3	300	ADGRB2	4
3	300	RBM24	0
3	300	NACC2	0
3	300	ZNF385A	4
3	300	VASP	0
3	300	SFRP1	1
3	300	MACROH2A1	4
3	300	XRCC5	0
3	286	DLX3	0
3	286	ZDHHC22	0
3	286	TMEM132B	0
3	286	RGS12	0
3	286	COTL1	0
3	286	CIT	0
3	286	TNNT2	0
3	286	RARRES2	0
3	286	STC2	0
3	286	CROCC2	0
3	286	ACTN3	0
3	286	SYT6	0
3	286	PHGDH	0
3	286	USP20	0
3	286	NSMF	0
3	286	CTSB	0
3	286	TPT1	0
3	286	SERPINF1	0
3	286	ARHGAP26	2
3	286	NDRG1	0
3	286	DAZL	0
3	286	SH3KBP1	0
3	286	PFKFB3	0
3	286	CDH15	0
3	286	SH3RF3	2
3	286	STK32C	0
3	286	PCYOX1	2
3	286	VIM	2
3	286	NKD1	0
3	286	RBP1	0
3	286	OLFML2B	0
3	286	TTC3	2
3	286	CHSY1	2
3	286	COL12A1	2
3	286	SNHG29	0
3	286	TIMP3	0
3	286	RPS6	2
3	286	KCTD12	2
3	286	ID1	0
3	286	ANXA5	2
3	286	PTBP2	2
3	286	EIF3E	2
3	286	RCAN2	2
3	286	IGSF8	0
3	286	SHB	0
3	286	SSR1	2
3	286	NR1D1	0
3	286	STRADB	2
3	286	TNRC6C	0
3	286	TXNIP	2
3	286	CILP2	2
3	286	ZNF510	2
3	286	TMEM245	2
3	286	NIPA1	2
3	286	SEPTIN4	0
3	286	ANKRD33B	2
3	286	UBE2D3	2
3	286	VTA1	2
3	286	PSME1	0
3	286	MIAT	0
3	286	SCN8A	2
3	286	GPR107	2
3	286	IQSEC1	0
3	286	SLC6A6	0
3	286	ARHGEF12	2
3	286	ENO3	0
3	286	TGFBI	0
3	286	PNRC1	2
3	286	SPEG	0
3	286	CD44	0
3	286	APLP2	0
3	286	SMARCE1	2
3	286	CANX	2
3	286	SCP2	2
3	286	SERINC5	2
3	286	SET	2
3	286	RNPEP	0
3	286	HIP1	2
3	286	CA9	0
3	286	RAN	2
3	286	ZHX1	2
3	286	ZNF395	0
3	286	COL4A5	2
3	286	PTPRU	0
3	286	GRIK3	0
3	286	SART3	2
3	286	SSTR2	0
3	286	FAIM2	0
3	286	RGS2	0
3	286	FBLN1	0
3	286	NOS1	0
3	286	LAMP2	2
3	286	H1-0	0
3	286	SCN4A	0
3	286	FAM131B	0
3	286	NINJ1	0
3	286	TRIM9	0
3	286	SEMA3C	2
3	286	MX2	0
3	286	KIF1C	0
3	286	PER3	2
3	286	EMP1	2
3	286	NPHS1	2
3	286	BCAM	0
3	286	NRP2	0
3	286	DSTN	2
3	286	UNC119	2
3	286	EGFR	0
3	286	NPTX1	0
3	286	OPRD1	2
3	286	LTBP2	0
3	286	KIF3B	2
3	286	NTPCR	2
3	286	RASAL1	2
3	286	SLC7A1	0
3	286	SUN2	0
3	286	LPAR1	0
3	286	SQSTM1	0
3	286	CD81	0
3	286	AFAP1	0
3	286	CACNA1A	2
3	286	ATF7IP	2
3	286	TCF7	0
3	286	C14orf132	2
3	286	ARNT	2
3	286	SEC24D	2
3	286	MBNL2	2
3	286	CASTOR2	2
3	286	SPATS2L	2
3	286	ATP1A1	2
3	286	GAL3ST4	0
3	286	SCD5	2
3	286	TRIM25	0
3	286	CASTOR3	2
3	286	ANTXR1	2
3	286	FOXO1	0
3	286	VSTM4	2
3	286	ID2	0
3	286	HEY1	2
3	286	COBLL1	0
3	286	PRAG1	0
3	286	PDZRN3	2
3	286	TANC1	0
3	286	SOX8	0
3	286	FNDC5	2
3	286	ITGA6	2
3	286	SCRN1	0
3	286	DTWD1	2
3	286	BMP7	0
3	286	PCSK1	2
3	286	ULK1	0
3	286	LRRC59	0
3	286	BST2	0
3	286	CELSR1	2
3	286	ABCD3	2
3	286	ADGRE5	0
3	286	CES2	0
3	286	HELZ2	0
3	286	NRBP1	0
3	286	MTA2	0
3	286	IFI44L	0
3	286	TRIP6	0
3	286	PADI2	0
3	280	DLX3	0
3	280	ZDHHC22	0
3	280	TMEM132B	0
3	280	RGS12	0
3	280	COTL1	0
3	280	CIT	0
3	280	TNNT2	0
3	280	RARRES2	0
3	280	STC2	0
3	280	CROCC2	0
3	280	ACTN3	0
3	280	SYT6	0
3	280	PHGDH	0
3	280	USP20	0
3	280	NSMF	0
3	280	CTSB	0
3	280	TPT1	0
3	280	SERPINF1	0
3	280	NDRG1	0
3	280	DAZL	0
3	280	SH3KBP1	0
3	280	PFKFB3	0
3	280	CDH15	0
3	280	SH3RF3	2
3	280	STK32C	0
3	280	PCYOX1	2
3	280	VIM	2
3	280	NKD1	0
3	280	RBP1	0
3	280	OLFML2B	0
3	280	TTC3	2
3	280	CHSY1	2
3	280	COL12A1	0
3	280	SNHG29	0
3	280	TIMP3	0
3	280	RPS6	2
3	280	KCTD12	2
3	280	ID1	0
3	280	ANXA5	2
3	280	PTBP2	2
3	280	EIF3E	2
3	280	RCAN2	2
3	280	IGSF8	0
3	280	SHB	0
3	280	SSR1	2
3	280	NR1D1	0
3	280	STRADB	2
3	280	TXNIP	2
3	280	CILP2	2
3	280	ZNF510	2
3	280	TMEM245	2
3	280	NIPA1	2
3	280	SEPTIN4	0
3	280	ANKRD33B	2
3	280	UBE2D3	2
3	280	VTA1	2
3	280	PSME1	0
3	280	MIAT	0
3	280	SCN8A	2
3	280	GPR107	2
3	280	IQSEC1	0
3	280	SLC6A6	0
3	280	ARHGEF12	2
3	280	ENO3	0
3	280	TGFBI	0
3	280	PNRC1	2
3	280	SPEG	0
3	280	CD44	0
3	280	APLP2	0
3	280	SMARCE1	2
3	280	CANX	2
3	280	SCP2	2
3	280	SERINC5	2
3	280	SET	2
3	280	RNPEP	0
3	280	HIP1	2
3	280	CA9	0
3	280	RAN	2
3	280	ZHX1	2
3	280	ZNF395	0
3	280	COL4A5	2
3	280	PTPRU	0
3	280	GRIK3	0
3	280	SART3	2
3	280	SSTR2	0
3	280	FAIM2	0
3	280	RGS2	0
3	280	FBLN1	0
3	280	NOS1	0
3	280	LAMP2	0
3	280	H1-0	0
3	280	SCN4A	2
3	280	FAM131B	0
3	280	NINJ1	0
3	280	TRIM9	0
3	280	SEMA3C	2
3	280	MX2	0
3	280	TENM4	2
3	280	KIF1C	0
3	280	PER3	2
3	280	EMP1	2
3	280	NPHS1	2
3	280	NRP2	0
3	280	DSTN	2
3	280	UNC119	0
3	280	EGFR	0
3	280	NPTX1	0
3	280	OPRD1	2
3	280	LTBP2	0
3	280	KIF3B	2
3	280	NTPCR	2
3	280	RASAL1	2
3	280	SLC7A1	0
3	280	SUN2	0
3	280	LPAR1	0
3	280	SQSTM1	0
3	280	CD81	0
3	280	AFAP1	0
3	280	ATF7IP	2
3	280	TCF7	0
3	280	C14orf132	2
3	280	ARNT	2
3	280	SEC24D	2
3	280	MBNL2	2
3	280	CASTOR2	2
3	280	SPATS2L	2
3	280	ATP1A1	2
3	280	GAL3ST4	0
3	280	SCD5	2
3	280	TRIM25	0
3	280	CASTOR3	2
3	280	ANTXR1	2
3	280	FOXO1	2
3	280	VSTM4	2
3	280	ID2	0
3	280	HEY1	2
3	280	COBLL1	0
3	280	PRAG1	0
3	280	PDZRN3	2
3	280	TANC1	0
3	280	SOX8	0
3	280	FNDC5	2
3	280	ITGA6	2
3	280	SCRN1	0
3	280	DTWD1	2
3	280	BMP7	0
3	280	PCSK1	2
3	280	ULK1	0
3	280	LRRC59	0
3	280	BST2	0
3	280	CELSR1	2
3	280	ABCD3	2
3	280	ADGRE5	0
3	280	CES2	0
3	280	HELZ2	0
3	280	NRBP1	0
3	269	DLX3	0
3	269	ZDHHC22	0
3	269	FKBP4	4
3	269	TMEM132B	0
3	269	RGS12	0
3	269	COTL1	0
3	269	SHH	4
3	269	CIT	0
3	269	MT1F	4
3	269	RGS3	4
3	269	TNNT2	0
3	269	RARRES2	0
3	269	STC2	0
3	269	ELFN2	4
3	269	CROCC2	0
3	269	ACTN3	0
3	269	KANK4	4
3	269	SYT6	0
3	269	PHGDH	0
3	269	USP20	0
3	269	NSMF	0
3	269	CTSB	0
3	269	TPT1	0
3	269	SERPINF1	0
3	269	ARHGAP26	1
3	269	NDRG1	0
3	269	WHRN	4
3	269	RNASE1	4
3	269	DAZL	0
3	269	SH3KBP1	0
3	269	PFKFB3	0
3	269	CDH15	0
3	269	SH3RF3	4
3	269	LMX1A	4
3	269	STK32C	0
3	269	NKD1	0
3	269	RBP1	0
3	269	OLFML2B	0
3	269	COL12A1	0
3	269	SNHG29	0
3	269	TIMP3	0
3	269	RPS6	1
3	269	KCTD12	1
3	269	ID1	0
3	269	PTBP2	1
3	269	EIF3E	1
3	269	RCAN2	1
3	269	IGSF8	0
3	269	SHB	0
3	269	SSR1	1
3	269	NR1D1	4
3	269	STRADB	1
3	269	TNRC6C	4
3	269	TXNIP	1
3	269	CILP2	1
3	269	ZNF510	1
3	269	TMEM245	1
3	269	NIPA1	1
3	269	SEPTIN4	0
3	269	ANKRD33B	1
3	269	UBE2D3	1
3	269	VTA1	1
3	269	PSME1	0
3	269	MIAT	0
3	269	SCN8A	1
3	269	GPR107	1
3	269	IQSEC1	0
3	269	SLC6A6	0
3	269	ARHGEF12	1
3	269	ENO3	0
3	269	TGFBI	0
3	269	SPEG	0
3	269	SLC38A4	1
3	269	CD44	0
3	269	APLP2	0
3	269	SMARCE1	1
3	269	CANX	1
3	269	SCP2	1
3	269	SERINC5	1
3	269	SET	1
3	269	RNPEP	0
3	269	HIP1	4
3	269	CA9	0
3	269	RAN	1
3	269	ZHX1	1
3	269	ZNF395	0
3	269	PTPRU	0
3	269	GRIK3	4
3	269	SART3	1
3	269	CXCL14	1
3	269	SSTR2	0
3	269	FAIM2	0
3	269	RGS2	0
3	269	FBLN1	0
3	269	NOS1	4
3	269	H1-0	0
3	269	SCN4A	1
3	269	FAM131B	0
3	269	NINJ1	0
3	269	LRRC8D	4
3	269	TRIM9	1
3	269	SEMA3C	1
3	269	MX2	0
3	269	TENM4	1
3	269	KIF1C	0
3	269	PER3	1
3	269	NPHS1	1
3	269	BCAM	4
3	269	NRP2	0
3	269	DSTN	1
3	269	UNC119	0
3	269	EGFR	0
3	269	NPTX1	0
3	269	OPRD1	1
3	269	LTBP2	0
3	269	KIF3B	1
3	269	NTPCR	1
3	269	PLEKHD1	4
3	269	RASAL1	1
3	269	SLC7A1	0
3	269	SUN2	0
3	269	LPAR1	0
3	269	SQSTM1	0
3	269	CD81	0
3	269	SLC36A1	4
3	269	AFAP1	0
3	269	CACNA1A	1
3	269	ATF7IP	1
3	269	MAN1C1	4
3	269	TCF7	0
3	269	C14orf132	1
3	269	ARNT	1
3	269	SEC24D	1
3	269	MBNL2	1
3	269	CASTOR2	1
3	269	SPATS2L	1
3	269	SESN2	4
3	269	GAL3ST4	0
3	269	SCD5	1
3	269	TRIM25	0
3	269	CASTOR3	1
3	269	NOTCH1	4
3	269	FOXO1	1
3	269	VSTM4	1
3	269	ID2	0
3	269	COBLL1	0
3	269	PRAG1	0
3	269	PDZRN3	1
3	269	TANC1	0
3	269	SOX8	0
3	269	FNDC5	1
3	269	ITGA6	1
3	269	SCRN1	0
3	269	DTWD1	1
3	269	BMP7	0
3	269	PCSK1	1
3	269	IP6K3	4
3	269	ULK1	0
3	269	LRRC59	0
3	269	BST2	0
3	269	CELSR1	1
3	269	SLAIN1	4
3	265	DLX3	0
3	265	ZDHHC22	0
3	265	FKBP4	4
3	265	TMEM132B	0
3	265	RGS12	0
3	265	COTL1	0
3	265	SHH	4
3	265	CIT	0
3	265	MT1F	4
3	265	RGS3	4
3	265	TNNT2	0
3	265	RARRES2	0
3	265	STC2	0
3	265	ELFN2	4
3	265	CROCC2	0
3	265	ACTN3	0
3	265	KANK4	4
3	265	SYT6	0
3	265	PHGDH	0
3	265	USP20	0
3	265	NSMF	0
3	265	CTSB	0
3	265	TPT1	0
3	265	SERPINF1	0
3	265	NDRG1	0
3	265	WHRN	4
3	265	RNASE1	4
3	265	DAZL	0
3	265	SH3KBP1	0
3	265	PFKFB3	0
3	265	CDH15	0
3	265	SH3RF3	4
3	265	LMX1A	4
3	265	STK32C	0
3	265	PCYOX1	1
3	265	VIM	1
3	265	NKD1	0
3	265	RBP1	0
3	265	OLFML2B	0
3	265	TTC3	1
3	265	CHSY1	1
3	265	COL12A1	0
3	265	SNHG29	0
3	265	TIMP3	0
3	265	RPS6	1
3	265	KCTD12	1
3	265	ID1	0
3	265	ANXA5	1
3	265	PTBP2	1
3	265	EIF3E	1
3	265	RCAN2	1
3	265	IGSF8	0
3	265	SHB	0
3	265	SSR1	1
3	265	NR1D1	4
3	265	STRADB	1
3	265	TNRC6C	4
3	265	CILP2	1
3	265	ZNF510	1
3	265	TMEM245	1
3	265	NIPA1	1
3	265	SEPTIN4	0
3	265	ANKRD33B	1
3	265	UBE2D3	1
3	265	VTA1	1
3	265	PSME1	0
3	265	MIAT	0
3	265	GPR107	1
3	265	IQSEC1	0
3	265	SLC6A6	0
3	265	ARHGEF12	1
3	265	ENO3	0
3	265	TGFBI	0
3	265	PNRC1	1
3	265	SPEG	0
3	265	SLC38A4	1
3	265	CD44	0
3	265	APLP2	0
3	265	SMARCE1	1
3	265	CANX	1
3	265	SCP2	1
3	265	SERINC5	1
3	265	SET	1
3	265	RNPEP	0
3	265	HIP1	4
3	265	CA9	0
3	265	RAN	1
3	265	ZHX1	1
3	265	ZNF395	0
3	265	COL4A5	1
3	265	PTPRU	0
3	265	GRIK3	4
3	265	SART3	1
3	265	CXCL14	1
3	265	SSTR2	0
3	265	FAIM2	0
3	265	RGS2	0
3	265	FBLN1	0
3	265	NOS1	4
3	265	LAMP2	1
3	265	H1-0	0
3	265	SCN4A	1
3	265	FAM131B	0
3	265	NINJ1	0
3	265	LRRC8D	4
3	265	TRIM9	1
3	265	SEMA3C	1
3	265	MX2	0
3	265	KIF1C	0
3	265	PER3	1
3	265	EMP1	1
3	265	NPHS1	1
3	265	BCAM	4
3	265	NRP2	0
3	265	DSTN	1
3	265	UNC119	0
3	265	EGFR	0
3	265	NPTX1	0
3	265	OPRD1	1
3	265	LTBP2	0
3	265	KIF3B	1
3	265	NTPCR	1
3	265	PLEKHD1	4
3	265	RASAL1	1
3	265	SLC7A1	0
3	265	SUN2	0
3	265	LPAR1	0
3	265	SQSTM1	0
3	265	CD81	0
3	265	SLC36A1	4
3	265	AFAP1	0
3	265	CACNA1A	1
3	265	ATF7IP	1
3	265	MAN1C1	4
3	265	TCF7	0
3	265	C14orf132	1
3	265	ARNT	1
3	265	SEC24D	1
3	265	MBNL2	1
3	265	CASTOR2	1
3	265	SPATS2L	1
3	265	SESN2	4
3	265	ATP1A1	1
3	265	GAL3ST4	0
3	265	SCD5	1
3	265	TRIM25	0
3	265	CASTOR3	1
3	265	NOTCH1	4
3	265	ANTXR1	1
3	265	FOXO1	1
3	265	VSTM4	1
3	265	ID2	0
3	265	HEY1	1
3	265	COBLL1	0
3	265	PRAG1	0
3	265	TANC1	0
3	265	SOX8	0
3	265	FNDC5	1
3	265	ITGA6	1
3	265	SCRN1	0
3	265	DTWD1	1
3	265	BMP7	0
3	265	PCSK1	1
3	265	IP6K3	4
3	265	ULK1	0
3	265	LRRC59	0
3	253	DLX3	0
3	253	ZDHHC22	0
3	253	FKBP4	4
3	253	TMEM132B	0
3	253	RGS12	0
3	253	COTL1	0
3	253	SHH	4
3	253	CIT	0
3	253	MT1F	4
3	253	RGS3	4
3	253	TNNT2	0
3	253	RARRES2	0
3	253	STC2	0
3	253	ELFN2	4
3	253	CROCC2	0
3	253	ACTN3	0
3	253	KANK4	4
3	253	SYT6	0
3	253	PHGDH	0
3	253	USP20	0
3	253	NSMF	0
3	253	CTSB	0
3	253	TPT1	0
3	253	SERPINF1	0
3	253	ARHGAP26	1
3	253	NDRG1	0
3	253	WHRN	4
3	253	RNASE1	4
3	253	DAZL	0
3	253	SH3KBP1	0
3	253	PFKFB3	0
3	253	CDH15	0
3	253	SH3RF3	4
3	253	LMX1A	4
3	253	STK32C	0
3	253	NKD1	0
3	253	RBP1	0
3	253	OLFML2B	0
3	253	COL12A1	0
3	253	SNHG29	0
3	253	TIMP3	0
3	253	RPS6	1
3	253	KCTD12	1
3	253	ID1	0
3	253	PTBP2	1
3	253	EIF3E	1
3	253	RCAN2	1
3	253	IGSF8	0
3	253	SHB	0
3	253	SSR1	1
3	253	NR1D1	4
3	253	STRADB	1
3	253	TNRC6C	4
3	253	TXNIP	1
3	253	CILP2	1
3	253	ZNF510	1
3	253	TMEM245	1
3	253	NIPA1	1
3	253	ANKRD33B	1
3	253	UBE2D3	1
3	253	VTA1	1
3	253	PSME1	0
3	253	MIAT	0
3	253	SCN8A	1
3	253	GPR107	1
3	253	IQSEC1	0
3	253	SLC6A6	0
3	253	ARHGEF12	1
3	253	ENO3	0
3	253	TGFBI	0
3	253	SPEG	0
3	253	SLC38A4	1
3	253	CD44	0
3	253	APLP2	0
3	253	SMARCE1	1
3	253	CANX	1
3	253	SCP2	1
3	253	SERINC5	1
3	253	SET	1
3	253	RNPEP	0
3	253	HIP1	4
3	253	CA9	0
3	253	RAN	1
3	253	ZHX1	1
3	253	ZNF395	0
