run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
9	624	ZNF395	0.052969502407704656	0.00037676835971572057	0.09791332263242375	0.004913472307525561	2	148	53.0	96.0	22.0	23.0
9	624	ARNT	0.06420545746388442	0.00048773438346761083	0.09630818619582665	0.004020582907103374	2	148	73.0	97.0	19.0	16.0
9	594	DLX3	0.1315345699831366	0.0016065812861765644	0.18381112984822934	0.00899001868647737	1	163	9.0	4.0	8.0	4.0
9	594	NR1D1	0.05733558178752107	0.0006665603208604894	0.11804384485666104	0.008477279978123147	3	70	13.0	41.0	1.0	6.0
9	594	ZNF510	0.05227655986509275	0.0005668611275693906	0.10792580101180438	0.005944920468529237	3	70	41.0	63.0	4.0	9.0
9	594	ZHX1	0.06745362563237774	0.0006893487078984549	0.12141652613827993	0.0055119411148078935	2	142	48.0	37.0	11.0	12.0
9	594	ZNF395	0.05396290050590219	0.000572558224328882	0.09780775716694771	0.00722961578779454	2	142	25.0	89.0	20.0	23.0
9	594	ARNT	0.06408094435075885	0.0005868009662276104	0.08768971332209105	0.004210154505264117	2	142	81.0	105.0	19.0	15.0
9	568	DLX3	0.13932980599647266	0.00269535899689021	0.18518518518518517	0.012903446943494058	1	159	5.0	4.0	3.0	2.0
9	568	NR1D1	0.0582010582010582	0.0007478452708134687	0.11816578483245149	0.010797016097369454	3	67	9.0	34.0	2.0	4.0
9	568	ZNF510	0.05291005291005291	0.0008506739955503206	0.10229276895943562	0.004091336835742018	3	67	86.0	63.0	1.0	8.0
9	568	ZHX1	0.06701940035273368	0.0008413259296651522	0.11816578483245149	0.008338474769570175	2	133	20.0	34.0	10.0	9.0
9	568	ZNF395	0.047619047619047616	0.0005141436236842597	0.08994708994708994	0.006328640604258979	2	133	39.0	93.0	20.0	26.0
9	568	ARNT	0.06172839506172839	0.0007260331170814092	0.08289241622574955	0.006830320140096348	2	133	34.0	103.0	12.0	12.0
9	538	DLX3	0.13594040968342644	0.002737708107507157	0.18063314711359404	0.014209677867645015	1	155	2.0	6.0	4.0	2.0
9	538	NR1D1	0.055865921787709494	0.00046554934823091253	0.11173184357541899	0.008341671530615082	3	68	24.0	39.0	7.0	10.0
9	538	ZNF510	0.05772811918063315	0.0007678089996942661	0.1005586592178771	0.0051766308124183555	3	68	69.0	61.0	1.0	7.0
9	538	ZHX1	0.061452513966480445	0.0009936351760749327	0.10800744878957169	0.012274521248506073	2	122	5.0	41.0	9.0	11.0
9	538	ZNF395	0.048417132216014895	0.0013132660718752607	0.08752327746741155	0.011624836710303232	2	122	10.0	87.0	4.0	25.0
9	538	ARNT	0.054003724394785846	0.0004898690903026766	0.07262569832402234	0.005134939826009617	2	122	72.0	110.0	20.0	19.0
9	515	DLX3	0.1303501945525292	0.0024726754196342563	0.16731517509727628	0.011430435145364492	1	153	13.0	7.0	5.0	3.0
9	515	NR1D1	0.058365758754863814	0.000549904809581238	0.10505836575875487	0.009507664535311473	3	56	22.0	39.0	3.0	4.0
9	515	ZNF510	0.05252918287937743	0.0006295461957964518	0.09922178988326849	0.0052601239371667385	3	56	64.0	52.0	1.0	8.0
9	515	ZHX1	0.05642023346303502	0.0005688670443943841	0.0933852140077821	0.007308045296986521	2	107	40.0	65.0	15.0	15.0
9	515	ZNF395	0.038910505836575876	0.0004892256581791704	0.07976653696498054	0.014320279730887963	2	107	6.0	97.0	19.0	27.0
9	515	ARNT	0.05058365758754864	0.0007812440743016209	0.06614785992217899	0.004524389226416669	2	107	73.0	114.0	10.0	22.0
9	488	DLX3	0.12320328542094457	0.002450545457618239	0.16016427104722794	0.012387929796097718	1	142	11.0	7.0	5.0	3.0
9	488	NR1D1	0.055441478439425054	0.0007393887156606755	0.10266940451745381	0.00978528151697214	3	53	26.0	37.0	1.0	4.0
9	488	ZNF510	0.03696098562628337	0.00029153040788906635	0.07597535934291581	0.003498364894668796	3	53	100.0	91.0	10.0	15.0
9	488	ZHX1	0.055441478439425054	0.0002957554862642702	0.07597535934291581	0.0029998056463947406	2	106	114.0	91.0	31.0	17.0
9	488	ZNF395	0.045174537987679675	0.0007351636372854716	0.08008213552361397	0.011500663337304907	2	106	14.0	84.0	14.0	24.0
9	488	ARNT	0.055441478439425054	0.0013224495314388082	0.06981519507186859	0.009654304087340821	2	106	29.0	103.0	6.0	17.0
9	469	DLX3	0.1217948717948718	0.0021504785958747414	0.155982905982906	0.013845421768333973	1	133	7.0	9.0	6.0	3.0
9	469	NR1D1	0.05982905982905984	0.0009105217884661139	0.0982905982905983	0.009530738117461886	3	56	30.0	35.0	1.0	4.0
9	469	ZNF510	0.038461538461538464	0.00046669961016856086	0.06623931623931624	0.0042048719778912495	3	56	89.0	98.0	8.0	15.0
9	469	ZHX1	0.05128205128205129	0.0004392466919233514	0.0747863247863248	0.003678691044858068	2	98	97.0	86.0	22.0	17.0
9	469	ZNF395	0.038461538461538464	0.000562784824026794	0.07051282051282053	0.012312633832976445	2	98	13.0	95.0	20.0	25.0
9	469	ARNT	0.05341880341880342	0.0019171287907904608	0.06410256410256411	0.010134702318856494	2	98	25.0	103.0	4.0	15.0
9	450	DLX3	0.11358574610244988	0.0019786032453070314	0.14699331848552338	0.015252147629653197	1	128	9.0	8.0	7.0	3.0
9	450	NR1D1	0.05790645879732739	0.0009893016226535157	0.09799554565701558	0.00977370346802418	3	48	32.0	34.0	1.0	3.0
9	450	ZNF510	0.024498886414253896	0.00039770919503658925	0.05567928730512249	0.005707126948775056	2	97	70.0	109.0	34.0	38.0
9	450	ZHX1	0.05567928730512249	0.0004474228444161629	0.06904231625835189	0.003847836461979001	2	97	101.0	87.0	30.0	14.0
9	450	ZNF395	0.04008908685968819	0.0006363347120585428	0.06236080178173719	0.011086143811644925	2	97	22.0	97.0	18.0	25.0
9	450	ARNT	0.051224944320712694	0.0029032771237671013	0.05567928730512249	0.009694161629016863	2	97	33.0	109.0	2.0	17.0
9	430	DLX3	0.1258741258741259	0.0033058841470056423	0.14685314685314685	0.01784197111299915	1	133	8.0	8.0	6.0	2.0
9	430	NR1D1	0.05128205128205128	0.0009149728775896999	0.09557109557109557	0.008501622987604296	1	133	45.0	33.0	22.0	24.0
9	430	ZNF510	0.03263403263403263	0.0005228416443369714	0.053613053613053616	0.0061706206566019646	3	58	64.0	104.0	8.0	16.0
9	430	ZHX1	0.02564102564102564	0.00024508202078295536	0.06526806526806526	0.003747031784414962	3	58	105.0	88.0	21.0	23.0
9	430	ZNF395	0.03263403263403263	0.0004629327059233601	0.06293706293706294	0.012580877066858374	2	69	19.0	92.0	17.0	19.0
9	430	ARNT	0.04195804195804196	0.0020314576389342744	0.05128205128205128	0.010936104394048319	2	69	30.0	107.0	2.0	15.0
9	408	DLX3	0.12039312039312039	0.0036794519553140243	0.14004914004914004	0.016091550574309197	1	126	16.0	7.0	4.0	2.0
9	408	NR1D1	0.04668304668304668	0.0007201558925696857	0.08353808353808354	0.007830938865421624	1	126	54.0	44.0	28.0	27.0
9	408	ZNF510	0.019656019656019656	0.00010287941322424082	0.051597051597051594	0.004078866147831666	3	40	99.0	105.0	18.0	18.0
9	408	ZHX1	0.04668304668304668	0.0006656903208627347	0.05651105651105651	0.004320935355418114	2	71	95.0	97.0	8.0	14.0
9	408	ZNF395	0.0343980343980344	0.00038731073213831837	0.05651105651105651	0.007558611006886869	2	71	57.0	97.0	21.0	24.0
9	408	ARNT	0.04176904176904177	0.000538603986879849	0.04176904176904177	0.002959296062744339	2	71	118.0	121.0	15.0	20.0
9	394	DLX3	0.11450381679389314	0.0024341797787817416	0.12977099236641224	0.014364906267850652	1	123	20.0	9.0	8.0	3.0
9	394	NR1D1	0.04071246819338423	0.0004543802253725918	0.07888040712468194	0.011229682712779767	1	123	37.0	42.0	37.0	30.0
9	394	ZNF510	0.027989821882951654	0.0002985927195305603	0.04834605597964377	0.0057446642779249105	2	87	82.0	106.0	34.0	31.0
9	394	ZHX1	0.050890585241730284	0.0007659552370566547	0.0534351145038168	0.0065041283689048135	2	87	72.0	92.0	21.0	12.0
9	394	ZNF395	0.033078880407124686	0.0005582385626006128	0.0534351145038168	0.011015474892246975	2	87	39.0	92.0	27.0	27.0
9	394	ARNT	0.04071246819338423	0.0008763047203614269	0.04071246819338423	0.0027847016669263125	2	87	126.0	115.0	19.0	20.0
9	379	DLX3	0.11904761904761904	0.0035858139306415167	0.12698412698412698	0.017985207640380054	1	120	13.0	9.0	6.0	2.0
9	379	NR1D1	0.047619047619047616	0.0009894320239147824	0.07936507936507936	0.016757189170982276	1	120	17.0	42.0	24.0	23.0
9	379	ZNF510	0.026455026455026454	0.0001543794647242923	0.04497354497354497	0.00423841803152148	2	74	100.0	106.0	37.0	28.0
9	379	ZHX1	0.047619047619047616	0.0010175010175010174	0.05026455026455026	0.005501522742902053	2	74	85.0	95.0	11.0	12.0
9	379	ZNF395	0.031746031746031744	0.00028770718425890837	0.05291005291005291	0.006350609798885661	2	74	76.0	88.0	31.0	27.0
9	379	ARNT	0.03968253968253968	0.00041401765539696573	0.03968253968253968	0.0030595203008996113	2	74	119.0	112.0	27.0	22.0
9	363	DLX3	0.11878453038674033	0.003956168408809171	0.12430939226519336	0.012794416981680722	0	113	32.0	10.0	6.0	2.0
9	363	NR1D1	0.04696132596685083	0.0010253898777184312	0.08011049723756905	0.010162072817985646	0	113	49.0	34.0	24.0	24.0
9	363	ZNF510	0.024861878453038673	0.00025252138779633006	0.04143646408839779	0.008953031021869883	2	87	59.0	101.0	41.0	30.0
9	363	ZHX1	0.04419889502762431	0.0008187814695214338	0.04419889502762431	0.001392693714513093	2	87	146.0	99.0	25.0	11.0
9	363	ZNF395	0.03314917127071823	0.0004132168163939946	0.04696132596685083	0.003206256408686736	2	87	115.0	93.0	35.0	27.0
9	363	ARNT	0.03591160220994475	0.0008111293062548783	0.03591160220994475	0.005769731102982813	2	87	88.0	110.0	26.0	25.0
9	349	DLX3	0.11494252873563218	0.003345589453112061	0.11781609195402298	0.009738646526880652	1	107	53.0	8.0	7.0	3.0
9	349	NR1D1	0.04597701149425287	0.00039749577660737356	0.07758620689655173	0.007527576269502137	1	107	73.0	33.0	36.0	23.0
9	349	ZNF510	0.017241379310344827	0.00033952764251879826	0.037356321839080456	0.011096757096955845	2	67	48.0	105.0	34.0	34.0
9	349	ZHX1	0.04310344827586207	0.0009606147934678195	0.04310344827586207	0.0022359137434164763	2	67	131.0	94.0	12.0	9.0
9	349	ZNF395	0.031609195402298854	0.00033124648050614463	0.04310344827586207	0.00448838981085826	2	67	106.0	94.0	35.0	23.0
9	349	ARNT	0.031609195402298854	0.0004223392626453344	0.031609195402298854	0.002608566033985889	2	67	125.0	116.0	29.0	23.0
9	324	DLX3	0.12074303405572756	0.003884391285118166	0.12383900928792571	0.013941503374805299	0	98	37.0	7.0	7.0	1.0
9	324	NR1D1	0.04024767801857585	0.0008172605426610002	0.07739938080495357	0.009768667192277368	0	98	59.0	34.0	28.0	25.0
9	324	ZNF510	0.02476780185758514	0.0008268753725746591	0.04024767801857585	0.00762456012153145	2	69	74.0	94.0	20.0	29.0
9	324	ZHX1	0.04643962848297214	0.001442224487048824	0.04643962848297214	0.0034036497894352246	2	69	118.0	78.0	11.0	7.0
9	324	ZNF395	0.027863777089783284	0.00029805972732342364	0.03715170278637771	0.004922792915793319	2	69	96.0	104.0	37.0	25.0
9	324	ARNT	0.027863777089783284	0.0005192008153375767	0.027863777089783284	0.004086302713305001	2	69	107.0	120.0	30.0	25.0
9	304	DLX3	0.12871287128712872	0.005070705746071296	0.132013201320132	0.01925556794090005	0	90	26.0	5.0	5.0	1.0
9	304	NR1D1	0.039603960396039604	0.0004262015605534063	0.07920792079207921	0.019987760365440515	0	90	23.0	30.0	35.0	25.0
9	304	ZNF510	0.023102310231023104	0.0009507573273883679	0.039603960396039604	0.011299805477236465	2	69	57.0	90.0	20.0	26.0
9	304	ZHX1	0.039603960396039604	0.0003934168251262212	0.0429042904290429	0.0018796581644919459	2	69	140.0	82.0	34.0	9.0
9	304	ZNF395	0.019801980198019802	0.0004152733154110113	0.026402640264026403	0.005114418726640876	2	69	102.0	117.0	33.0	28.0
9	304	ARNT	0.023102310231023104	0.0004152733154110113	0.023102310231023104	0.0047210019015146544	2	69	106.0	127.0	33.0	26.0
9	297	DLX3	0.13175675675675677	0.006023820430600092	0.13175675675675677	0.024862574438845625	0	88	14.0	2.0	2.0	1.0
9	297	NR1D1	0.04054054054054054	0.0006756756756756757	0.06756756756756757	0.02211406321575813	0	88	17.0	38.0	27.0	22.0
9	297	ZNF510	0.02364864864864865	0.0006985799358680715	0.033783783783783786	0.010787906550618415	2	72	57.0	96.0	36.0	26.0
9	297	ZHX1	0.04054054054054054	0.0009390746678882273	0.04391891891891892	0.0022789738891433806	2	72	137.0	68.0	29.0	7.0
9	297	ZNF395	0.016891891891891893	0.0007558405863490609	0.02364864864864865	0.006745304626660559	2	72	92.0	121.0	35.0	31.0
9	297	ARNT	0.02027027027027027	0.000641319285387082	0.02027027027027027	0.0023934951901053597	2	72	136.0	127.0	38.0	27.0
9	290	DLX3	0.11764705882352941	0.006199538638985006	0.11764705882352941	0.02404123414071511	0	91	16.0	6.0	4.0	1.0
9	290	NR1D1	0.03114186851211073	0.0004565551710880431	0.058823529411764705	0.0131680123029604	0	91	46.0	43.0	38.0	29.0
9	290	ZNF510	0.01384083044982699	0.0008290080738177625	0.02422145328719723	0.012218858131487889	1	72	53.0	112.0	34.0	34.0
9	290	ZHX1	0.04152249134948097	0.0016700307574009996	0.04152249134948097	0.002583141099577086	1	72	131.0	68.0	24.0	7.0
