run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	484	KLF6	0.06211180124223603	0.0005197460546549487	0.08902691511387165	0.006168225904830632	1	102	50.0	15.0	10.0	6.0
1	484	MLXIPL	0.039337474120082816	0.0013917167083322595	0.039337474120082816	0.011357095607501526	3	62	33.0	35.0	3.0	4.0
1	484	LMX1A	0.06004140786749483	0.0003178612235079852	0.08074534161490683	0.0012284906746389697	2	88	93.0	18.0	17.0	6.0
1	484	HEYL	0.06211180124223603	0.0009664699363418469	0.08902691511387165	0.004944030652130959	2	88	63.0	15.0	7.0	5.0
1	484	HEY1	0.10144927536231885	0.0009793562021597382	0.1821946169772257	0.029591161739817705	2	88	8.0	3.0	6.0	2.0
1	484	ST18	0.008281573498964804	5.5840485210862266e-05	0.008281573498964804	0.04376175871755883	5	30	3.0	106.0	9.0	7.0
1	467	KLF6	0.0536480686695279	0.00036457612257141534	0.07725321888412018	0.0032165766763579302	2	91	68.0	16.0	7.0	6.0
1	467	MLXIPL	0.034334763948497854	0.0010521943790668697	0.03648068669527897	0.0024182011168028057	3	58	76.0	35.0	4.0	4.0
1	467	LMX1A	0.05793991416309013	0.0004245696617287369	0.07296137339055794	0.0016705893211500298	1	97	83.0	19.0	18.0	6.0
1	467	HEYL	0.06223175965665236	0.0014398449397757163	0.08369098712446352	0.008417555032534958	1	97	39.0	15.0	5.0	5.0
1	467	HEY1	0.09871244635193133	0.0010660390419493285	0.1630901287553648	0.04304767178919193	1	97	4.0	3.0	10.0	2.0
1	467	ST18	0.008583690987124463	5.076376390234897e-05	0.008583690987124463	0.04731644284461673	5	27	2.0	97.0	8.0	5.0
1	452	KLF6	0.050997782705099776	0.0004582409460458241	0.07095343680709534	0.006050751416605075	0	85	48.0	17.0	6.0	6.0
1	452	MLXIPL	0.03547671840354767	0.0012466124661246612	0.03547671840354767	0.0025080068982508007	4	52	72.0	35.0	4.0	4.0
1	452	LMX1A	0.044345898004434586	0.0005420054200542005	0.06651884700665188	0.002872628726287263	2	71	67.0	19.0	10.0	5.0
1	452	HEYL	0.050997782705099776	0.000625769894062577	0.08425720620842572	0.014476472037447646	2	71	24.0	14.0	8.0	3.0
1	452	HEY1	0.082039911308204	0.0012219758561221976	0.15299334811529933	0.04592264104459226	2	71	4.0	4.0	6.0	1.0
1	452	ST18	0.0	0.0	0.008869179600886918	0.049583641290958366	5	46	3.0	94.0	46.0	46.0
1	436	KLF6	0.05057471264367816	0.0003548916785846708	0.07126436781609195	0.008109539700195985	1	83	44.0	15.0	10.0	5.0
1	436	MLXIPL	0.0367816091954023	0.0009534403305259813	0.0367816091954023	0.0022458816674612004	4	50	75.0	32.0	5.0	4.0
1	436	LMX1A	0.03908045977011494	0.0005614704168653001	0.06206896551724138	0.001912177551777107	3	67	79.0	19.0	9.0	5.0
1	436	HEYL	0.052873563218390804	0.0008580962974733832	0.08045977011494253	0.015980719317760475	3	67	24.0	14.0	8.0	3.0
1	436	HEY1	0.07816091954022988	0.001398379151438106	0.1471264367816092	0.0465649663647439	3	67	5.0	3.0	5.0	1.0
1	436	ST18	0.0022988505747126436	0.00013242226812860852	0.004597701149425287	0.04386884898564543	5	47	6.0	117.0	18.0	26.0
1	413	KLF6	0.050970873786407765	0.0006259891810171733	0.06796116504854369	0.010529610469373774	1	89	38.0	15.0	13.0	5.0
1	413	MLXIPL	0.03640776699029126	0.0007677225804927597	0.03640776699029126	0.0021141898755108308	3	45	70.0	32.0	6.0	4.0
1	413	LMX1A	0.04854368932038834	0.0006732336475090355	0.06553398058252427	0.002332695533035693	2	80	68.0	18.0	13.0	6.0
1	413	HEYL	0.06067961165048543	0.0008799281884109323	0.07281553398058252	0.01717926912810337	2	80	26.0	14.0	8.0	4.0
1	413	HEY1	0.08252427184466019	0.002131906550445279	0.12864077669902912	0.019836770368270615	2	80	18.0	4.0	2.0	2.0
1	413	ST18	0.0	0.0	0.0024271844660194173	0.07760494177119505	4	44	3.0	146.0	44.0	44.0
1	400	KLF6	0.045112781954887216	0.0007178750897343862	0.06766917293233082	0.006146018312111938	1	91	30.0	16.0	10.0	5.0
1	400	MLXIPL	0.02756892230576441	0.000232994546668178	0.02756892230576441	0.000232994546668178	3	43	99.0	36.0	11.0	4.0
1	400	LMX1A	0.03759398496240601	0.0006423092908149771	0.06015037593984962	0.0033752723517336053	2	73	42.0	18.0	11.0	5.0
1	400	HEYL	0.047619047619047616	0.0007808465888338937	0.06766917293233082	0.006681276054457752	2	73	27.0	16.0	8.0	4.0
1	400	HEY1	0.07017543859649122	0.0021095452198335034	0.12781954887218044	0.008847495623480812	2	73	20.0	4.0	1.0	2.0
1	400	ST18	0.0	0.0	0.002506265664160401	0.006964647800405536	4	42	26.0	139.0	42.0	42.0
1	375	KLF6	0.06149732620320855	0.0016200484580866225	0.06684491978609625	0.004960502358389127	0	126	37.0	14.0	11.0	6.0
1	375	MLXIPL	0.029411764705882353	0.0002365557483046838	0.029411764705882353	0.0002365557483046838	4	38	89.0	36.0	11.0	4.0
1	375	LMX1A	0.0320855614973262	0.0005878051927570931	0.058823529411764705	0.005727516451377041	2	67	31.0	18.0	6.0	7.0
1	375	HEYL	0.05080213903743315	0.0012974724376711444	0.058823529411764705	0.004974839070407593	0	126	36.0	18.0	16.0	9.0
1	375	HEY1	0.08021390374331551	0.0020358131066221274	0.1122994652406417	0.010451463061461485	0	126	17.0	4.0	9.0	4.0
1	375	ST18	0.00267379679144385	0.0	0.00267379679144385	0.0020644865306590587	5	20	58.0	132.0	20.0	11.0
1	353	KLF6	0.04261363636363637	0.000777000777000777	0.05965909090909091	0.005625161875161875	0	78	33.0	17.0	6.0	5.0
1	353	MLXIPL	0.03125	0.000259000259000259	0.03125	0.000259000259000259	5	37	90.0	34.0	11.0	4.0
1	353	LMX1A	0.03409090909090909	0.0007931882931882932	0.05397727272727273	0.00785094535094535	2	61	25.0	18.0	4.0	7.0
1	353	HEYL	0.04261363636363637	0.0007203444703444704	0.05965909090909091	0.004670098420098421	3	41	39.0	17.0	5.0	3.0
1	353	HEY1	0.05397727272727273	0.0009874384874384876	0.11079545454545454	0.010797073297073297	3	41	18.0	4.0	2.0	1.0
1	353	ST18	0.002840909090909091	0.0	0.002840909090909091	0.002136752136752137	6	20	56.0	127.0	20.0	10.0
1	333	KLF6	0.045180722891566265	0.0008644851308557493	0.057228915662650606	0.005314308593892185	0	73	29.0	17.0	6.0	5.0
1	333	MLXIPL	0.03313253012048193	0.00023659593054999454	0.03313253012048193	0.00023659593054999454	5	34	82.0	27.0	9.0	4.0
1	333	LMX1A	0.02710843373493976	0.00130127761802497	0.05120481927710844	0.008945146143486331	3	44	22.0	18.0	3.0	5.0
1	333	HEYL	0.042168674698795185	0.0007097877916499837	0.057228915662650606	0.0031121464710806976	3	44	37.0	17.0	7.0	3.0
1	333	HEY1	0.04819277108433735	0.0012648782440942015	0.09939759036144578	0.011065409674953591	3	44	16.0	4.0	4.0	2.0
1	315	KLF6	0.0445859872611465	0.000783459840052095	0.054140127388535034	0.002564050385625038	0	75	42.0	16.0	6.0	5.0
1	315	MLXIPL	0.03503184713375796	0.0015465700738690705	0.03503184713375796	0.0017907653486905028	3	35	49.0	26.0	2.0	4.0
1	315	LMX1A	0.025477707006369428	0.001159927555401803	0.04777070063694268	0.00939134327750758	5	33	25.0	19.0	4.0	4.0
1	315	HEYL	0.03503184713375796	0.0013328992084003174	0.050955414012738856	0.005138275574367636	5	33	30.0	17.0	3.0	2.0
1	315	HEY1	0.03503184713375796	0.0006104881870535805	0.08280254777070065	0.01346126452453145	0	75	17.0	6.0	7.0	6.0
1	232	KLF6	0.06493506493506493	0.0020892151326933933	0.06926406926406926	0.004743083003952569	0	64	34.0	16.0	7.0	4.0
1	232	LMX1A	0.025974025974025976	0.0013739883305100696	0.05627705627705628	0.019367588932806323	1	47	12.0	19.0	7.0	7.0
1	232	HEYL	0.03463203463203463	0.0010728402032749859	0.05627705627705628	0.014059853190287972	1	47	19.0	19.0	8.0	5.0
1	232	HEY1	0.05194805194805195	0.0012610577827969131	0.1038961038961039	0.01880293619424054	0	64	15.0	5.0	8.0	6.0
1	224	KLF6	0.05829596412556054	0.0024643477558275763	0.06726457399103139	0.009231204298468873	0	59	24.0	14.0	5.0	4.0
1	224	LMX1A	0.026905829596412557	0.0023027511816749485	0.04932735426008968	0.021189350785763342	3	35	15.0	19.0	4.0	5.0
1	224	HEYL	0.03139013452914798	0.0025855451864420474	0.05829596412556054	0.00739304326748273	3	35	28.0	17.0	2.0	3.0
1	224	HEY1	0.04035874439461883	0.0022219528945986344	0.09865470852017937	0.02496667070658102	0	59	10.0	5.0	6.0	5.0
1	209	KLF6	0.04807692307692308	0.0020903010033444815	0.057692307692307696	0.009429580081753996	0	51	23.0	15.0	4.0	4.0
1	209	LMX1A	0.028846153846153848	0.002067075436640654	0.04807692307692308	0.019695280564845784	3	39	14.0	19.0	5.0	6.0
1	209	HEYL	0.03365384615384616	0.0022528799702712745	0.05288461538461539	0.008941843180973616	3	39	25.0	17.0	4.0	4.0
1	209	HEY1	0.057692307692307696	0.002833519137866964	0.10576923076923078	0.03186547751765143	3	39	5.0	4.0	2.0	2.0
1	186	KLF6	0.03783783783783784	0.00190951821386604	0.05405405405405406	0.015334900117508814	0	46	17.0	17.0	4.0	5.0
1	186	LMX1A	0.021621621621621623	0.0014982373678025852	0.043243243243243246	0.023237367802585195	3	26	13.0	21.0	2.0	4.0
1	186	HEYL	0.02702702702702703	0.0	0.05945945945945946	0.0066686251468860164	2	38	26.0	14.0	38.0	6.0
1	186	HEY1	0.05945945945945946	0.0017332549941245594	0.10810810810810811	0.04080493537015276	0	46	3.0	3.0	5.0	4.0
1	166	KLF6	0.03636363636363636	0.0	0.06060606060606061	0.01286031042128603	0	31	19.0	15.0	31.0	4.0
1	166	LMX1A	0.012121212121212121	0.0007760532150776053	0.04242424242424243	0.02727272727272727	4	16	9.0	21.0	2.0	4.0
1	166	HEYL	0.03636363636363636	0.0031042128603104213	0.048484848484848485	0.006541019955654102	0	31	27.0	18.0	2.0	4.0
1	166	HEY1	0.05454545454545454	0.0011456023651145602	0.11515151515151516	0.022801182557280118	4	16	13.0	3.0	1.0	1.0
1	156	KLF6	0.03225806451612903	0.00213657310431504	0.05161290322580645	0.014201927105152912	0	32	18.0	16.0	2.0	3.0
1	156	LMX1A	0.025806451612903226	0.0035190615835777126	0.03870967741935484	0.03104315039798911	2	25	11.0	20.0	1.0	4.0
1	156	HEYL	0.03225806451612903	0.0024717218265605362	0.04516129032258064	0.005948889819857562	3	25	29.0	18.0	2.0	3.0
1	156	HEY1	0.06451612903225806	0.003183912861332216	0.10967741935483871	0.029241726015919563	2	25	12.0	3.0	2.0	1.0
1	143	KLF6	0.028169014084507043	0.00024972530216761565	0.056338028169014086	0.016182199580461493	5	11	21.0	15.0	1.0	2.0
1	143	LMX1A	0.007042253521126761	0.0017480771151733095	0.02112676056338028	0.022924782738987116	3	22	14.0	29.0	4.0	8.0
1	143	HEYL	0.028169014084507043	0.002796923384277295	0.04929577464788733	0.010488462691039856	3	22	26.0	17.0	2.0	3.0
1	143	HEY1	0.06338028169014084	0.001997802417340925	0.1056338028169014	0.028968135051443415	0	30	12.0	3.0	3.0	3.0
1	133	KLF6	0.030303030303030304	0.00028915105250983114	0.05303030303030303	0.012028683784408975	5	11	25.0	17.0	1.0	1.0
