run	nodes	geneid	community
1	737	CEMIP2	1
1	737	IGDCC3	1
1	737	ST6GALNAC5	1
1	737	IGFBPL1	1
1	737	LMX1A	1
1	737	SYT4	2
1	737	MAP2	2
1	737	B4GALNT4	1
1	737	TRIM2	2
1	737	CKB	1
1	737	ENO3	1
1	737	PLEKHD1	1
1	737	INAVA	1
1	737	GRIA4	1
1	737	DOCK11	1
1	737	GNB3	1
1	737	ADGRA1	1
1	737	PEG10	1
1	737	PENK	1
1	737	KIF21B	2
1	737	RGS12	1
1	737	RIMS3	1
1	737	SCN4A	1
1	737	SPRY4	2
1	737	DCX	2
1	737	JPT1	2
1	737	SOGA3	2
1	737	RASGEF1B	1
1	737	ISL1	1
1	737	DAAM1	2
1	737	SEMA6A	2
1	737	ATP1A3	2
1	737	PRDM1	1
1	737	GABRD	2
1	737	ANK2	2
1	737	FNDC5	1
1	737	PSME4	1
1	737	MTURN	2
1	737	RAB15	2
1	737	SCG2	2
1	737	LRRN1	2
1	737	TUBA1A	2
1	737	LRP8	1
1	737	KIF5A	2
1	737	DPYSL5	2
1	737	AKAP13	2
1	737	SYBU	2
1	737	ROBO1	1
1	737	DGKB	2
1	737	PRKCD	1
1	737	OTX2	1
1	737	SPRED3	2
1	737	FNBP1L	2
1	737	ZC3H12C	1
1	737	NEFL	2
1	737	KANK4	1
1	737	SNN	2
1	737	ATF7IP	1
1	737	MAP1B	2
1	737	SLC36A1	1
1	737	UCHL1	2
1	737	MFNG	1
1	737	NARF	1
1	737	EEF1A2	2
1	737	CLSTN3	2
1	737	ZNF217	1
1	737	KCNH2	2
1	737	CACNA1H	1
1	737	SPOCK2	2
1	737	PHLDA1	1
1	737	SLAIN1	1
1	737	CCDC136	1
1	737	SYT1	2
1	737	GABARAPL1	2
1	737	REEP2	2
1	737	ZNF611	1
1	737	NEFH	1
1	737	SPTBN1	2
1	737	OCIAD2	1
1	737	VGLL4	1
1	737	ST18	2
1	737	KLF7	2
1	737	PRR35	2
1	737	EPHA4	1
1	737	SYT11	2
1	737	SOX6	2
1	737	SRL	2
1	737	TPD52L1	2
1	737	PGM2L1	2
1	737	CDKN2B	1
1	737	CDH2	1
1	737	YWHAG	2
1	737	CRACD	2
1	737	GAB2	2
1	737	SPTLC2	2
1	737	DHCR7	2
1	737	AMER1	2
1	737	LGR5	1
1	737	IGSF3	2
1	737	NRCAM	2
1	737	H2BC21	1
1	737	SMARCC1	1
1	737	SPARCL1	2
1	737	SPRED2	2
1	737	IGF2BP2	1
1	737	KLF6	2
1	737	PAG1	2
1	737	LRRTM2	2
1	737	SNX18	1
1	737	CLSTN2	1
1	737	DOCK3	2
1	737	ARPP19	2
1	737	OBSCN	2
1	737	NPHS1	1
1	737	BVES	1
1	737	CAB39L	1
1	737	TRIM72	2
1	737	ETV5	2
1	737	VASP	1
1	737	SHANK1	2
1	737	TRAK2	1
1	737	KCNMA1	2
1	737	CHD7	1
1	737	ANKRD13B	2
1	737	NOS1	1
1	737	KIAA1958	1
1	737	AGAP1	2
1	737	CILP2	1
1	737	ADAMTS17	1
1	737	ARFGEF3	2
1	737	PDLIM5	1
1	737	KIDINS220	2
1	737	ASXL3	1
1	737	MFSD6	2
1	737	HCN2	1
1	737	LRRC59	2
1	737	ABLIM1	2
1	737	LARGE2	2
1	737	ELFN2	1
1	737	FBXL16	1
1	737	ATP9A	2
1	737	HIVEP1	2
1	737	GUCY1A2	2
1	737	HES6	1
1	737	GAB1	1
1	737	RMST	2
1	737	CCDC88B	1
1	737	KIAA0040	1
1	737	CELSR2	2
1	737	STMN2	2
1	737	OXSR1	2
1	737	CHRNB4	1
1	737	NRG1	2
1	737	PARM1	2
1	737	ADAMTS5	2
1	737	SIPA1L2	1
1	737	RBM38	1
1	737	NPNT	1
1	737	GNPTAB	2
1	737	DPYSL3	2
1	737	GRIK3	2
1	737	GNB1	2
1	737	TMEM130	2
1	737	ATP6V1B2	2
1	737	NOL4L	1
1	737	MMP1	2
1	737	TNC	2
1	737	FKBP4	1
1	737	HSPA12A	1
1	737	MTHFD2	2
1	737	TCF3	1
1	737	RGS3	1
1	737	KIFAP3	1
1	737	GUCY1A1	1
1	737	TMEM52	1
1	737	DYNC1H1	2
1	737	SYN2	1
1	737	OTOF	1
1	737	ARFGEF1	1
1	737	NPTX1	1
1	737	TULP4	2
1	737	TUBB4B	1
1	737	TXNRD1	1
1	737	PTGS2	2
1	737	HIP1R	2
1	737	CACNA1A	1
1	737	TGFBR1	1
1	737	ABCG4	2
1	737	XPOT	2
1	737	IGFBP3	2
1	737	WNK2	2
1	737	EPHB1	1
1	737	TTL	2
1	737	COL4A1	2
1	737	DOCK9	1
1	737	SERP1	2
1	737	MT1F	1
1	737	F2R	2
1	737	MEST	2
1	737	CYFIP2	2
1	737	C12orf45	2
1	737	ANKRD65	1
1	737	KCNC4	2
1	737	DYNLL2	2
1	737	HEYL	1
1	737	ATP1A1	2
1	737	ANOS1	1
1	737	RBMS1	1
1	737	PI15	2
1	737	CDC42BPG	2
1	737	CCDC88C	1
1	737	ETV1	1
1	737	PRKX	1
1	737	IFT140	1
1	737	CAMK4	1
1	737	SOBP	2
1	737	EGR1	2
1	737	TNFRSF21	1
1	737	G3BP2	2
1	737	NIPA1	2
1	737	RGR	1
1	737	PPP2R1B	1
1	737	FLRT2	1
1	737	SART3	1
1	737	PFKFB2	1
1	737	CAMK2B	2
1	737	HIP1	1
1	737	KCNE4	2
1	737	PSD3	1
1	737	WWP1	2
1	737	ARHGAP26	2
1	737	PRUNE2	2
1	737	MLXIPL	1
1	737	CBX5	1
1	737	CPE	2
1	737	TMEM169	2
1	737	SEC24D	2
1	737	ATP1B2	1
1	737	PCSK1	2
1	737	WHRN	1
1	737	KLHL41	2
1	737	CBFA2T2	1
1	737	SRGAP3	2
1	737	ABI2	1
1	737	AMOTL1	2
1	737	FMN1	1
1	737	TRIM24	1
1	737	TNFRSF10A	1
1	737	PLXNB1	1
1	737	LAMA4	2
1	737	CDHR1	1
1	737	RAB3B	2
1	737	DRP2	1
1	737	PALLD	1
1	737	ITGA8	2
1	737	CDC42EP3	1
1	737	RFX7	2
1	737	RALGDS	2
1	737	ZNF195	1
1	737	DHRS2	1
1	737	GALNT11	2
1	737	VOPP1	1
1	737	LRFN2	2
1	737	RCAN2	1
1	737	GRP	1
1	737	SPHKAP	1
1	737	TYMS	1
1	737	COL4A2	2
1	737	LSAMP	2
1	737	STC1	2
1	737	ZNF510	1
1	737	TNFRSF11A	2
1	737	CDK6	1
1	737	COBL	2
1	737	ACTA2	1
1	737	FBXW7	1
1	737	UNC119	1
1	737	NCR3LG1	2
1	737	NSMF	1
1	737	CASK	2
1	737	HSDL2	1
1	737	C1QTNF12	1
1	737	PPM1D	1
1	737	COL15A1	2
1	737	SHH	1
1	737	F11R	2
1	737	CYP4F3	1
1	737	NCAM2	2
1	737	NEGR1	1
1	737	RB1	1
1	737	TRIM49	1
1	737	NLGN4Y	2
1	737	MUC19	1
1	737	SLC34A2	1
1	737	PEAK1	1
1	737	TP53I3	1
1	737	F5	1
1	737	CACNA1C	2
1	737	IL11	1
1	737	ADGRB2	2
1	737	ZNF337	2
1	737	TMEM30A	2
1	737	HSPA4L	2
1	737	CEP85L	1
1	737	FOXN3	2
1	737	LIG1	2
1	737	GRIA1	1
1	737	USP20	1
1	737	KIF3B	1
1	737	NOTCH1	1
1	737	DINOL	1
1	737	TMEM131	1
1	737	ISCU	1
1	737	CMBL	1
1	737	DDB2	1
1	737	NSD1	2
1	737	CXCL1	2
1	737	NTF4	1
1	737	CACNA1E	2
1	737	RAN	1
1	737	SYNJ2BP	2
1	737	SET	1
1	737	PHLDB3	1
1	737	CYP4F2	1
1	737	SLC4A11	1
1	737	INPP5D	1
1	737	BAX	1
1	737	ZSCAN4	1
1	737	TRIM43B	1
1	737	TSPEAR	2
1	737	KPNA1	1
1	737	E2F7	1
1	737	NOM1	1
1	737	MPP2	2
1	737	NOS1AP	1
1	737	TLE4	1
1	737	ABCA12	1
1	737	RFPL4B	1
1	737	RPS27L	1
1	737	SESN2	1
1	737	AREG	1
1	737	RNASE1	1
1	737	TNFRSF10C	1
1	737	TRIM43	1
1	737	KCNN3	1
1	737	FDXR	1
1	737	MAP2K6	1
1	737	POLH	1
1	737	LINC02334	1
1	737	TP53INP1	1
1	737	ZMAT3	1
1	737	HS3ST4	2
1	737	MDM2	1
1	737	TP53	1
1	737	NES	1
1	737	TMEM144	1
1	737	HHAT	1
1	737	SMARCE1	1
1	737	VTA1	1
1	737	ZNF561	1
1	737	PCYOX1	2
1	737	RRM2B	1
1	725	CEMIP2	3
1	725	IGDCC3	3
1	725	ST6GALNAC5	3
1	725	IGFBPL1	3
1	725	LMX1A	3
1	725	SYT4	1
1	725	MAP2	1
1	725	B4GALNT4	3
1	725	FSD1	1
1	725	TRIM2	1
1	725	INAVA	3
1	725	GRIA4	3
1	725	GNB3	3
1	725	ADGRA1	3
1	725	PEG10	3
1	725	PENK	3
1	725	KIF21B	1
1	725	RGS12	3
1	725	RIMS3	3
1	725	SCN4A	3
1	725	SPRY4	1
1	725	DCX	1
1	725	JPT1	1
1	725	SOGA3	1
1	725	RASGEF1B	3
1	725	ISL1	3
1	725	DAAM1	1
1	725	SEMA6A	1
1	725	ATP1A3	1
1	725	PRDM1	3
1	725	GABRD	1
1	725	ANK2	1
1	725	FNDC5	3
1	725	MTURN	1
1	725	B4GALT5	1
1	725	RAB15	1
1	725	SCG2	1
1	725	LRRN1	1
1	725	TUBA1A	1
1	725	LRP8	3
1	725	KIF5A	1
1	725	DPYSL5	1
1	725	AKAP13	1
1	725	SYBU	1
1	725	ROBO1	3
1	725	DGKB	1
1	725	OTX2	3
1	725	SPRED3	1
1	725	FNBP1L	1
1	725	ZC3H12C	3
1	725	NEFL	1
1	725	SNN	1
1	725	ATF7IP	3
1	725	MAP1B	1
1	725	SLC36A1	3
1	725	UCHL1	1
1	725	MFNG	3
1	725	EEF1A2	1
1	725	CLSTN3	1
1	725	KCNH2	1
1	725	CACNA1H	3
1	725	SPOCK2	1
1	725	PHLDA1	3
1	725	SLAIN1	3
1	725	CCDC136	3
1	725	FAM171B	1
1	725	SYT1	1
1	725	GABARAPL1	1
1	725	REEP2	1
1	725	ZNF611	3
1	725	NEFH	3
1	725	SPTBN1	1
1	725	VGLL4	3
1	725	ST18	1
1	725	KLF7	1
1	725	PRR35	1
1	725	EPHA4	3
1	725	SYT11	1
1	725	SOX6	1
1	725	SRL	1
1	725	TPD52L1	1
1	725	PGM2L1	1
1	725	CDKN2B	3
1	725	CDH2	3
1	725	YWHAG	1
1	725	CRACD	1
1	725	GAB2	1
1	725	SPTLC2	1
1	725	DHCR7	1
1	725	AMER1	1
1	725	LGR5	3
1	725	IGSF3	1
1	725	NRCAM	1
1	725	TRIB2	3
1	725	H2BC21	3
1	725	SMARCC1	3
1	725	SPARCL1	1
1	725	SPRED2	1
1	725	KLF6	1
1	725	PAG1	1
1	725	LRRTM2	1
1	725	SNX18	3
1	725	CLSTN2	3
1	725	DOCK3	1
1	725	ARPP19	1
1	725	OBSCN	1
1	725	AP3M1	3
1	725	NPHS1	3
1	725	E2F3	1
1	725	CDV3	1
1	725	TRIM72	1
1	725	LARP1	1
1	725	ETV5	1
1	725	VASP	3
1	725	SHANK1	1
1	725	TRAK2	3
1	725	ANKRD52	1
1	725	KCNMA1	1
1	725	CHD7	3
1	725	ANKRD13B	1
1	725	NOS1	3
1	725	KIAA1958	3
1	725	AGAP1	1
1	725	CILP2	3
1	725	ADAMTS17	3
1	725	ARFGEF3	1
1	725	KIDINS220	1
1	725	ASXL3	3
1	725	MFSD6	1
1	725	HCN2	1
1	725	LRRC59	1
1	725	ABLIM1	1
1	725	LARGE2	1
1	725	FBXL16	3
1	725	ATP9A	1
1	725	HIVEP1	1
1	725	GUCY1A2	1
1	725	ALPK3	1
1	725	GAB1	3
1	725	DGKH	3
1	725	RMST	1
1	725	CCDC88B	3
1	725	KIAA0040	3
1	725	CELSR2	1
1	725	STMN2	1
1	725	TACC1	1
1	725	OXSR1	1
1	725	CHRNB4	3
1	725	NRG1	1
1	725	PARM1	1
1	725	ADAMTS5	1
1	725	CLCN5	1
1	725	SIPA1L2	3
1	725	HIPK1	1
1	725	NPNT	3
1	725	GNPTAB	1
1	725	DPYSL3	1
1	725	GRIK3	1
1	725	GNB1	1
1	725	TMEM130	1
1	725	ATP6V1B2	1
1	725	NOL4L	3
1	725	MMP1	1
1	725	TNC	1
1	725	HSPA12A	3
1	725	MTHFD2	1
1	725	TCF3	3
1	725	DBNDD1	1
1	725	NDEL1	1
1	725	KIFAP3	3
1	725	GUCY1A1	3
1	725	TMEM52	3
1	725	DYNC1H1	1
1	725	SYN2	3
1	725	ARFGEF1	3
1	725	NPTX1	3
1	725	TULP4	1
1	725	TUBB4B	3
1	725	PTGS2	1
1	725	HIP1R	1
1	725	CACNA1A	3
1	725	MAPK6	1
1	725	TGFBR1	1
1	725	ABCG4	1
1	725	XPOT	1
1	725	IGFBP3	1
1	725	WNK2	1
1	725	TTL	1
1	725	COL4A1	1
1	725	DOCK9	3
1	725	SERP1	1
1	725	CEBPA	1
1	725	MT1F	3
1	725	F2R	1
1	725	MEST	1
1	725	CYFIP2	1
1	725	JAG2	1
1	725	C12orf45	1
1	725	ANKRD65	3
1	725	KCNC4	1
1	725	DYNLL2	1
1	725	ATP1A1	1
1	725	ANOS1	3
1	725	RBMS1	3
1	725	TGFB2	1
1	725	PI15	1
1	725	CDC42BPG	1
1	725	CCDC88C	3
1	725	ETV1	1
1	725	NPTX2	1
1	725	PRKX	3
1	725	IFT140	3
1	725	CAMK4	3
1	725	SOBP	1
1	725	EGR1	1
1	725	TNFRSF21	3
1	725	G3BP2	1
1	725	MAPRE1	1
1	725	NIPA1	1
1	725	FLRT2	3
1	725	STRN	1
1	725	SART3	3
1	725	CAMK2B	1
1	725	KCNE4	1
1	725	PSD3	3
1	725	CASTOR3	3
1	725	WWP1	1
1	725	ARHGAP26	1
1	725	PRUNE2	1
1	725	EDNRA	1
1	725	MLXIPL	3
1	725	CBX5	3
1	725	TSPOAP1	1
1	725	SLC39A10	1
1	725	CPE	1
1	725	TMEM169	1
1	725	SEC24D	1
1	725	ATP1B2	3
1	725	PCSK1	1
1	725	WHRN	3
1	725	KLHL41	1
1	725	FADS1	1
1	725	CBFA2T2	3
1	725	SRGAP3	1
1	725	ABI2	3
1	725	AMOTL1	1
1	725	FMN1	3
1	725	TNFRSF10A	3
1	725	LAMA4	1
1	725	RAB3B	1
1	725	DRP2	3
1	725	PALLD	3
1	725	ITGA8	1
1	725	CDC42EP3	3
1	725	RFX7	1
1	725	RALGDS	1
1	725	KITLG	3
1	725	ZNF195	3
1	725	DHRS2	3
1	725	GALNT11	1
1	725	LRFN2	1
1	725	RCAN2	3
1	725	COL4A2	1
1	725	LSAMP	1
1	725	PCNA	3
1	725	SPATA13	1
1	725	STC1	1
1	725	TNFRSF11A	1
1	725	CDK6	3
1	725	COBL	1
1	725	ACTA2	3
1	725	FBXW7	3
1	725	NCR3LG1	1
1	725	RYR2	1
1	725	CASK	1
1	725	HSDL2	3
1	725	PPT1	1
1	725	COL15A1	1
1	725	F11R	1
1	725	NCAM2	1
1	725	NEGR1	3
1	725	NLGN4Y	1
1	725	PEAK1	3
1	725	CACNA1C	1
1	725	ADGRB2	1
1	725	ZNF337	1
1	725	TMEM30A	1
1	725	HSPA4L	1
1	725	CEP85L	3
1	725	FOXN3	1
1	725	LIG1	1
1	725	USP20	3
1	725	KIF3B	3
1	725	NOTCH1	3
1	725	RGS16	3
1	725	NSD1	1
1	725	ARHGAP42	3
1	725	CXCL1	3
1	725	CACNA1E	1
1	725	RAN	3
1	725	SYNJ2BP	1
1	725	CYP4F2	3
1	725	SLC4A11	3
1	725	TRIM43B	3
1	725	TSPEAR	1
1	725	NOM1	3
1	725	MPP2	1
1	725	NOS1AP	3
1	725	TLE4	3
1	725	RFPL4B	3
1	725	OIP5-AS1	1
1	725	RNASE1	3
1	725	TNFRSF10C	3
1	725	FDXR	3
1	725	MAP2K6	3
1	725	POLH	3
1	725	LINC02334	3
1	725	HS3ST4	1
1	725	HHAT	3
1	725	SMARCE1	3
1	704	CEMIP2	1
1	704	IGDCC3	1
1	704	ST6GALNAC5	3
1	704	IGFBPL1	3
1	704	LMX1A	1
1	704	SYT4	0
1	704	MAP2	0
1	704	B4GALNT4	3
1	704	FSD1	0
1	704	SCRN1	1
1	704	TRIM2	0
1	704	CKB	1
1	704	ENO3	1
1	704	PLEKHD1	1
1	704	INAVA	1
1	704	GRIA4	3
1	704	DOCK11	1
1	704	RBM24	1
1	704	GNB3	3
1	704	ADGRA1	3
1	704	PEG10	3
1	704	PENK	1
1	704	KIF21B	0
1	704	RGS12	1
1	704	RIMS3	3
1	704	SCN4A	1
1	704	SPRY4	0
1	704	DCX	0
1	704	JPT1	0
1	704	SOGA3	0
1	704	RASGEF1B	3
1	704	ISL1	3
1	704	DAAM1	0
1	704	SEMA6A	0
1	704	ATP1A3	0
1	704	PRDM1	1
1	704	GABRD	0
1	704	ANK2	0
1	704	FNDC5	1
1	704	PSME4	1
1	704	MTURN	0
1	704	B4GALT5	0
1	704	RAB15	0
1	704	SCG2	0
1	704	LRRN1	0
1	704	TUBA1A	0
1	704	LRP8	3
1	704	TRIO	1
1	704	KIF5A	0
1	704	DPYSL5	0
1	704	AKAP13	0
1	704	SYBU	0
1	704	ROBO1	1
1	704	DGKB	0
1	704	PRKCD	1
1	704	OTX2	3
1	704	SPRED3	0
1	704	FNBP1L	0
1	704	ZC3H12C	3
1	704	NEFL	0
1	704	PDE7A	1
1	704	KANK4	1
1	704	KPNA2	1
1	704	FAM20B	1
1	704	SNN	0
1	704	ATF7IP	1
1	704	ATP5MC3	1
1	704	MAP1B	0
1	704	SLC36A1	3
1	704	UCHL1	0
1	704	MFNG	3
1	704	NARF	1
1	704	EEF1A2	0
1	704	GRB2	1
1	704	CLSTN3	0
1	704	ZNF217	1
1	704	KCNH2	0
1	704	CACNA1H	3
1	704	SPOCK2	0
1	704	PHLDA1	1
1	704	KAT6A	1
1	704	SLAIN1	3
1	704	CCDC136	1
1	704	FAM171B	0
1	704	SYT1	0
1	704	GABARAPL1	0
1	704	REEP2	0
1	704	ZNF611	1
1	704	NEFH	3
1	704	SPTBN1	0
1	704	OCIAD2	1
1	704	VGLL4	1
1	704	ST18	0
1	704	LRRC8D	1
1	704	KLF7	0
1	704	ACLY	1
1	704	EHD1	0
1	704	PRR35	0
1	704	EPHA4	1
1	704	ACTR1A	1
1	704	SYT11	0
1	704	SOX6	0
1	704	SRL	0
1	704	TPD52L1	0
1	704	PGM2L1	0
1	704	CDKN2B	3
1	704	CDH2	3
1	704	YWHAG	0
1	704	CRACD	0
1	704	GAB2	0
1	704	SPTLC2	0
1	704	DHCR7	0
1	704	AMER1	0
1	704	NCEH1	1
1	704	LGR5	3
1	704	IGSF3	0
1	704	NRCAM	0
1	704	TRIB2	0
1	704	H2BC21	1
1	704	SMARCC1	1
1	704	SPARCL1	0
1	704	SPRED2	0
1	704	IGF2BP2	1
1	704	KLF6	0
1	704	PAG1	0
1	704	LRRTM2	0
1	704	SNX18	3
1	704	DIP2B	1
1	704	CLSTN2	3
1	704	DOCK3	0
1	704	ARPP19	0
1	704	OBSCN	0
1	704	AP3M1	0
1	704	NPHS1	1
1	704	RAP1GDS1	0
1	704	BVES	1
1	704	E2F3	0
1	704	CAB39L	1
1	704	CDV3	0
1	704	TRIM72	0
1	704	LARP1	0
1	704	ETV5	0
1	704	VASP	1
1	704	SHANK1	0
1	704	TRAK2	3
1	704	ANKRD52	0
1	704	KCNMA1	0
1	704	BTN2A1	1
1	704	CHD7	3
1	704	MAFG	1
1	704	ANKRD13B	0
1	704	NOS1	1
1	704	KIAA1958	3
1	704	AGAP1	0
1	704	CILP2	1
1	704	RHOA	1
1	704	ADAMTS17	3
1	704	ATP2A2	1
1	704	ARFGEF3	0
1	704	KIDINS220	0
1	704	ADAMTS4	0
1	704	ASXL3	3
1	704	MFSD6	0
1	704	HCN2	3
1	704	GDPD5	1
1	704	LRRC59	0
1	704	TES	1
1	704	ABLIM1	0
1	704	LARGE2	0
1	704	ELFN2	1
1	704	FBXL16	3
1	704	ATP9A	0
1	704	HIVEP1	0
1	704	GUCY1A2	0
1	704	ALPK3	0
1	704	HES6	1
1	704	GAB1	3
1	704	DGKH	0
1	704	IFFO2	1
1	704	RMST	0
1	704	CCDC88B	3
1	704	KIAA0040	3
1	704	CELSR2	0
1	704	STMN2	0
1	704	TACC1	0
1	704	OXSR1	0
1	704	CHRNB4	3
1	704	NRG1	0
1	704	PARM1	0
1	704	ADAMTS5	0
1	704	CLCN5	0
1	704	SIPA1L2	3
1	704	RBM38	1
1	704	HIPK1	0
1	704	RHOB	1
1	704	NPNT	3
1	704	TMSB4X	1
1	704	GNPTAB	0
1	704	DPYSL3	0
1	704	GRIK3	0
1	704	PPIF	0
1	704	GNB1	0
1	704	TMEM130	0
1	704	ATP6V1B2	0
1	704	NOL4L	3
1	704	STK32C	1
1	704	JUP	1
1	704	MMP1	0
1	704	TNC	0
1	704	FKBP4	1
1	704	HSPA12A	3
1	704	MTHFD2	0
1	704	ZNF697	1
1	704	TCF3	1
1	704	DBNDD1	0
1	704	SNHG1	1
1	704	NDEL1	0
1	704	RGS3	1
1	704	KIFAP3	3
1	704	GUCY1A1	3
1	704	TMEM52	3
1	704	DYNC1H1	0
1	704	PHEX	1
1	704	ATP6V0D1	1
1	704	SYN2	3
1	704	ASAP1	1
1	704	OTOF	1
1	704	NCOA4	1
1	704	HIPK2	1
1	704	CCT8	1
1	704	ARFGEF1	3
1	704	NPTX1	3
1	704	TULP4	0
1	704	TUBB4B	3
1	704	SGPL1	1
1	704	TXNRD1	1
1	704	PTGS2	0
1	704	HIP1R	0
1	704	CACNA1A	1
1	704	MAPK6	0
1	704	USP14	0
1	704	DDX3X	0
1	704	TGFBR1	0
1	704	ABCG4	0
1	704	XPOT	0
1	704	IGFBP3	0
1	704	WNK2	0
1	704	EPHB1	1
1	704	TTL	0
1	704	COL4A1	0
1	704	DOCK9	1
1	704	SERP1	0
1	704	CEBPA	0
1	704	SEC13	1
1	704	MT1F	1
1	704	F2R	0
1	704	MEST	0
1	704	CYFIP2	0
1	704	CDH15	0
1	704	JAG2	0
1	704	C12orf45	0
1	704	ANKRD65	3
1	704	KCNC4	0
1	704	DYNLL2	0
1	704	HEYL	1
1	704	ATP1A1	0
1	704	PPP2CB	0
1	704	GLRX	1
1	704	ANOS1	3
1	704	MTA2	1
1	704	RBMS1	3
1	704	TGFB2	0
1	704	PI15	0
1	704	CDC42BPG	0
1	704	CCDC88C	3
1	704	ETV1	0
1	704	NPTX2	0
1	704	PRKX	3
1	704	IFT140	1
1	704	CAMK4	3
1	704	SOBP	0
1	704	EGR1	0
1	704	TNFRSF21	3
1	704	RRAD	1
1	704	G3BP2	0
1	704	MAPRE1	0
1	704	NIPA1	0
1	704	RGR	1
1	704	IP6K3	1
1	704	PPP2R1B	1
1	704	FLRT2	1
1	704	STRN	0
1	704	SART3	1
1	704	PFKFB2	1
1	704	SUN2	1
1	704	COX7A2	1
1	704	CAMK2B	0
1	704	HYOU1	1
1	704	SOD2	1
1	704	HIP1	1
1	704	AKR1A1	1
1	704	KCNE4	0
1	704	PSD3	3
1	704	CASTOR3	1
1	704	GNA12	1
1	704	WWP1	0
1	704	ARHGAP26	0
1	704	PRUNE2	0
1	704	EDNRA	0
1	704	MLXIPL	3
1	704	CBX5	3
1	704	TSPOAP1	0
1	704	SLC39A10	0
1	704	PLK3	1
1	704	SCN8A	1
1	704	SEMA5B	0
1	704	CPE	0
1	704	TMEM169	0
1	704	SEC24D	0
1	704	PCNX1	1
1	704	ATP1B2	3
1	704	PCSK1	0
1	704	WHRN	1
1	704	KLHL41	0
1	704	FADS1	0
1	704	CBFA2T2	1
1	704	SRGAP3	0
1	704	OSBPL8	0
1	704	ABI2	3
1	704	AMOTL1	0
1	704	BTG2	1
1	704	FMN1	3
1	704	TRIM24	1
1	704	TNFRSF10A	1
1	704	RAB31	1
1	704	PLXNB1	1
1	704	SEC31A	0
1	704	LAMA4	0
1	704	CDHR1	1
1	704	RAB3B	0
1	704	SHROOM3	1
1	704	DRP2	3
1	704	PALLD	3
1	704	ITGA8	0
1	704	CDC42EP3	1
1	704	RFX7	0
1	704	RALGDS	0
1	704	KITLG	1
1	704	ZNF195	1
1	704	DHRS2	3
1	704	TIGAR	1
1	704	CNN3	1
1	704	GALNT11	0
1	704	VOPP1	1
1	704	LRFN2	0
1	704	PTP4A1	0
1	704	RCAN2	3
1	704	GRP	1
1	704	TYMS	1
1	704	COL4A2	0
1	704	LSAMP	0
1	704	GRB7	1
1	704	PCNA	0
1	704	SPATA13	0
1	704	RTTN	1
1	704	ZNF510	1
1	704	TNFRSF11A	0
1	704	CDK6	3
1	704	KLK4	0
1	704	PHACTR4	1
1	704	MLF2	1
1	704	SCIN	1
1	704	COBL	0
1	704	ACTA2	1
1	704	FBXW7	3
1	704	UNC119	1
1	704	NCR3LG1	0
1	704	NSMF	1
1	704	RYR2	0
1	704	CASK	0
1	704	FAM90A27P	1
1	704	PPFIA4	1
1	704	HSDL2	1
1	704	C1QTNF12	1
1	704	PPM1D	1
1	704	ATP6V1C1	0
1	704	PPT1	0
1	704	COL15A1	0
1	704	CASTOR2	1
1	704	SHH	1
1	704	F11R	0
1	704	NR1D1	1
1	704	CYP4F3	1
1	704	HEY1	1
1	704	NCAM2	0
1	704	NEGR1	3
1	704	RB1	1
1	704	TRIM49	1
1	704	OTP	0
1	704	NLGN4Y	0
1	704	MUC19	1
1	704	SLC34A2	1
1	704	ACBD6	1
1	704	PEAK1	1
1	704	PTCHD4	1
1	704	MACROH2A1	0
1	704	F5	1
1	704	CACNA1C	0
1	704	CPM	1
1	704	ADGRB2	0
1	704	ZNF337	0
1	704	TMEM30A	0
1	704	APBB2	0
1	704	HSPA4L	0
1	704	CEP85L	3
1	704	FOXN3	0
1	704	LIG1	0
1	704	GRIA1	1
1	704	USP20	1
1	704	KIF3B	1
1	704	BLOC1S2	1
1	704	EI24	1
1	704	NOTCH1	1
1	704	DINOL	1
1	704	PURPL	0
1	704	LINC02303	1
1	704	TMEM131	1
1	704	ISCU	1
1	704	NECTIN4	1
1	704	CDKN1A	1
1	704	H3Y1	1
1	704	CMBL	1
1	704	RGS16	1
1	704	DDB2	1
1	704	NSD1	0
1	704	ARHGAP42	1
1	704	CXCL1	3
1	704	NTF4	1
1	704	CACNA1E	0
1	704	RAN	3
1	704	SYNJ2BP	0
1	704	SET	1
1	704	CLIC6	1
1	704	PHLDB3	1
1	704	IGSF10	1
1	704	CYP4F2	1
1	704	SLC4A11	1
1	704	INPP5D	1
1	704	BAX	1
1	704	ZSCAN4	1
1	704	LIMK1	1
1	704	TRIM43B	3
1	704	TSPEAR	0
1	704	EPS8L2	1
1	704	KPNA1	1
1	704	PARD6G	0
1	704	E2F7	1
1	704	RASAL1	1
1	704	MIR34AHG	0
1	704	NOM1	1
1	704	CASZ1	1
1	704	MPP2	0
1	704	SLC16A10	0
1	704	TRIAP1	1
1	704	NOS1AP	3
1	704	TLE4	0
1	704	TRIM9	1
1	704	ABCA12	1
1	704	CROT	1
1	704	RFPL4B	0
1	704	RPS27L	1
1	704	GAMT	1
1	704	MYH9	1
1	704	DRAM1	1
1	704	SESN2	1
1	704	AREG	1
1	704	PLCL2	0
1	704	TMEM63B	0
1	704	OIP5-AS1	0
1	704	RNASE1	1
1	704	TNFRSF10C	3
1	704	TRIM43	1
1	704	KCNN3	1
1	704	FDXR	3
1	704	MAP2K6	3
1	704	POLH	1
