run	nodes	geneid	community
2	544	IQGAP1	0
2	544	CHSY1	0
2	544	CEBPA	0
2	544	AP3M1	0
2	544	DSP	0
2	544	CACNA1H	3
2	544	MYH9	0
2	544	WASF2	0
2	544	KIAA0040	3
2	544	CDH2	3
2	544	PAG1	3
2	544	TCF3	0
2	544	FNDC5	0
2	544	SSTR2	0
2	544	PADI2	0
2	544	ADAMTS5	3
2	544	RASGEF1B	3
2	544	RBMS1	0
2	544	TXNRD1	0
2	544	PRRX1	0
2	544	RIMS3	3
2	544	TNFRSF21	3
2	544	CD164	0
2	544	ITGB1	0
2	544	GNG5	0
2	544	PRDM1	0
2	544	MAP2	3
2	544	NPTX1	3
2	544	PTTG1IP	0
2	544	SLAIN1	3
2	544	VAV2	0
2	544	TES	0
2	544	IGDCC3	0
2	544	PRR35	3
2	544	LGR5	0
2	544	BTN2A1	0
2	544	CAMK2B	3
2	544	SOGA3	3
2	544	RGS2	0
2	544	PTBP1	0
2	544	CDKN2B	0
2	544	LARGE2	3
2	544	ACTA2	0
2	544	LRP8	0
2	544	PPP2R1B	0
2	544	TENT5A	0
2	544	ACLY	0
2	544	RASSF3	0
2	544	INAVA	0
2	544	TRAK2	3
2	544	ADAMTS7	0
2	544	NR4A1	0
2	544	TLN1	0
2	544	HCN2	3
2	544	ANTXR2	0
2	544	JAG2	3
2	544	RHOA	0
2	544	DOCK11	0
2	544	ZNF611	0
2	544	GLRX	0
2	544	E2F3	0
2	544	KLF7	3
2	544	IGFBPL1	3
2	544	KANK4	3
2	544	ATP5MC3	3
2	544	TUBB4B	0
2	544	GNB3	3
2	544	RBM38	0
2	544	SGPL1	0
2	544	SYN2	3
2	544	TGFB2	3
2	544	GDPD5	3
2	544	HEYL	3
2	544	BVES	0
2	544	DBNDD1	3
2	544	GUCY1A1	3
2	544	DDX3X	0
2	544	FAM167A	0
2	544	PXDN	0
2	544	ST18	3
2	544	CDC42EP3	0
2	544	SNX18	3
2	544	DGKH	3
2	544	ANKRD65	0
2	544	GRK2	0
2	544	PRKCD	0
2	544	GAB1	3
2	544	JUP	0
2	544	PPIF	0
2	544	RPN2	0
2	544	PCNX1	0
2	544	LRRC8D	3
2	544	RHOB	0
2	544	CLCN5	3
2	544	NPNT	3
2	544	FBXL16	3
2	544	IQSEC1	0
2	544	NRBP1	0
2	544	ADGRA1	3
2	544	EPS8L2	0
2	544	AKAP13	3
2	544	KLF6	0
2	544	MAP1B	3
2	544	CEMIP2	0
2	544	CNN3	0
2	544	SLC39A10	3
2	544	ZC3H12C	3
2	544	ANKRD13B	3
2	544	NEURL1B	0
2	544	ZNF217	0
2	544	ENO3	0
2	544	DAZL	0
2	544	SDCBP	0
2	544	PCSK1	3
2	544	CDC42SE1	0
2	544	HEY1	0
2	544	TMSB4X	0
2	544	CXCL1	0
2	544	CHD7	3
2	544	H1-0	0
2	544	NARF	3
2	544	JPT1	3
2	544	TRIB2	3
2	544	MAFG	0
2	544	PENK	0
2	544	TP53INP2	0
2	544	KAT6A	0
2	544	LAMP2	0
2	544	PEG10	3
2	544	PDLIM5	0
2	544	PSME4	0
2	544	USP14	0
2	544	ULK1	0
2	544	MFSD14A	0
2	544	LIMK2	0
2	544	ANXA5	0
2	544	FADS1	3
2	544	TMEM169	0
2	544	STK32C	3
2	544	SYBU	3
2	544	OXSR1	0
2	544	C12orf45	3
2	544	SPATS2L	0
2	544	GRB2	0
2	544	SUN2	0
2	544	ARFGEF1	3
2	544	GRB7	3
2	544	RBM24	0
2	544	IGF2BP2	0
2	544	ITPRIPL2	0
2	544	ACTR1A	0
2	544	CKB	0
2	544	SYNJ2BP	0
2	544	ASAP1	0
2	544	ASXL3	3
2	544	SNHG1	0
2	544	SYT1	3
2	544	PIDD1	3
2	544	RGS12	0
2	544	KIF1C	0
2	544	ADGRE5	0
2	544	GPC1	3
2	544	DPP4	0
2	544	HYOU1	0
2	544	SERTAD2	0
2	544	MEGF9	3
2	544	GNS	0
2	544	ACTN1	0
2	544	KIFAP3	3
2	544	HES6	0
2	544	ZNF195	0
2	544	FLRT2	3
2	544	SEPTIN4	0
2	544	XRCC5	0
2	544	OPRD1	0
2	544	CBX5	3
2	544	BTG2	0
2	544	PRKX	3
2	544	ZNF561	0
2	544	ATP2A2	3
2	544	OSBPL8	3
2	544	KIAA1958	3
2	544	PDE7A	3
2	544	TOB1	0
2	544	NCOA4	0
2	544	GRIA4	3
2	544	MAP4K4	0
2	544	IFFO2	3
2	544	SCRN1	0
2	544	RAB31	0
2	544	MTA2	0
2	544	SGCB	0
2	544	FAT1	3
2	544	COTL1	0
2	544	EPHA4	0
2	544	H2BC21	0
2	544	SIPA1L2	0
2	544	HSPA4L	3
2	544	KITLG	0
2	544	ZNF337	3
2	544	GADD45A	0
2	544	LMX1A	0
2	544	UNC119	0
2	544	CDK6	3
2	544	PSD3	0
2	544	TLE4	3
2	544	CERS5	0
2	544	GLTP	0
2	544	SEPTIN11	0
2	536	CDHR1	4
2	536	OTX2	4
2	536	GUCY1A2	4
2	536	CHRNB4	4
2	536	PTGS2	3
2	536	NEFH	4
2	536	VGLL4	1
2	536	ADAM19	1
2	536	ROBO1	1
2	536	VASP	1
2	536	SMARCC1	1
2	536	ISL1	4
2	536	SOX8	1
2	536	SLC36A1	4
2	536	CBFA2T2	1
2	536	ST6GALNAC5	4
2	536	B4GALNT4	4
2	536	RGR	1
2	536	PHLDA1	1
2	536	MFNG	4
2	536	IQGAP1	1
2	536	CHSY1	1
2	536	CEBPA	3
2	536	AP3M1	3
2	536	DSP	1
2	536	NID1	1
2	536	LDLR	1
2	536	CACNA1H	4
2	536	MYH9	1
2	536	WASF2	1
2	536	KIAA0040	4
2	536	CDH2	4
2	536	PAG1	4
2	536	TCF3	1
2	536	FNDC5	1
2	536	SSTR2	1
2	536	STC1	3
2	536	ADAMTS4	3
2	536	PADI2	3
2	536	CDV3	3
2	536	RASGEF1B	4
2	536	RBMS1	1
2	536	TXNRD1	1
2	536	PRRX1	1
2	536	RIMS3	4
2	536	TTL	3
2	536	TNFRSF21	4
2	536	CD164	1
2	536	ITGB1	1
2	536	GNG5	1
2	536	PRDM1	1
2	536	NPTX1	4
2	536	SEMA6A	3
2	536	PTTG1IP	1
2	536	SLAIN1	4
2	536	VAV2	1
2	536	EDNRA	3
2	536	TES	3
2	536	IGDCC3	1
2	536	PRR35	4
2	536	LGR5	4
2	536	IGFBP3	3
2	536	SERP1	3
2	536	FBLIM1	1
2	536	BTN2A1	1
2	536	CAMK2B	4
2	536	RGS2	1
2	536	PTBP1	1
2	536	CDKN2B	1
2	536	LAMA4	3
2	536	COL4A1	3
2	536	MFSD6	3
2	536	ACTA2	4
2	536	FAM171B	3
2	536	LRP8	4
2	536	PPP2R1B	1
2	536	TENT5A	1
2	536	ACLY	1
2	536	RASSF3	1
2	536	INAVA	1
2	536	KCNE4	3
2	536	SEC24D	3
2	536	TRAK2	4
2	536	ADAMTS7	1
2	536	COL4A2	3
2	536	NR4A1	1
2	536	TLN1	1
2	536	HCN2	4
2	536	ITGA8	3
2	536	ANTXR2	1
2	536	JAG2	4
2	536	NDEL1	3
2	536	RHOA	1
2	536	DOCK11	1
2	536	ZNF611	1
2	536	GLRX	1
2	536	E2F3	3
2	536	LIPA	3
2	536	KLF7	4
2	536	IGFBPL1	4
2	536	KANK4	4
2	536	IGF2R	3
2	536	ATP5MC3	4
2	536	TUBB4B	1
2	536	MTHFD2	3
2	536	GNB3	4
2	536	RBM38	1
2	536	SGPL1	1
2	536	SYN2	4
2	536	TGFB2	4
2	536	TUBA1A	3
2	536	GDPD5	4
2	536	HEYL	4
2	536	BVES	1
2	536	DBNDD1	4
2	536	GUCY1A1	4
2	536	DDX3X	1
2	536	FAM167A	1
2	536	SUSD6	1
2	536	SPTLC2	3
2	536	PXDN	1
2	536	CALU	3
2	536	ST18	4
2	536	CDC42EP3	1
2	536	SNX18	4
2	536	GNA12	3
2	536	DGKH	4
2	536	ANKRD65	4
2	536	GRK2	1
2	536	PRKCD	1
2	536	GAB1	4
2	536	HIPK1	3
2	536	XPOT	3
2	536	JUP	3
2	536	PPIF	1
2	536	RPN2	1
2	536	PCNX1	1
2	536	LRRC8D	4
2	536	PALLD	3
2	536	LRRC59	3
2	536	RHOB	1
2	536	CLCN5	4
2	536	NPNT	4
2	536	FBXL16	4
2	536	IQSEC1	1
2	536	ANKRD52	3
2	536	AKR1B1	3
2	536	NRBP1	1
2	536	MGAT4B	3
2	536	NPPC	3
2	536	ADGRA1	4
2	536	EPS8L2	1
2	536	COPA	3
2	536	AKAP13	4
2	536	KLF6	1
2	536	CEMIP2	1
2	536	CNN3	1
2	536	SLC39A10	4
2	536	ZC3H12C	4
2	536	ANKRD13B	4
2	536	NEURL1B	1
2	536	ZNF217	1
2	536	ENO3	1
2	536	ARPP19	3
2	536	DAZL	1
2	536	SDCBP	1
2	536	PCSK1	4
2	536	CDC42SE1	1
2	536	TMSB4X	1
2	536	CXCL1	1
2	536	CHD7	4
2	536	H1-0	1
2	536	NARF	4
2	536	JPT1	4
2	536	TRIB2	4
2	536	MAFG	1
2	536	STRN	3
2	536	PENK	1
2	536	OCIAD2	3
2	536	TP53INP2	1
2	536	KAT6A	1
2	536	LAMP2	1
2	536	PEG10	4
2	536	SVIL	3
2	536	PDLIM5	1
2	536	PSME4	1
2	536	USP14	3
2	536	ULK1	1
2	536	MFSD14A	1
2	536	LIMK2	1
2	536	EHD1	3
2	536	ANXA5	1
2	536	CCT8	3
2	536	LARP1	3
2	536	FADS1	4
2	536	ARCN1	3
2	536	GAB2	3
2	536	TMEM169	1
2	536	DYNC1H1	3
2	536	RAP1GDS1	3
2	536	STK32C	3
2	536	TRIO	3
2	536	AMOTL1	3
2	536	SYBU	4
2	536	PCYOX1	3
2	536	OXSR1	1
2	536	C12orf45	4
2	536	SPATS2L	1
2	536	PGPEP1	3
2	536	GRB2	3
2	536	SUN2	3
2	536	B4GALT5	3
2	536	GRB7	4
2	536	G3BP2	3
2	536	RBM24	1
2	536	IGF2BP2	1
2	536	GABARAPL1	3
2	536	ITPRIPL2	1
2	536	ACTR1A	3
2	536	CKB	1
2	536	CHP1	3
2	536	SYNJ2BP	3
2	536	HIPK2	3
2	536	ASAP1	1
2	536	ASXL3	4
2	536	SNHG1	1
2	536	SYT1	4
2	536	PIDD1	4
2	536	RGS12	1
2	536	KIF1C	1
2	536	ADGRE5	1
2	536	KPNA2	3
2	536	GPC1	4
2	536	DPP4	1
2	536	HYOU1	3
2	536	PGAP6	3
2	536	SERTAD2	1
2	536	GNS	1
2	536	ACTN1	1
2	536	KIFAP3	4
2	536	HES6	1
2	536	ZNF195	1
2	536	FLRT2	4
2	536	SEPTIN4	1
2	536	SEC13	3
2	536	XRCC5	1
2	536	OPRD1	1
2	536	BTG2	1
2	536	SHROOM3	3
2	536	SEC31A	3
2	536	AKR1A1	3
2	536	PRKX	4
2	536	ZNF561	1
2	536	OSBPL8	4
2	536	KIAA1958	4
2	536	PDE7A	4
2	536	TOB1	1
2	536	SPRY4	3
2	536	NCOA4	1
2	536	IER5	1
2	536	GRIA4	4
2	536	INKA2	3
2	536	LYNX1	3
2	536	MAP4K4	3
2	536	IFFO2	4
2	536	SCRN1	1
2	536	RAB31	1
2	536	MTA2	1
2	536	FAM20B	3
2	536	SGCB	1
2	536	FAT1	4
2	536	COTL1	1
2	536	H2BC21	1
2	536	HSPA4L	4
2	536	RAP2B	3
2	536	KITLG	1
2	536	ZNF337	4
2	536	GADD45A	1
2	536	COBLL1	1
2	536	ZNF697	3
2	536	LMX1A	1
2	536	UNC119	1
2	536	CDK6	4
2	536	PSD3	1
2	536	TMTC3	3
2	536	COX7A2	3
2	536	TLE4	4
2	532	CDHR1	3
2	532	OTX2	3
2	532	GUCY1A2	3
2	532	CHRNB4	3
2	532	NEFH	3
2	532	VGLL4	0
2	532	ADAM19	0
2	532	ROBO1	3
2	532	VASP	0
2	532	SMARCC1	0
2	532	ISL1	3
2	532	SOX8	0
2	532	SLC36A1	3
2	532	CBFA2T2	0
2	532	ST6GALNAC5	3
2	532	B4GALNT4	3
2	532	RGR	0
2	532	PHLDA1	0
2	532	MFNG	3
2	532	IQGAP1	0
2	532	CHSY1	0
2	532	CEBPA	0
2	532	AP3M1	0
2	532	DSP	0
2	532	NID1	0
2	532	LDLR	0
2	532	CACNA1H	3
2	532	MYH9	0
2	532	WASF2	0
2	532	KIAA0040	3
2	532	CDH2	3
2	532	PAG1	3
2	532	TCF3	0
2	532	FNDC5	0
2	532	SSTR2	0
2	532	PADI2	0
2	532	ADAMTS5	3
2	532	RASGEF1B	3
2	532	RBMS1	0
2	532	TXNRD1	0
2	532	PRRX1	0
2	532	RIMS3	3
2	532	TNFRSF21	3
2	532	CD164	0
2	532	ITGB1	0
2	532	GNG5	0
2	532	PRDM1	0
2	532	MAP2	3
2	532	NPTX1	3
2	532	PTTG1IP	0
2	532	SLAIN1	3
2	532	VAV2	0
2	532	TES	0
2	532	IGDCC3	0
2	532	PRR35	3
2	532	LGR5	3
2	532	FBLIM1	0
2	532	BTN2A1	0
2	532	CAMK2B	3
2	532	SOGA3	3
2	532	RGS2	0
2	532	PTBP1	0
2	532	CDKN2B	3
2	532	LARGE2	3
2	532	ACTA2	3
2	532	LRP8	3
2	532	PPP2R1B	0
2	532	TENT5A	0
2	532	ACLY	0
2	532	RASSF3	0
2	532	INAVA	0
2	532	TRAK2	3
2	532	ADAMTS7	0
2	532	NR4A1	0
2	532	TLN1	0
2	532	HCN2	3
2	532	ANTXR2	0
2	532	JAG2	3
2	532	RHOA	0
2	532	DOCK11	0
2	532	ZNF611	0
2	532	GLRX	0
2	532	E2F3	3
2	532	KLF7	3
2	532	IGFBPL1	3
2	532	KANK4	3
2	532	ATP5MC3	3
2	532	TUBB4B	3
2	532	GNB3	3
2	532	RBM38	0
2	532	SGPL1	0
2	532	SYN2	3
2	532	TGFB2	3
2	532	GDPD5	3
2	532	HEYL	3
2	532	BVES	0
2	532	DBNDD1	3
2	532	GUCY1A1	3
2	532	DDX3X	0
2	532	FAM167A	0
2	532	SUSD6	0
2	532	PXDN	0
2	532	ST18	3
2	532	CDC42EP3	0
2	532	SNX18	3
2	532	DGKH	3
2	532	ANKRD65	3
2	532	GRK2	0
2	532	PRKCD	0
2	532	GAB1	3
2	532	JUP	0
2	532	PPIF	0
2	532	RPN2	0
2	532	PCNX1	0
2	532	LRRC8D	3
2	532	RHOB	0
2	532	CLCN5	3
2	532	NPNT	3
2	532	FBXL16	3
2	532	IQSEC1	0
2	532	NRBP1	0
2	532	ADGRA1	3
2	532	EPS8L2	3
2	532	AKAP13	3
2	532	KLF6	0
2	532	MAP1B	3
2	532	CEMIP2	0
2	532	CNN3	0
2	532	SLC39A10	3
2	532	ZC3H12C	3
2	532	ANKRD13B	3
2	532	NEURL1B	0
2	532	ZNF217	0
2	532	ENO3	0
2	532	DAZL	0
2	532	SDCBP	0
2	532	PCSK1	3
2	532	CDC42SE1	0
2	532	HEY1	0
2	532	TMSB4X	0
2	532	CXCL1	0
2	532	CHD7	3
2	532	H1-0	0
2	532	TNKS2	0
2	532	NARF	3
2	532	JPT1	3
2	532	TRIB2	3
2	532	MAFG	0
2	532	PENK	0
2	532	TP53INP2	0
2	532	KAT6A	0
2	532	LAMP2	0
2	532	PEG10	3
2	532	PDLIM5	0
2	532	PSME4	0
2	532	USP14	0
2	532	ULK1	0
2	532	MFSD14A	0
2	532	LIMK2	0
2	532	ANXA5	0
2	532	FADS1	3
2	532	TMEM169	0
2	532	SYBU	3
2	532	OXSR1	0
2	532	C12orf45	3
2	532	SPATS2L	0
2	532	GRB2	0
2	532	SUN2	0
2	532	ARFGEF1	3
2	532	GRB7	3
2	532	RBM24	0
2	532	IGF2BP2	0
2	532	ITPRIPL2	0
2	532	ACTR1A	0
2	532	CKB	0
2	532	SYNJ2BP	0
2	532	ASAP1	0
2	532	ASXL3	3
2	532	SNHG1	0
2	532	SYT1	3
2	532	PIDD1	3
2	532	RGS12	0
2	532	KIF1C	0
2	532	ADGRE5	0
2	532	GPC1	3
2	532	DPP4	0
2	532	HYOU1	0
2	532	SERTAD2	0
2	532	GNS	0
2	532	ACTN1	0
2	532	KIFAP3	3
2	532	HES6	0
2	532	ZNF195	0
2	532	FLRT2	3
2	532	SEPTIN4	0
2	532	XRCC5	0
2	532	OPRD1	0
2	532	BTG2	0
2	532	PRKX	3
2	532	ZNF561	0
2	532	ATP2A2	3
2	532	LPAR1	0
2	532	OSBPL8	3
2	532	KIAA1958	3
2	532	PDE7A	3
2	532	TOB1	0
2	532	NCOA4	0
2	532	IER5	0
2	532	GRIA4	3
2	532	MAP4K4	0
2	532	SCRN1	3
2	532	RAB31	0
2	532	MTA2	0
2	532	SGCB	0
2	532	FAT1	3
2	532	COTL1	0
2	532	H2BC21	0
2	532	HSPA4L	3
2	532	ZNF337	3
2	532	GADD45A	0
2	532	COBLL1	0
2	532	LMX1A	0
2	532	UNC119	0
2	532	CDK6	3
2	532	PSD3	0
2	519	CDHR1	3
2	519	OTX2	3
2	519	GUCY1A2	3
2	519	CHRNB4	3
2	519	NEFH	3
2	519	VGLL4	0
2	519	ADAM19	0
2	519	ROBO1	0
2	519	VASP	0
2	519	SMARCC1	0
2	519	ISL1	3
2	519	SOX8	0
2	519	SLC36A1	3
2	519	CBFA2T2	0
2	519	ST6GALNAC5	3
2	519	B4GALNT4	3
2	519	RGR	0
2	519	PHLDA1	0
2	519	MFNG	3
2	519	IQGAP1	0
2	519	CHSY1	0
2	519	CEBPA	0
2	519	AP3M1	0
2	519	DSP	0
2	519	CACNA1H	3
2	519	MYH9	0
2	519	WASF2	0
2	519	KIAA0040	3
2	519	CDH2	3
2	519	PAG1	3
2	519	TCF3	0
2	519	FNDC5	0
2	519	SSTR2	0
2	519	PADI2	0
2	519	ADAMTS5	3
2	519	RASGEF1B	3
2	519	RBMS1	0
2	519	TXNRD1	0
2	519	PRRX1	0
2	519	RIMS3	3
2	519	TNFRSF21	3
2	519	CD164	0
2	519	ITGB1	0
2	519	GNG5	0
2	519	PRDM1	0
2	519	MAP2	3
2	519	NPTX1	3
2	519	PTTG1IP	0
2	519	SLAIN1	3
2	519	VAV2	0
2	519	IGDCC3	0
2	519	PRR35	3
2	519	LGR5	0
2	519	BTN2A1	0
2	519	CAMK2B	3
2	519	SOGA3	3
2	519	RGS2	0
2	519	PTBP1	0
2	519	CDKN2B	0
2	519	LARGE2	3
2	519	ACTA2	0
2	519	LRP8	0
2	519	PPP2R1B	0
2	519	TENT5A	0
2	519	ACLY	0
2	519	RASSF3	0
2	519	INAVA	0
2	519	TRAK2	3
2	519	ADAMTS7	0
2	519	NR4A1	0
2	519	TLN1	0
2	519	HCN2	3
2	519	ANTXR2	0
2	519	JAG2	3
2	519	RHOA	0
2	519	DOCK11	0
2	519	ZNF611	0
2	519	GLRX	0
2	519	KLF7	3
2	519	IGFBPL1	3
2	519	KANK4	3
2	519	TUBB4B	0
2	519	GNB3	3
2	519	RBM38	0
2	519	SGPL1	0
2	519	SYN2	3
2	519	TGFB2	3
2	519	GDPD5	3
2	519	HEYL	0
2	519	BVES	0
2	519	DBNDD1	3
2	519	GUCY1A1	3
2	519	DDX3X	0
2	519	FAM167A	0
2	519	PXDN	0
2	519	ST18	3
2	519	CDC42EP3	0
2	519	SNX18	3
2	519	DGKH	3
2	519	ANKRD65	0
2	519	GRK2	0
2	519	PRKCD	0
2	519	GAB1	3
2	519	PPIF	0
2	519	RPN2	0
2	519	PCNX1	0
2	519	LRRC8D	3
2	519	RHOB	0
2	519	CLCN5	3
2	519	NPNT	3
2	519	FBXL16	3
2	519	IQSEC1	0
2	519	NRBP1	0
2	519	ADGRA1	3
2	519	EPS8L2	0
2	519	AKAP13	3
2	519	KLF6	0
2	519	MAP1B	3
2	519	CEMIP2	0
2	519	CNN3	0
2	519	SLC39A10	3
2	519	ZC3H12C	3
2	519	ANKRD13B	3
2	519	NEURL1B	0
2	519	ZNF217	0
2	519	ENO3	0
2	519	DAZL	0
2	519	SDCBP	0
2	519	PCSK1	3
2	519	CDC42SE1	0
2	519	TMSB4X	0
2	519	CXCL1	0
2	519	CHD7	3
2	519	H1-0	0
2	519	NARF	0
2	519	TRIB2	3
2	519	MAFG	0
2	519	PENK	0
2	519	TP53INP2	0
2	519	KAT6A	0
2	519	LAMP2	0
2	519	PEG10	3
2	519	PDLIM5	0
2	519	PSME4	0
2	519	USP14	0
2	519	ULK1	0
2	519	POR	0
2	519	MFSD14A	0
2	519	LIMK2	0
2	519	ANXA5	0
2	519	FADS1	3
2	519	TMEM169	0
2	519	STK32C	0
2	519	SYBU	3
2	519	OXSR1	0
2	519	C12orf45	3
2	519	SPATS2L	0
2	519	GRB2	0
2	519	SUN2	0
2	519	ARFGEF1	3
2	519	GRB7	3
2	519	RBM24	0
2	519	IGF2BP2	0
2	519	ITPRIPL2	0
2	519	ACTR1A	0
2	519	CKB	0
2	519	SYNJ2BP	0
2	519	ASAP1	0
2	519	ASXL3	3
2	519	SNHG1	0
2	519	SYT1	3
2	519	PIDD1	3
2	519	RGS12	0
2	519	KIF1C	0
2	519	ADGRE5	0
2	519	GPC1	3
2	519	DPP4	0
2	519	HYOU1	0
2	519	SERTAD2	0
2	519	MEGF9	3
2	519	GNS	0
2	519	ACTN1	0
2	519	KIFAP3	3
2	519	HES6	0
2	519	ZNF195	0
2	519	FLRT2	3
2	519	SEPTIN4	0
2	519	XRCC5	0
2	519	OPRD1	0
2	519	BTG2	0
2	519	PRKX	3
2	519	ZNF561	0
2	519	ATP2A2	3
2	519	OSBPL8	0
2	519	KIAA1958	3
2	519	PDE7A	3
2	519	TOB1	0
2	519	NCOA4	0
2	519	GRIA4	3
2	519	MAP4K4	0
2	519	SCRN1	3
2	519	RAB31	0
2	519	MTA2	0
2	519	SGCB	0
2	519	FAT1	3
2	519	H2BC21	0
2	519	HSPA4L	3
2	519	ZNF337	0
2	519	GADD45A	0
2	519	LMX1A	0
2	514	CDHR1	3
2	514	OTX2	3
2	514	GUCY1A2	3
2	514	CHRNB4	3
2	514	NEFH	3
2	514	VGLL4	0
2	514	ADAM19	0
2	514	ROBO1	0
2	514	VASP	0
2	514	SMARCC1	0
2	514	ISL1	3
2	514	SOX8	0
2	514	SLC36A1	3
2	514	CBFA2T2	0
2	514	ST6GALNAC5	3
2	514	B4GALNT4	3
2	514	RGR	0
2	514	PHLDA1	0
2	514	MFNG	3
2	514	IQGAP1	0
2	514	CHSY1	0
2	514	CEBPA	0
2	514	AP3M1	0
2	514	DSP	0
2	514	LDLR	0
2	514	CACNA1H	3
2	514	MYH9	0
2	514	WASF2	0
2	514	KIAA0040	3
2	514	CDH2	3
2	514	PAG1	3
2	514	TCF3	0
2	514	FNDC5	0
2	514	SSTR2	0
2	514	PADI2	0
2	514	ADAMTS5	3
2	514	RASGEF1B	3
2	514	RBMS1	0
2	514	TXNRD1	0
2	514	PRRX1	0
2	514	RIMS3	3
2	514	TNFRSF21	3
2	514	CD164	0
2	514	ITGB1	0
2	514	GNG5	0
2	514	PRDM1	0
2	514	MAP2	3
2	514	NPTX1	3
2	514	PTTG1IP	0
2	514	SLAIN1	3
2	514	VAV2	0
2	514	IGDCC3	0
2	514	PRR35	3
2	514	LGR5	0
2	514	FBLIM1	0
2	514	BTN2A1	0
2	514	CAMK2B	3
2	514	SOGA3	3
2	514	RGS2	0
2	514	PTBP1	0
2	514	CDKN2B	0
2	514	LARGE2	3
2	514	ACTA2	0
2	514	LRP8	0
2	514	PPP2R1B	0
2	514	TENT5A	0
2	514	ACLY	0
2	514	RASSF3	0
2	514	INAVA	0
2	514	TRAK2	3
2	514	ADAMTS7	0
2	514	NR4A1	0
2	514	TLN1	0
2	514	HCN2	3
2	514	ANTXR2	0
2	514	JAG2	3
2	514	RHOA	0
2	514	DOCK11	0
2	514	ZNF611	0
2	514	GLRX	0
2	514	KLF7	3
2	514	IGFBPL1	3
2	514	KANK4	3
2	514	TUBB4B	0
2	514	GNB3	3
2	514	RBM38	0
2	514	SGPL1	0
2	514	SYN2	3
2	514	TGFB2	3
2	514	GDPD5	3
2	514	HEYL	0
2	514	BVES	0
2	514	DBNDD1	3
2	514	GUCY1A1	3
2	514	DDX3X	0
2	514	FAM167A	0
2	514	SUSD6	0
2	514	PXDN	0
2	514	ST18	3
2	514	CDC42EP3	0
2	514	SNX18	3
2	514	DGKH	3
2	514	ANKRD65	0
2	514	GRK2	0
2	514	PRKCD	0
2	514	GAB1	3
2	514	PPIF	0
2	514	RPN2	0
2	514	PCNX1	0
2	514	LRRC8D	3
2	514	RHOB	0
2	514	CLCN5	3
2	514	NPNT	3
2	514	FBXL16	3
2	514	IQSEC1	0
2	514	NRBP1	0
2	514	ADGRA1	3
2	514	EPS8L2	0
2	514	AKAP13	3
2	514	KLF6	0
2	514	CEMIP2	0
2	514	CNN3	0
2	514	SLC39A10	3
2	514	ZC3H12C	3
2	514	ANKRD13B	3
2	514	NEURL1B	0
2	514	ZNF217	0
2	514	ENO3	0
2	514	DAZL	0
2	514	SDCBP	0
2	514	PCSK1	3
2	514	CDC42SE1	0
2	514	HEY1	0
2	514	TMSB4X	0
2	514	CXCL1	0
2	514	CHD7	3
2	514	H1-0	0
2	514	NARF	3
2	514	JPT1	3
2	514	TRIB2	3
2	514	MAFG	0
2	514	PENK	0
2	514	CHRNA1	0
2	514	TP53INP2	0
2	514	KAT6A	0
2	514	LAMP2	0
2	514	PEG10	3
2	514	PDLIM5	0
2	514	PSME4	0
2	514	USP14	0
2	514	ULK1	0
2	514	MFSD14A	0
2	514	LIMK2	0
2	514	ANXA5	0
2	514	FADS1	3
2	514	TMEM169	0
2	514	SYBU	3
2	514	OXSR1	0
2	514	C12orf45	3
2	514	SPATS2L	0
2	514	GRB2	0
2	514	ARFGEF1	3
2	514	GRB7	3
2	514	RBM24	0
2	514	IGF2BP2	0
2	514	ITPRIPL2	0
2	514	ACTR1A	0
2	514	CKB	0
2	514	SYNJ2BP	0
2	514	ASAP1	0
2	514	ASXL3	3
2	514	SYT1	3
2	514	PIDD1	3
2	514	RGS12	0
2	514	KIF1C	0
2	514	ADGRE5	0
2	514	GPC1	3
2	514	DPP4	0
2	514	HYOU1	0
2	514	SERTAD2	0
2	514	GNS	0
2	514	KIFAP3	3
2	514	HES6	0
2	514	ZNF195	0
2	514	FLRT2	3
2	514	SEPTIN4	0
2	514	MTURN	3
2	514	NACC2	0
2	514	XRCC5	0
2	514	OPRD1	0
2	514	BTG2	0
2	514	PRKX	3
2	514	ZNF561	0
2	514	ATP2A2	3
2	514	OSBPL8	3
2	514	KIAA1958	3
2	514	PDE7A	3
2	514	TOB1	0
2	514	NCOA4	0
2	514	IER5	0
2	514	GRIA4	3
2	514	MAP4K4	0
2	514	SCRN1	3
2	514	RAB31	0
2	514	MTA2	0
2	514	SGCB	0
2	514	FAT1	3
2	514	H2BC21	0
2	514	HSPA4L	3
2	514	ZNF337	0
2	514	GADD45A	0
2	506	CDHR1	3
2	506	OTX2	3
2	506	GUCY1A2	3
2	506	CHRNB4	3
2	506	NEFH	3
2	506	VGLL4	0
2	506	ADAM19	0
2	506	ROBO1	3
2	506	VASP	0
2	506	SMARCC1	0
2	506	ISL1	3
2	506	SOX8	0
2	506	SLC36A1	3
2	506	CBFA2T2	0
2	506	ST6GALNAC5	3
2	506	B4GALNT4	3
2	506	RGR	0
2	506	PHLDA1	0
2	506	MFNG	3
2	506	IQGAP1	0
2	506	CHSY1	0
2	506	CEBPA	0
2	506	AP3M1	0
2	506	DSP	0
2	506	NID1	0
2	506	LDLR	0
2	506	CACNA1H	3
2	506	MYH9	0
2	506	WASF2	0
2	506	KIAA0040	3
2	506	CDH2	3
