run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	452	PRRX1	0.09534368070953436	0.0013550135501355014	0.12195121951219512	0.015368317319536832	2	74	20.0	14.0	2.0	1.0
1	452	TCF3	0.050997782705099776	0.0004582409460458241	0.10643015521064302	0.012742054693274205	5	48	30.0	28.0	3.0	8.0
1	436	OTX2	0.06666666666666667	0.0003019227713332274	0.09425287356321839	0.0141321044546851	3	70	30.0	35.0	20.0	8.0
1	436	PRDM1	0.0367816091954023	0.00021717251973091796	0.041379310344827586	0.0031781344350866043	5	51	119.0	132.0	15.0	14.0
1	436	CEBPA	0.07816091954022988	0.0006621113406430426	0.135632183908046	0.020133481646273637	2	74	10.0	2.0	11.0	2.0
1	436	ISL1	0.05747126436781609	0.00038667302293553685	0.06436781609195402	0.00814132104454685	3	70	58.0	87.0	16.0	13.0
1	436	PRRX1	0.08275862068965517	0.0011865035224323322	0.10804597701149425	0.018592086445256634	2	74	11.0	23.0	2.0	1.0
1	436	TCF3	0.05747126436781609	0.000730970920069919	0.10114942528735632	0.015535780496848351	5	51	24.0	29.0	2.0	7.0
1	427	OTX2	0.07276995305164319	0.00048605357636012154	0.09154929577464789	0.01619442143054405	2	69	20.0	30.0	14.0	5.0
1	427	PRDM1	0.03286384976525822	0.0001988400994200497	0.03990610328638498	0.000740127036730185	5	50	179.0	130.0	16.0	16.0
1	427	CEBPA	0.07276995305164319	0.000740127036730185	0.11971830985915494	0.025495719414526375	3	66	6.0	5.0	8.0	2.0
1	427	ISL1	0.0539906103286385	0.00036454018227009117	0.06103286384976526	0.006650096658381663	2	69	71.0	82.0	18.0	13.0
1	427	PRRX1	0.07746478873239437	0.0007566970450151892	0.09859154929577466	0.013521126760563381	3	66	26.0	25.0	7.0	1.0
1	427	TCF3	0.051643192488262914	0.000624136978735156	0.0892018779342723	0.015376967688483845	5	50	22.0	33.0	4.0	7.0
1	412	OTX2	0.07299270072992702	0.0005875022253872173	0.08759124087591241	0.017524182541095484	1	72	20.0	31.0	17.0	5.0
1	412	PRDM1	0.029197080291970802	0.00010088422052103732	0.038929440389294405	0.0012284137439914544	5	44	167.0	124.0	19.0	16.0
1	412	CEBPA	0.07299270072992702	0.000516289834431191	0.11678832116788321	0.03533914901192807	2	71	5.0	5.0	15.0	2.0
1	412	ISL1	0.05352798053527981	0.0007417957391252744	0.058394160583941604	0.003495341522758293	1	72	115.0	82.0	11.0	13.0
1	412	PRRX1	0.07542579075425791	0.0014064447213815202	0.09245742092457421	0.022663343421755383	2	71	9.0	25.0	2.0	1.0
1	412	TCF3	0.043795620437956206	0.0005637647617352086	0.07785888077858881	0.016657765117797162	5	44	25.0	41.0	4.0	9.0
1	407	OTX2	0.06403940886699508	0.0003223256096819315	0.0812807881773399	0.013063309615033752	1	70	36.0	31.0	21.0	7.0
1	407	PRDM1	0.03201970443349754	0.0003223256096819315	0.03940886699507389	0.0019096271969835188	4	53	145.0	115.0	11.0	16.0
1	407	CEBPA	0.0665024630541872	0.00044395791522228303	0.10591133004926108	0.039524417685337224	3	61	5.0	8.0	11.0	1.0
1	407	ISL1	0.04926108374384237	0.00035273368606701937	0.05665024630541872	0.0085811591558718	1	70	62.0	74.0	19.0	13.0
1	407	PRRX1	0.06403940886699508	0.0006689776804719333	0.07881773399014778	0.01904153743234203	3	61	17.0	32.0	9.0	2.0
1	407	TCF3	0.04433497536945813	0.0007419570637961443	0.07142857142857142	0.017904275375539742	4	53	21.0	41.0	5.0	10.0
1	400	OTX2	0.06766917293233082	0.00074936083928414	0.08020050125313283	0.019420410322288133	0	89	22.0	26.0	20.0	7.0
1	400	PRDM1	0.02756892230576441	0.0001889144972985227	0.03759398496240601	0.0029533633077669045	4	54	122.0	111.0	20.0	19.0
1	400	CEBPA	0.07017543859649122	0.000931978186672712	0.10275689223057644	0.05159254921222654	2	66	1.0	6.0	7.0	1.0
1	400	ISL1	0.047619047619047616	0.0007115779398244354	0.05012531328320802	0.001863956373345424	0	89	138.0	80.0	21.0	16.0
1	400	PRRX1	0.06015037593984962	0.0006737950403647309	0.07017543859649122	0.038242591403130945	2	66	3.0	36.0	11.0	2.0
1	400	TCF3	0.042606516290726815	0.0006612007405448294	0.07017543859649122	0.025371216987191598	4	54	12.0	36.0	7.0	9.0
1	386	OTX2	0.06753246753246753	0.0008860930735930736	0.08311688311688312	0.03210227272727273	1	70	8.0	17.0	9.0	6.0
1	386	PRDM1	0.02857142857142857	0.00031114718614718616	0.03636363636363636	0.0020630411255411255	4	54	139.0	108.0	13.0	16.0
1	386	CEBPA	0.06493506493506493	0.0009875541125541126	0.09610389610389611	0.04964150432900433	2	65	2.0	10.0	7.0	1.0
1	386	ISL1	0.04415584415584416	0.00038555194805194807	0.046753246753246755	0.00137987012987013	1	70	157.0	83.0	19.0	14.0
1	386	PRRX1	0.05194805194805195	0.0005614177489177489	0.05974025974025974	0.009686147186147185	2	65	60.0	48.0	12.0	6.0
1	386	TCF3	0.03636363636363636	0.00045995670995670993	0.05974025974025974	0.031270292207792205	4	54	9.0	48.0	10.0	11.0
1	378	OTX2	0.0716180371352785	0.0012557142050905808	0.08222811671087532	0.026652181274338282	3	56	14.0	15.0	3.0	2.0
1	378	PRDM1	0.02652519893899204	0.00011992776116033637	0.03713527851458886	0.009791748970032169	5	47	61.0	99.0	18.0	16.0
1	378	CEBPA	0.055702917771883284	0.0012980416502059936	0.07692307692307691	0.04179129747728427	1	68	5.0	18.0	7.0	1.0
1	378	ISL1	0.04509283819628647	0.0005925842316157797	0.04774535809018567	0.0037107060217845254	3	56	113.0	61.0	9.0	10.0
1	378	PRRX1	0.05305039787798408	0.0010299678311417124	0.055702917771883284	0.013065071392290762	1	68	45.0	44.0	10.0	2.0
1	378	TCF3	0.03713527851458886	0.0007971668830069417	0.05039787798408488	0.02107201309328969	5	47	21.0	54.0	4.0	9.0
1	365	OTX2	0.06868131868131869	0.0014303877940241576	0.07967032967032968	0.02693518602609512	2	63	13.0	13.0	5.0	2.0
1	365	PRDM1	0.02197802197802198	4.5409136318227226e-05	0.03296703296703297	0.002217479490206763	4	48	142.0	102.0	26.0	18.0
1	365	CEBPA	0.049450549450549455	0.0011806375442739079	0.06868131868131869	0.04938243574607211	1	64	3.0	24.0	7.0	2.0
1	365	ISL1	0.046703296703296704	0.0004389549844095299	0.049450549450549455	0.0021190930281839372	2	63	143.0	49.0	21.0	10.0
1	365	PRRX1	0.0521978021978022	0.0010519783247055976	0.05494505494505495	0.015484515484515484	1	64	40.0	41.0	9.0	1.0
1	365	TCF3	0.038461538461538464	0.0009233191051372869	0.049450549450549455	0.027608754881482154	4	48	12.0	49.0	4.0	8.0
1	355	OTX2	0.07062146892655367	0.0014244330276404027	0.08192090395480225	0.035530801363614535	1	63	10.0	7.0	6.0	2.0
1	355	PRDM1	0.022598870056497175	0.00021606568396792625	0.031073446327683614	0.0032970022886957633	2	59	121.0	100.0	27.0	19.0
1	355	CEBPA	0.03954802259887005	0.0012563819401097934	0.06779661016949153	0.05664922136329444	4	48	4.0	24.0	4.0	5.0
1	355	ISL1	0.04519774011299435	0.0005201581280709336	0.04519774011299435	0.0019125814247531248	1	63	145.0	54.0	18.0	9.0
1	355	PRRX1	0.04519774011299435	0.00068020678286199	0.05084745762711865	0.007842384084761768	4	48	77.0	41.0	11.0	1.0
1	355	TCF3	0.03672316384180791	0.0006561994846433315	0.0480225988700565	0.02063827403530673	2	59	29.0	48.0	14.0	8.0
1	347	OTX2	0.06936416184971098	0.00220323364329396	0.08092485549132948	0.055717516964061325	0	88	3.0	5.0	7.0	3.0
1	347	PRDM1	0.02023121387283237	0.00016754628466113765	0.028901734104046242	0.0070536985842338945	5	42	87.0	96.0	18.0	16.0
1	347	CEBPA	0.04046242774566474	0.0011393147356957359	0.06069364161849711	0.08131021194605009	2	58	1.0	24.0	10.0	4.0
1	347	ISL1	0.04335260115606936	0.000636675881712323	0.04335260115606936	0.002772891011141828	0	88	129.0	51.0	23.0	13.0
1	347	PRRX1	0.046242774566473986	0.0011895786210940774	0.05202312138728323	0.010580547876350842	2	58	64.0	36.0	7.0	1.0
1	347	TCF3	0.03468208092485549	0.0008712406802379157	0.046242774566473986	0.025701600067018514	5	42	19.0	45.0	4.0	7.0
1	338	OTX2	0.06824925816023739	0.0019782393669634025	0.08011869436201781	0.05248516320474777	0	73	4.0	3.0	4.0	2.0
1	338	PRDM1	0.02077151335311573	0.00011480853468984033	0.02967359050445104	0.00999717394376148	3	53	68.0	88.0	25.0	18.0
1	338	CEBPA	0.05341246290801187	0.0035237388724035606	0.06231454005934718	0.0843312844425604	2	60	1.0	21.0	1.0	1.0
1	338	ISL1	0.03857566765578635	0.000980288257736329	0.03857566765578635	0.0035767274268757947	0	73	127.0	53.0	15.0	14.0
1	338	PRRX1	0.04154302670623146	0.0010156139607178183	0.04451038575667656	0.009741062597145682	2	60	69.0	39.0	10.0	2.0
1	338	TCF3	0.03560830860534125	0.0010774339409354244	0.04451038575667656	0.025725943196269606	3	53	21.0	39.0	6.0	7.0
1	327	OTX2	0.06748466257668712	0.0020198206701274187	0.0736196319018405	0.032468145351580935	1	72	16.0	5.0	4.0	2.0
1	327	PRDM1	0.018404907975460124	0.00018876828692779613	0.03067484662576687	0.01223218499292119	5	40	65.0	77.0	17.0	15.0
